"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"27-Jun-2024","27-Jun-2024","XX","-","3,849.95","3,945.80","3,814.95","3,933.50","3,920.45","3,934.15","57,42,100","22,31,09,33,128.75","22,31,09,33,128.75","13,88,800","-37,35,375"
"26-Jun-2024","27-Jun-2024","XX","-","3,847.85","3,867.75","3,822.25","3,853.90","3,848.70","3,853.90","58,48,500","22,55,38,78,445.00","22,55,38,78,445.00","51,24,175","-46,20,525"
"25-Jun-2024","27-Jun-2024","XX","-","3,814.35","3,843.50","3,787.40","3,833.45","3,838.20","3,833.45","57,82,175","22,04,81,37,667.50","22,04,81,37,667.50","97,44,700","-40,89,575"
"24-Jun-2024","27-Jun-2024","XX","-","3,800.50","3,851.90","3,795.95","3,811.75","3,810.35","3,811.75","49,08,925","18,79,79,06,933.75","18,79,79,06,933.75","1,38,34,275","-26,84,325"
"21-Jun-2024","27-Jun-2024","XX","-","3,834.50","3,875.50","3,800.05","3,814.00","3,802.50","3,814.00","73,05,550","28,06,32,21,165.00","28,06,32,21,165.00","1,65,18,600","-16,74,575"
"20-Jun-2024","27-Jun-2024","XX","-","3,801.10","3,818.20","3,789.15","3,794.60","3,795.85","3,794.60","27,01,825","10,26,78,51,072.50","10,26,78,51,072.50","1,81,93,175","-55,650"
"19-Jun-2024","27-Jun-2024","XX","-","3,837.85","3,841.00","3,801.20","3,807.75","3,803.05","3,807.75","23,98,200","9,15,30,22,348.75","9,15,30,22,348.75","1,82,48,825","1,52,250"
"18-Jun-2024","27-Jun-2024","XX","-","3,822.65","3,847.55","3,780.00","3,825.50","3,828.00","3,825.50","20,24,575","7,74,89,46,948.75","7,74,89,46,948.75","1,80,96,575","-97,125"
"14-Jun-2024","27-Jun-2024","XX","-","3,882.65","3,888.70","3,828.95","3,832.55","3,834.00","3,832.55","25,09,675","9,64,67,59,596.25","9,64,67,59,596.25","1,81,93,700","49,000"
"13-Jun-2024","27-Jun-2024","XX","-","3,856.80","3,904.40","3,856.80","3,882.35","3,877.00","3,882.35","24,20,425","9,40,04,40,638.75","9,40,04,40,638.75","1,81,44,700","-72,975"
"12-Jun-2024","27-Jun-2024","XX","-","3,885.00","3,900.45","3,842.55","3,847.25","3,854.60","3,847.25","23,76,325","9,19,23,45,496.25","9,19,23,45,496.25","1,82,17,675","3,82,900"
"11-Jun-2024","27-Jun-2024","XX","-","3,841.25","3,894.65","3,841.20","3,865.95","3,867.95","3,865.95","16,01,425","6,20,64,95,732.50","6,20,64,95,732.50","1,78,34,775","1,60,125"
"10-Jun-2024","27-Jun-2024","XX","-","3,901.00","3,941.90","3,846.00","3,861.95","3,862.10","3,861.95","25,13,525","9,72,75,73,931.25","9,72,75,73,931.25","1,76,74,650","-1,65,725"
"07-Jun-2024","27-Jun-2024","XX","-","3,864.40","3,922.40","3,850.00","3,905.70","3,900.70","3,905.70","56,12,775","21,89,09,14,526.25","21,89,09,14,526.25","1,78,40,375","-4,16,325"
"06-Jun-2024","27-Jun-2024","XX","-","3,775.00","3,848.70","3,760.00","3,842.15","3,846.75","3,842.15","72,57,775","27,64,98,86,013.75","27,64,98,86,013.75","1,82,56,700","11,94,025"
"05-Jun-2024","27-Jun-2024","XX","-","3,736.75","3,800.00","3,709.40","3,759.00","3,765.50","3,759.00","48,94,225","18,42,32,97,305.00","18,42,32,97,305.00","1,70,62,675","-37,275"
"04-Jun-2024","27-Jun-2024","XX","-","3,705.90","3,770.10","3,605.05","3,728.55","3,737.00","3,728.55","76,21,250","28,28,09,25,251.25","28,28,09,25,251.25","1,70,99,950","4,04,425"
"03-Jun-2024","27-Jun-2024","XX","-","3,759.90","3,792.25","3,724.00","3,731.85","3,733.35","3,731.85","31,18,675","11,68,44,11,742.50","11,68,44,11,742.50","1,66,95,525","2,11,925"
"31-May-2024","27-Jun-2024","XX","-","3,770.00","3,776.40","3,686.75","3,702.55","3,725.05","3,702.55","69,03,925","25,70,13,42,992.50","25,70,13,42,992.50","1,64,83,600","10,26,550"
"30-May-2024","27-Jun-2024","XX","-","3,816.55","3,827.80","3,748.00","3,761.65","3,761.90","3,761.65","78,97,050","29,87,70,64,988.75","29,87,70,64,988.75","1,54,57,050","35,35,525"
"29-May-2024","27-Jun-2024","XX","-","3,878.05","3,878.05","3,835.80","3,838.75","3,838.00","3,838.75","40,92,200","15,75,44,25,111.25","15,75,44,25,111.25","1,19,21,525","27,79,525"
"28-May-2024","27-Jun-2024","XX","-","3,894.00","3,903.55","3,866.50","3,870.75","3,870.90","3,870.75","41,62,725","16,16,56,52,361.25","16,16,56,52,361.25","91,42,000","28,14,350"
"27-May-2024","27-Jun-2024","XX","-","3,883.85","3,931.80","3,877.45","3,883.50","3,887.50","3,883.50","54,89,400","21,44,73,70,516.25","21,44,73,70,516.25","63,27,650","41,03,400"
"24-May-2024","27-Jun-2024","XX","-","3,905.00","3,918.95","3,878.20","3,883.45","3,885.00","3,883.45","10,74,500","4,18,13,05,485.00","4,18,13,05,485.00","22,24,250","4,65,850"
"23-May-2024","27-Jun-2024","XX","-","3,859.00","3,930.30","3,855.05","3,921.20","3,925.30","3,921.20","8,61,175","3,35,60,56,847.50","3,35,60,56,847.50","17,58,400","41,650"
"22-May-2024","27-Jun-2024","XX","-","3,853.55","3,870.70","3,848.00","3,860.40","3,860.00","3,860.40","4,66,375","1,80,06,11,303.75","1,80,06,11,303.75","17,16,750","1,97,400"
"21-May-2024","27-Jun-2024","XX","-","3,876.05","3,884.10","3,846.70","3,855.70","3,857.85","3,855.70","5,17,125","1,99,47,45,900.00","1,99,47,45,900.00","15,19,350","2,70,550"
"18-May-2024","27-Jun-2024","XX","-","3,879.75","3,882.85","3,875.35","3,880.25","3,882.10","3,880.25","28,875","11,20,23,178.75","11,20,23,178.75","12,48,800","3,850"
"17-May-2024","27-Jun-2024","XX","-","3,940.05","3,948.60","3,869.15","3,872.90","3,877.00","3,872.90","5,19,575","2,02,28,22,541.25","2,02,28,22,541.25","12,44,950","2,79,650"
"16-May-2024","27-Jun-2024","XX","-","3,924.70","3,945.95","3,888.20","3,935.45","3,934.70","3,935.45","4,60,075","1,80,32,54,521.25","1,80,32,54,521.25","9,65,300","1,27,750"
"15-May-2024","27-Jun-2024","XX","-","3,931.90","3,942.70","3,892.00","3,898.60","3,898.20","3,898.60","2,08,425","81,48,96,503.75","81,48,96,503.75","8,37,550","71,750"
"14-May-2024","27-Jun-2024","XX","-","3,954.70","3,962.25","3,912.60","3,921.15","3,924.00","3,921.15","1,79,900","70,69,82,815.00","70,69,82,815.00","7,65,800","51,800"
"13-May-2024","27-Jun-2024","XX","-","3,915.45","3,966.35","3,891.60","3,959.45","3,959.00","3,959.45","1,51,375","59,55,51,661.25","59,55,51,661.25","7,14,000","17,150"
"10-May-2024","27-Jun-2024","XX","-","3,973.25","3,986.10","3,904.40","3,914.50","3,913.00","3,914.50","2,43,600","95,73,43,660.00","95,73,43,660.00","6,96,850","71,750"
"09-May-2024","27-Jun-2024","XX","-","3,989.75","3,993.55","3,936.35","3,981.30","3,974.95","3,981.30","2,78,600","1,10,65,28,307.50","1,10,65,28,307.50","6,25,100","1,19,175"
"08-May-2024","27-Jun-2024","XX","-","3,984.40","4,001.85","3,963.95","3,993.90","3,992.00","3,993.90","85,050","33,91,10,108.75","33,91,10,108.75","5,05,925","5,600"
"07-May-2024","27-Jun-2024","XX","-","3,950.80","4,006.25","3,928.20","3,992.30","3,989.15","3,992.30","2,01,250","79,67,59,022.50","79,67,59,022.50","5,00,325","-24,675"
"06-May-2024","27-Jun-2024","XX","-","3,875.55","3,957.35","3,875.55","3,938.10","3,937.50","3,938.10","2,73,175","1,07,46,45,643.75","1,07,46,45,643.75","5,25,000","72,800"
"03-May-2024","27-Jun-2024","XX","-","3,899.95","3,909.00","3,830.00","3,864.30","3,857.35","3,864.30","1,68,525","65,05,09,448.75","65,05,09,448.75","4,52,200","33,775"
"02-May-2024","27-Jun-2024","XX","-","3,821.15","3,892.80","3,821.15","3,886.10","3,887.00","3,886.10","1,22,675","47,57,59,593.75","47,57,59,593.75","4,18,425","47,600"
"30-Apr-2024","27-Jun-2024","XX","-","3,880.70","3,898.95","3,840.30","3,849.60","3,848.75","3,849.60","67,550","26,14,45,625.00","26,14,45,625.00","3,70,825","15,925"
"29-Apr-2024","27-Jun-2024","XX","-","3,866.35","3,897.65","3,857.50","3,889.50","3,884.00","3,889.50","97,125","37,69,80,248.75","37,69,80,248.75","3,54,900","-5,075"
"26-Apr-2024","27-Jun-2024","XX","-","3,886.70","3,907.10","3,841.00","3,850.80","3,850.00","3,850.80","1,00,275","38,83,22,593.75","38,83,22,593.75","3,59,975","32,900"
"25-Apr-2024","27-Jun-2024","XX","-","3,844.95","3,891.95","3,839.00","3,874.15","3,877.70","3,874.15","1,89,875","73,56,84,005.00","73,56,84,005.00","3,27,075","75,425"
"24-Apr-2024","27-Jun-2024","XX","-","3,910.05","3,914.60","3,855.00","3,861.20","3,864.00","3,861.20","42,875","16,65,87,767.50","16,65,87,767.50","2,51,650","15,925"
"23-Apr-2024","27-Jun-2024","XX","-","3,907.45","3,915.10","3,886.30","3,899.05","3,895.00","3,899.05","1,18,650","46,32,73,282.50","46,32,73,282.50","2,35,725","86,275"
"22-Apr-2024","27-Jun-2024","XX","-","3,850.10","3,900.00","3,844.45","3,893.75","3,900.00","3,893.75","44,975","17,38,55,106.25","17,38,55,106.25","1,49,450","10,500"
"19-Apr-2024","27-Jun-2024","XX","-","3,872.85","3,876.00","3,830.00","3,850.10","3,848.50","3,850.10","68,250","26,26,43,272.50","26,26,43,272.50","1,38,950","38,325"
"18-Apr-2024","27-Jun-2024","XX","-","3,906.15","3,963.15","3,888.00","3,898.00","3,906.90","3,898.00","49,875","19,59,22,212.50","19,59,22,212.50","1,00,625","19,425"
"16-Apr-2024","27-Jun-2024","XX","-","3,938.20","3,956.95","3,895.15","3,904.45","3,906.15","3,904.45","30,800","12,07,69,670.00","12,07,69,670.00","81,200","8,925"
"15-Apr-2024","27-Jun-2024","XX","-","4,032.00","4,090.85","3,960.00","3,977.65","3,980.45","3,977.65","52,675","21,23,31,953.75","21,23,31,953.75","72,275","16,800"
"12-Apr-2024","27-Jun-2024","XX","-","4,013.85","4,052.65","4,010.00","4,041.75","4,044.50","4,041.75","24,325","9,81,16,760.00","9,81,16,760.00","55,475","5,250"
"10-Apr-2024","27-Jun-2024","XX","-","3,977.00","4,022.35","3,958.30","4,018.45","4,020.85","4,018.45","20,825","8,31,88,866.25","8,31,88,866.25","50,225","14,875"
"09-Apr-2024","27-Jun-2024","XX","-","4,019.05","4,046.45","3,969.80","3,985.05","3,983.95","3,985.05","33,950","13,59,02,261.25","13,59,02,261.25","35,350","18,025"
