"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Sep-2023","28-Sep-2023","XX","-","3,592.05","3,595.85","3,531.35","3,539.25","3,548.00","3,536.75","34,75,850","12,36,03,72,185.00","12,36,03,72,185.00","15,12,175","-21,60,200"
"27-Sep-2023","28-Sep-2023","XX","-","3,578.65","3,612.95","3,557.55","3,588.80","3,588.30","3,588.80","23,26,625","8,34,43,26,147.50","8,34,43,26,147.50","36,72,375","-11,25,425"
"26-Sep-2023","28-Sep-2023","XX","-","3,572.50","3,588.00","3,542.30","3,582.70","3,585.65","3,582.70","41,06,025","14,62,69,25,775.00","14,62,69,25,775.00","47,97,800","-24,30,925"
"25-Sep-2023","28-Sep-2023","XX","-","3,612.45","3,612.45","3,563.50","3,575.45","3,573.50","3,575.45","33,94,125","12,15,49,89,105.00","12,15,49,89,105.00","72,28,725","-14,15,575"
"22-Sep-2023","28-Sep-2023","XX","-","3,581.05","3,633.65","3,565.20","3,604.40","3,607.05","3,604.40","21,86,275","7,88,09,67,438.75","7,88,09,67,438.75","86,44,300","-2,80,525"
"21-Sep-2023","28-Sep-2023","XX","-","3,596.00","3,607.60","3,531.05","3,587.20","3,588.70","3,587.20","27,65,875","9,86,23,73,631.25","9,86,23,73,631.25","89,24,825","-4,92,275"
"20-Sep-2023","28-Sep-2023","XX","-","3,570.00","3,628.90","3,570.00","3,613.60","3,612.05","3,613.60","14,40,075","5,20,86,50,641.25","5,20,86,50,641.25","94,17,100","-3,72,400"
"18-Sep-2023","28-Sep-2023","XX","-","3,599.95","3,623.75","3,581.55","3,606.40","3,605.50","3,606.40","15,25,475","5,50,26,69,068.75","5,50,26,69,068.75","97,89,500","-1,81,125"
"15-Sep-2023","28-Sep-2023","XX","-","3,578.20","3,618.00","3,574.25","3,611.45","3,605.15","3,611.45","22,84,100","8,23,08,71,293.75","8,23,08,71,293.75","99,70,625","46,900"
"14-Sep-2023","28-Sep-2023","XX","-","3,576.40","3,604.65","3,559.40","3,573.05","3,577.00","3,573.05","24,22,000","8,66,63,69,197.50","8,66,63,69,197.50","99,23,725","3,06,075"
"13-Sep-2023","28-Sep-2023","XX","-","3,568.60","3,598.50","3,552.05","3,573.75","3,574.65","3,573.75","21,16,975","7,56,52,51,925.00","7,56,52,51,925.00","96,17,650","-3,54,025"
"12-Sep-2023","28-Sep-2023","XX","-","3,498.70","3,595.00","3,489.15","3,584.70","3,581.85","3,584.70","53,05,300","18,85,25,49,353.75","18,85,25,49,353.75","99,71,675","7,875"
"11-Sep-2023","28-Sep-2023","XX","-","3,465.00","3,498.40","3,460.55","3,489.70","3,489.25","3,489.70","18,89,300","6,58,64,85,010.00","6,58,64,85,010.00","99,63,800","-82,600"
"08-Sep-2023","28-Sep-2023","XX","-","3,467.00","3,480.80","3,452.80","3,458.75","3,460.55","3,458.75","17,19,900","5,95,56,23,931.25","5,95,56,23,931.25","1,00,46,400","1,19,875"
"07-Sep-2023","28-Sep-2023","XX","-","3,455.00","3,474.00","3,436.05","3,469.25","3,466.50","3,469.25","23,90,325","8,26,43,68,498.75","8,26,43,68,498.75","99,26,525","-1,05,525"
"06-Sep-2023","28-Sep-2023","XX","-","3,450.10","3,461.45","3,414.40","3,440.65","3,437.00","3,440.65","15,60,475","5,36,34,82,258.75","5,36,34,82,258.75","1,00,32,050","-3,850"
"05-Sep-2023","28-Sep-2023","XX","-","3,453.35","3,468.65","3,427.65","3,449.80","3,447.90","3,449.80","17,77,125","6,13,30,71,735.00","6,13,30,71,735.00","1,00,35,900","99,925"
"04-Sep-2023","28-Sep-2023","XX","-","3,402.70","3,455.75","3,392.80","3,442.05","3,444.45","3,442.05","23,69,675","8,12,87,52,773.75","8,12,87,52,773.75","99,35,975","3,70,650"
"01-Sep-2023","28-Sep-2023","XX","-","3,380.55","3,404.00","3,377.40","3,400.10","3,396.10","3,400.10","12,12,225","4,11,76,89,082.50","4,11,76,89,082.50","95,65,325","-1,54,875"
"31-Aug-2023","28-Sep-2023","XX","-","3,407.00","3,433.40","3,365.00","3,380.45","3,384.75","3,380.45","46,59,900","15,82,90,83,970.00","15,82,90,83,970.00","97,20,200","25,28,050"
"30-Aug-2023","28-Sep-2023","XX","-","3,414.05","3,424.45","3,402.75","3,407.00","3,406.10","3,407.00","34,42,425","11,75,55,45,847.50","11,75,55,45,847.50","71,92,150","24,18,500"
"29-Aug-2023","28-Sep-2023","XX","-","3,391.10","3,407.00","3,383.85","3,391.60","3,393.00","3,391.60","27,45,575","9,32,11,95,957.50","9,32,11,95,957.50","47,73,650","20,63,250"
"28-Aug-2023","28-Sep-2023","XX","-","3,400.95","3,412.00","3,379.30","3,391.65","3,392.50","3,391.65","21,04,200","7,13,39,87,516.25","7,13,39,87,516.25","27,10,400","13,60,450"
"25-Aug-2023","28-Sep-2023","XX","-","3,406.00","3,406.00","3,369.75","3,399.55","3,395.65","3,399.55","8,56,800","2,90,46,07,597.50","2,90,46,07,597.50","13,49,950","4,23,675"
"24-Aug-2023","28-Sep-2023","XX","-","3,431.45","3,438.50","3,405.00","3,409.75","3,412.25","3,409.75","6,31,925","2,16,20,99,686.25","2,16,20,99,686.25","9,26,275","2,53,400"
"23-Aug-2023","28-Sep-2023","XX","-","3,417.00","3,429.95","3,406.10","3,420.70","3,418.05","3,420.70","2,04,225","69,79,34,273.75","69,79,34,273.75","6,72,875","54,250"
"22-Aug-2023","28-Sep-2023","XX","-","3,434.10","3,434.10","3,395.65","3,406.35","3,408.50","3,406.35","2,21,375","75,46,82,792.50","75,46,82,792.50","6,18,625","74,025"
"21-Aug-2023","28-Sep-2023","XX","-","3,399.50","3,432.30","3,397.45","3,425.60","3,425.00","3,425.60","1,96,175","67,01,90,403.75","67,01,90,403.75","5,44,600","23,800"
"18-Aug-2023","28-Sep-2023","XX","-","3,447.85","3,447.85","3,386.00","3,392.60","3,393.20","3,392.60","3,44,750","1,17,42,15,087.50","1,17,42,15,087.50","5,20,800","1,49,625"
"17-Aug-2023","28-Sep-2023","XX","-","3,482.05","3,490.00","3,441.00","3,464.20","3,461.00","3,464.20","2,17,175","75,12,83,023.75","75,12,83,023.75","3,71,175","81,550"
"16-Aug-2023","28-Sep-2023","XX","-","3,477.30","3,495.00","3,472.55","3,486.60","3,486.20","3,486.60","95,550","33,29,20,201.25","33,29,20,201.25","2,89,625","21,525"
"14-Aug-2023","28-Sep-2023","XX","-","3,475.00","3,482.90","3,447.80","3,480.75","3,481.50","3,480.75","92,400","31,99,80,605.00","31,99,80,605.00","2,68,100","17,675"
"11-Aug-2023","28-Sep-2023","XX","-","3,482.50","3,500.00","3,449.05","3,482.45","3,484.95","3,482.45","1,23,550","43,01,90,670.00","43,01,90,670.00","2,50,425","18,200"
"10-Aug-2023","28-Sep-2023","XX","-","3,488.40","3,489.95","3,467.00","3,477.95","3,481.90","3,477.95","47,775","16,61,37,203.75","16,61,37,203.75","2,32,225","9,800"
"09-Aug-2023","28-Sep-2023","XX","-","3,496.00","3,504.90","3,464.00","3,497.50","3,498.00","3,497.50","55,825","19,44,78,751.25","19,44,78,751.25","2,22,425","-2,100"
"08-Aug-2023","28-Sep-2023","XX","-","3,524.05","3,525.50","3,499.05","3,506.25","3,504.95","3,506.25","58,100","20,38,62,881.25","20,38,62,881.25","2,24,525","11,550"
"07-Aug-2023","28-Sep-2023","XX","-","3,507.15","3,528.00","3,485.45","3,522.35","3,524.10","3,522.35","84,875","29,80,16,880.00","29,80,16,880.00","2,12,975","25,200"
"04-Aug-2023","28-Sep-2023","XX","-","3,440.00","3,517.35","3,440.00","3,490.25","3,485.60","3,490.25","96,075","33,55,55,736.25","33,55,55,736.25","1,87,775","19,600"
"03-Aug-2023","28-Sep-2023","XX","-","3,463.20","3,475.95","3,409.05","3,440.85","3,441.45","3,440.85","58,450","20,09,63,988.75","20,09,63,988.75","1,68,175","2,975"
"02-Aug-2023","28-Sep-2023","XX","-","3,471.35","3,486.50","3,456.80","3,480.20","3,476.05","3,480.20","45,850","15,93,11,215.00","15,93,11,215.00","1,65,200","350"
"01-Aug-2023","28-Sep-2023","XX","-","3,466.45","3,506.00","3,465.95","3,494.50","3,491.00","3,494.50","62,125","21,66,67,692.50","21,66,67,692.50","1,64,850","6,125"
"31-Jul-2023","28-Sep-2023","XX","-","3,413.30","3,472.50","3,408.00","3,468.35","3,461.05","3,468.35","62,300","21,48,16,831.25","21,48,16,831.25","1,58,725","-2,450"
"28-Jul-2023","28-Sep-2023","XX","-","3,431.90","3,434.20","3,377.00","3,402.40","3,402.00","3,402.40","1,16,200","39,51,64,236.25","39,51,64,236.25","1,61,175","32,725"
"27-Jul-2023","28-Sep-2023","XX","-","3,450.00","3,459.45","3,433.15","3,447.75","3,448.20","3,447.75","35,875","12,35,98,072.50","12,35,98,072.50","1,28,450","11,375"
"26-Jul-2023","28-Sep-2023","XX","-","3,449.00","3,470.00","3,440.00","3,441.65","3,441.05","3,441.65","26,075","9,01,12,172.50","9,01,12,172.50","1,17,075","13,125"
"25-Jul-2023","28-Sep-2023","XX","-","3,448.00","3,459.00","3,439.55","3,448.80","3,448.15","3,448.80","23,800","8,20,79,077.50","8,20,79,077.50","1,03,950","14,175"
"24-Jul-2023","28-Sep-2023","XX","-","3,435.85","3,460.00","3,430.00","3,444.10","3,446.40","3,444.10","21,525","7,42,28,682.50","7,42,28,682.50","89,775","3,675"
"21-Jul-2023","28-Sep-2023","XX","-","3,518.30","3,518.30","3,416.00","3,426.00","3,435.85","3,426.00","48,300","16,65,89,045.00","16,65,89,045.00","86,100","22,400"
