"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Mar-2024","28-Mar-2024","XX","-","3,849.95","3,915.00","3,839.65","3,876.25","3,880.00","3,876.45","55,74,625","21,65,23,50,912.50","21,65,23,50,912.50","10,03,975","-36,16,025"
"27-Mar-2024","28-Mar-2024","XX","-","3,900.00","3,908.50","3,834.80","3,845.05","3,856.60","3,845.05","44,52,175","17,25,21,35,880.00","17,25,21,35,880.00","46,20,000","-28,16,625"
"26-Mar-2024","28-Mar-2024","XX","-","3,880.85","3,951.00","3,880.85","3,892.60","3,897.55","3,892.60","44,74,400","17,49,21,09,748.75","17,49,21,09,748.75","74,36,625","-31,37,050"
"22-Mar-2024","28-Mar-2024","XX","-","3,920.30","3,946.65","3,861.35","3,922.20","3,917.70","3,922.20","55,95,450","21,86,72,55,882.50","21,86,72,55,882.50","1,05,73,675","-16,92,425"
"21-Mar-2024","28-Mar-2024","XX","-","4,000.65","4,016.25","3,958.05","3,985.15","3,990.90","3,985.15","51,17,525","20,37,80,14,562.50","20,37,80,14,562.50","1,22,66,100","-14,70,525"
"20-Mar-2024","28-Mar-2024","XX","-","3,995.00","4,024.90","3,964.80","3,976.45","3,980.00","3,976.45","30,28,725","12,12,16,52,856.25","12,12,16,52,856.25","1,37,36,625","-8,06,225"
"19-Mar-2024","28-Mar-2024","XX","-","4,070.00","4,075.00","3,980.05","3,991.15","3,984.00","3,991.15","84,22,750","33,97,51,26,115.00","33,97,51,26,115.00","1,45,42,850","15,66,425"
"18-Mar-2024","28-Mar-2024","XX","-","4,229.60","4,264.20","4,123.40","4,153.10","4,154.00","4,153.10","36,84,100","15,42,14,71,695.00","15,42,14,71,695.00","1,29,76,425","-1,63,450"
"15-Mar-2024","28-Mar-2024","XX","-","4,209.95","4,252.55","4,187.00","4,239.75","4,240.40","4,239.75","33,03,125","13,95,81,34,382.50","13,95,81,34,382.50","1,31,39,875","-33,600"
"14-Mar-2024","28-Mar-2024","XX","-","4,159.90","4,231.30","4,106.50","4,226.25","4,227.95","4,226.25","38,55,425","16,10,90,96,456.25","16,10,90,96,456.25","1,31,73,475","-3,03,800"
"13-Mar-2024","28-Mar-2024","XX","-","4,214.55","4,250.90","4,155.00","4,169.20","4,158.25","4,169.20","31,34,250","13,16,56,74,033.75","13,16,56,74,033.75","1,34,77,275","2,76,500"
"12-Mar-2024","28-Mar-2024","XX","-","4,131.90","4,250.85","4,131.90","4,210.75","4,213.00","4,210.75","46,00,225","19,39,58,02,011.25","19,39,58,02,011.25","1,32,00,775","5,90,275"
"11-Mar-2024","28-Mar-2024","XX","-","4,108.25","4,171.50","4,108.25","4,142.50","4,145.00","4,142.50","20,24,750","8,39,84,82,855.00","8,39,84,82,855.00","1,26,10,500","28,350"
"07-Mar-2024","28-Mar-2024","XX","-","4,082.00","4,136.60","4,059.15","4,121.85","4,118.70","4,121.85","25,17,725","10,34,88,69,387.50","10,34,88,69,387.50","1,25,82,150","-55,475"
"06-Mar-2024","28-Mar-2024","XX","-","4,019.10","4,089.45","3,978.20","4,082.20","4,085.50","4,082.20","27,93,350","11,26,79,04,935.00","11,26,79,04,935.00","1,26,37,625","1,21,975"
"05-Mar-2024","28-Mar-2024","XX","-","4,089.00","4,089.00","3,992.40","4,025.10","4,022.85","4,025.10","26,85,900","10,82,90,52,447.50","10,82,90,52,447.50","1,25,15,650","-2,48,675"
"04-Mar-2024","28-Mar-2024","XX","-","4,127.00","4,138.95","4,104.00","4,108.15","4,108.60","4,108.15","14,06,300","5,79,02,89,426.25","5,79,02,89,426.25","1,27,64,325","-1,09,900"
"02-Mar-2024","28-Mar-2024","XX","-","4,126.40","4,141.95","4,112.50","4,125.35","4,126.05","4,125.35","2,01,775","83,30,63,507.50","83,30,63,507.50","1,28,74,225","7,700"
"01-Mar-2024","28-Mar-2024","XX","-","4,150.00","4,155.50","4,106.55","4,111.60","4,111.10","4,111.60","21,54,425","8,89,46,18,241.25","8,89,46,18,241.25","1,28,66,525","-36,225"
"29-Feb-2024","28-Mar-2024","XX","-","4,131.00","4,166.70","4,100.70","4,125.25","4,145.30","4,125.25","60,87,550","25,14,77,76,972.50","25,14,77,76,972.50","1,29,02,750","22,71,150"
"28-Feb-2024","28-Mar-2024","XX","-","4,125.05","4,185.90","4,122.00","4,142.20","4,132.55","4,142.20","39,65,675","16,47,76,22,061.25","16,47,76,22,061.25","1,06,31,600","20,31,225"
"27-Feb-2024","28-Mar-2024","XX","-","4,023.00","4,157.80","4,021.00","4,136.25","4,134.60","4,136.25","67,01,450","27,60,11,01,710.00","27,60,11,01,710.00","86,00,375","44,49,725"
"26-Feb-2024","28-Mar-2024","XX","-","4,043.60","4,079.00","4,015.00","4,033.80","4,038.55","4,033.80","35,64,750","14,38,39,01,498.75","14,38,39,01,498.75","41,50,650","26,49,150"
"23-Feb-2024","28-Mar-2024","XX","-","4,135.10","4,154.60","4,080.90","4,085.10","4,084.00","4,085.10","7,53,375","3,09,78,39,106.25","3,09,78,39,106.25","15,01,500","3,17,100"
