"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Mar-2023","29-Mar-2023","XX","-","3,120.40","3,151.10","3,100.45","3,132.60","3,147.00","3,138.90","36,71,850","11,44,74,73,327.50","11,44,74,73,327.50","8,75,700","-18,48,350"
"28-Mar-2023","29-Mar-2023","XX","-","3,134.40","3,148.10","3,114.00","3,117.95","3,117.45","3,117.95","34,07,425","10,67,57,52,027.50","10,67,57,52,027.50","27,24,050","-25,24,025"
"27-Mar-2023","29-Mar-2023","XX","-","3,127.95","3,152.35","3,107.15","3,131.20","3,134.90","3,131.20","40,34,450","12,64,49,30,042.50","12,64,49,30,042.50","52,48,075","-26,35,850"
"24-Mar-2023","29-Mar-2023","XX","-","3,153.00","3,179.95","3,111.20","3,121.25","3,111.20","3,121.25","38,42,125","12,10,43,57,256.25","12,10,43,57,256.25","78,83,925","-19,46,525"
"23-Mar-2023","29-Mar-2023","XX","-","3,115.90","3,148.00","3,108.10","3,126.90","3,131.60","3,126.90","17,68,900","5,53,91,19,950.00","5,53,91,19,950.00","98,30,450","-5,59,650"
"22-Mar-2023","29-Mar-2023","XX","-","3,135.20","3,149.10","3,114.00","3,136.75","3,136.00","3,136.75","12,44,775","3,89,93,27,293.75","3,89,93,27,293.75","1,03,90,100","-1,55,400"
"21-Mar-2023","29-Mar-2023","XX","-","3,159.05","3,167.70","3,112.50","3,120.65","3,120.00","3,120.65","16,20,850","5,07,51,30,191.25","5,07,51,30,191.25","1,05,45,500","-35,175"
"20-Mar-2023","29-Mar-2023","XX","-","3,180.20","3,182.00","3,104.45","3,148.65","3,149.10","3,148.65","28,61,775","8,97,51,42,277.50","8,97,51,42,277.50","1,05,80,675","-29,050"
"17-Mar-2023","29-Mar-2023","XX","-","3,150.00","3,238.60","3,150.00","3,198.90","3,191.95","3,198.90","57,03,775","18,24,58,04,543.75","18,24,58,04,543.75","1,06,09,725","8,41,925"
"16-Mar-2023","29-Mar-2023","XX","-","3,206.65","3,234.55","3,183.50","3,193.05","3,194.85","3,193.05","19,78,375","6,33,79,74,746.25","6,33,79,74,746.25","97,67,800","1,91,275"
"15-Mar-2023","29-Mar-2023","XX","-","3,256.30","3,271.15","3,206.10","3,211.45","3,210.65","3,211.45","14,73,675","4,77,21,47,205.00","4,77,21,47,205.00","95,76,525","1,85,500"
"14-Mar-2023","29-Mar-2023","XX","-","3,294.05","3,318.35","3,227.00","3,233.85","3,237.70","3,233.85","28,50,400","9,29,80,54,211.25","9,29,80,54,211.25","93,91,025","1,02,900"
"13-Mar-2023","29-Mar-2023","XX","-","3,340.05","3,376.00","3,284.60","3,296.05","3,302.05","3,296.05","19,26,400","6,40,34,56,500.00","6,40,34,56,500.00","92,88,125","-2,05,275"
"10-Mar-2023","29-Mar-2023","XX","-","3,327.00","3,343.80","3,276.95","3,339.30","3,340.20","3,339.30","12,98,850","4,31,76,23,345.00","4,31,76,23,345.00","94,93,400","-36,750"
"09-Mar-2023","29-Mar-2023","XX","-","3,387.05","3,387.05","3,345.30","3,348.35","3,349.35","3,348.35","14,40,425","4,84,53,09,201.25","4,84,53,09,201.25","95,30,150","1,08,850"
"08-Mar-2023","29-Mar-2023","XX","-","3,376.65","3,402.70","3,348.05","3,399.25","3,397.45","3,399.25","16,55,500","5,59,82,27,153.75","5,59,82,27,153.75","94,21,300","4,550"
"06-Mar-2023","29-Mar-2023","XX","-","3,385.05","3,421.65","3,381.95","3,390.40","3,389.00","3,390.40","13,10,225","4,45,80,57,773.75","4,45,80,57,773.75","94,16,750","23,450"
"03-Mar-2023","29-Mar-2023","XX","-","3,378.10","3,379.85","3,352.10","3,364.95","3,361.45","3,364.95","12,62,975","4,25,05,34,111.25","4,25,05,34,111.25","93,93,300","-74,025"
"02-Mar-2023","29-Mar-2023","XX","-","3,388.75","3,388.75","3,337.30","3,344.30","3,346.95","3,344.30","19,94,125","6,68,36,43,295.00","6,68,36,43,295.00","94,67,325","-1,33,000"
"01-Mar-2023","29-Mar-2023","XX","-","3,347.45","3,401.00","3,346.75","3,398.35","3,399.00","3,398.35","20,27,025","6,85,04,74,216.25","6,85,04,74,216.25","96,00,325","-4,48,525"
"28-Feb-2023","29-Mar-2023","XX","-","3,356.55","3,406.00","3,322.00","3,333.90","3,348.00","3,333.90","21,70,350","7,27,82,62,460.00","7,27,82,62,460.00","1,00,48,850","-1,050"
"27-Feb-2023","29-Mar-2023","XX","-","3,402.00","3,402.00","3,336.95","3,353.85","3,356.65","3,353.85","21,04,725","7,07,23,89,301.25","7,07,23,89,301.25","1,00,49,900","2,62,500"
"24-Feb-2023","29-Mar-2023","XX","-","3,436.95","3,451.25","3,399.00","3,415.10","3,408.00","3,415.10","11,53,075","3,94,91,00,146.25","3,94,91,00,146.25","97,87,400","37,800"
"23-Feb-2023","29-Mar-2023","XX","-","3,439.55","3,469.60","3,426.25","3,430.55","3,427.10","3,430.55","35,65,450","12,28,15,92,758.75","12,28,15,92,758.75","97,49,600","15,10,950"
"22-Feb-2023","29-Mar-2023","XX","-","3,450.00","3,470.50","3,420.40","3,427.80","3,434.20","3,427.80","32,98,750","11,35,53,71,763.75","11,35,53,71,763.75","82,38,650","22,83,050"
"21-Feb-2023","29-Mar-2023","XX","-","3,516.20","3,530.45","3,470.25","3,476.05","3,480.90","3,476.05","31,86,925","11,16,57,80,062.50","11,16,57,80,062.50","59,55,600","22,49,275"
"20-Feb-2023","29-Mar-2023","XX","-","3,525.50","3,548.95","3,503.00","3,516.35","3,516.15","3,516.35","31,08,350","10,94,44,12,246.25","10,94,44,12,246.25","37,06,325","24,57,875"
"17-Feb-2023","29-Mar-2023","XX","-","3,569.30","3,569.35","3,515.00","3,525.65","3,523.55","3,525.65","10,42,650","3,68,75,89,491.25","3,68,75,89,491.25","12,48,450","6,98,425"
"16-Feb-2023","29-Mar-2023","XX","-","3,555.50","3,597.65","3,555.50","3,578.45","3,572.90","3,578.45","4,49,750","1,61,07,62,046.25","1,61,07,62,046.25","5,50,025","1,60,300"
"15-Feb-2023","29-Mar-2023","XX","-","3,519.70","3,549.95","3,490.00","3,545.90","3,544.05","3,545.90","2,46,400","86,76,22,035.00","86,76,22,035.00","3,89,725","78,925"
"14-Feb-2023","29-Mar-2023","XX","-","3,535.65","3,555.55","3,530.00","3,531.80","3,531.05","3,531.80","1,68,175","59,55,57,173.75","59,55,57,173.75","3,10,800","43,925"
"13-Feb-2023","29-Mar-2023","XX","-","3,564.70","3,566.75","3,503.70","3,513.75","3,516.00","3,513.75","1,25,825","44,28,68,273.75","44,28,68,273.75","2,66,875","29,050"
"10-Feb-2023","29-Mar-2023","XX","-","3,559.70","3,567.00","3,533.10","3,563.35","3,557.80","3,563.35","1,08,325","38,51,09,707.50","38,51,09,707.50","2,37,825","41,125"
