"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"POWERINDIA","EQ","27-Jul-2023","4,067.50","4,077.00","4,129.90","3,987.05","4,050.00","4,056.70","4,049.61","19,949","8,07,85,767.00","5,190","7,986","40.03"
"POWERINDIA","EQ","28-Jul-2023","4,056.70","4,056.70","4,067.60","3,940.05","3,950.00","3,960.00","3,996.05","19,120","7,64,04,501.55","4,064","9,621","50.32"
"POWERINDIA","EQ","31-Jul-2023","3,960.00","3,960.00","3,984.00","3,931.30","3,941.05","3,942.45","3,947.61","95,334","37,63,41,429.80","8,627","83,708","87.80"
"POWERINDIA","EQ","01-Aug-2023","3,942.45","3,963.20","4,001.90","3,935.00","3,990.00","3,964.85","3,965.76","19,668","7,79,98,533.60","5,370","12,131","61.68"
"POWERINDIA","EQ","02-Aug-2023","3,964.85","3,970.00","4,042.00","3,902.05","4,015.05","4,032.80","3,960.94","49,988","19,79,99,489.85","6,440","35,301","70.62"
"POWERINDIA","EQ","03-Aug-2023","4,032.80","4,046.00","4,295.25","4,030.20","4,295.00","4,275.85","4,130.78","1,30,944","54,09,00,365.20","11,938","94,467","72.14"
"POWERINDIA","EQ","04-Aug-2023","4,275.85","4,310.00","4,310.00","4,151.10","4,187.00","4,192.20","4,215.80","20,980","8,84,47,573.65","6,282","8,503","40.53"
"POWERINDIA","EQ","07-Aug-2023","4,192.20","4,192.20","4,259.95","4,156.00","4,183.35","4,196.45","4,200.19","10,646","4,47,15,177.00","4,166","3,579","33.62"
"POWERINDIA","EQ","08-Aug-2023","4,196.45","4,226.00","4,325.70","4,154.00","4,290.00","4,300.75","4,256.36","20,397","8,68,17,012.85","6,360","10,879","53.34"
"POWERINDIA","EQ","09-Aug-2023","4,300.75","4,310.15","4,396.40","4,241.10","4,342.55","4,370.30","4,343.75","18,416","7,99,94,545.55","4,691","8,909","48.38"
"POWERINDIA","EQ","10-Aug-2023","4,370.30","4,370.30","4,515.00","4,330.05","4,438.35","4,448.85","4,450.78","63,789","28,39,10,750.55","9,545","40,509","63.50"
"POWERINDIA","EQ","11-Aug-2023","4,448.85","4,482.90","4,482.90","4,340.00","4,405.00","4,411.05","4,419.95","15,042","6,64,84,833.65","4,776","6,145","40.85"
"POWERINDIA","EQ","14-Aug-2023","4,411.05","4,334.00","4,405.00","4,261.50","4,290.00","4,298.25","4,316.02","12,110","5,22,67,032.55","3,629","5,337","44.07"
"POWERINDIA","EQ","16-Aug-2023","4,298.25","4,279.95","4,345.20","4,221.10","4,250.00","4,257.70","4,269.88","11,212","4,78,73,891.60","3,264","4,589","40.93"
"POWERINDIA","EQ","17-Aug-2023","4,257.70","4,211.50","4,437.95","4,211.50","4,310.00","4,327.90","4,312.91","15,352","6,62,11,754.65","5,018","6,084","39.63"
"POWERINDIA","EQ","18-Aug-2023","4,327.90","4,319.00","4,350.70","4,227.90","4,240.00","4,262.85","4,291.53","7,678","3,29,50,332.90","2,573","3,614","47.07"
"POWERINDIA","EQ","21-Aug-2023","4,262.85","4,274.70","4,420.00","4,207.20","4,400.00","4,385.30","4,329.91","16,967","7,34,65,633.75","4,428","9,008","53.09"
"POWERINDIA","EQ","22-Aug-2023","4,385.30","4,402.95","4,550.00","4,366.00","4,450.00","4,448.60","4,465.74","34,182","15,26,47,900.50","9,124","15,406","45.07"
"POWERINDIA","EQ","23-Aug-2023","4,448.60","4,457.10","4,800.00","4,445.05","4,600.00","4,635.25","4,685.97","1,69,522","79,43,74,651.05","29,770","49,860","29.41"
"POWERINDIA","EQ","24-Aug-2023","4,635.25","4,644.90","4,673.05","4,501.00","4,658.00","4,579.65","4,575.03","25,278","11,56,47,613.60","5,493","10,514","41.59"
"POWERINDIA","EQ","25-Aug-2023","4,579.65","4,599.65","4,667.95","4,495.00","4,587.50","4,593.15","4,590.09","17,492","8,02,89,920.95","5,382","5,507","31.48"
"POWERINDIA","EQ","28-Aug-2023","4,593.15","4,578.00","4,666.00","4,551.45","4,591.50","4,616.95","4,614.16","13,206","6,09,34,621.30","4,573","5,411","40.97"
"POWERINDIA","EQ","29-Aug-2023","4,616.95","4,620.00","4,666.20","4,526.25","4,548.20","4,546.05","4,581.12","20,943","9,59,42,479.45","4,013","12,801","61.12"
"POWERINDIA","EQ","30-Aug-2023","4,546.05","4,508.00","4,539.95","4,440.00","4,440.00","4,455.10","4,487.89","27,250","12,22,95,061.60","6,382","14,188","52.07"
"POWERINDIA","EQ","31-Aug-2023","4,455.10","4,459.65","4,482.45","4,385.00","4,385.00","4,400.95","4,407.06","20,611","9,08,33,867.95","5,156","13,188","63.99"
"POWERINDIA","EQ","01-Sep-2023","4,400.95","4,400.95","4,460.00","4,360.00","4,378.75","4,380.90","4,400.47","12,078","5,31,48,844.05","3,257","5,644","46.73"
"POWERINDIA","EQ","04-Sep-2023","4,380.90","4,440.00","4,449.90","4,306.90","4,421.00","4,393.40","4,352.92","42,519","18,50,81,775.10","5,593","32,534","76.52"
"POWERINDIA","EQ","05-Sep-2023","4,393.40","4,416.50","4,430.00","4,390.00","4,405.00","4,418.20","4,420.32","23,683","10,46,86,326.55","3,930","19,260","81.32"
"POWERINDIA","EQ","06-Sep-2023","4,418.20","4,440.25","4,474.65","4,251.40","4,355.00","4,352.00","4,339.76","38,433","16,67,90,179.40","9,953","16,459","42.83"
"POWERINDIA","EQ","07-Sep-2023","4,352.00","4,328.50","4,547.90","4,328.50","4,485.00","4,463.30","4,473.00","1,16,904","52,29,11,651.85","16,289","54,044","46.23"
"POWERINDIA","EQ","08-Sep-2023","4,463.30","4,500.00","4,619.00","4,477.25","4,551.15","4,567.90","4,577.20","60,949","27,89,75,545.60","12,071","28,375","46.56"
"POWERINDIA","EQ","11-Sep-2023","4,567.90","4,590.70","4,686.95","4,542.60","4,564.00","4,568.90","4,622.96","33,056","15,28,16,434.25","9,104","14,832","44.87"
"POWERINDIA","EQ","12-Sep-2023","4,568.90","4,590.85","4,597.20","4,315.30","4,356.10","4,351.30","4,423.80","26,167","11,57,57,466.70","6,330","10,760","41.12"
"POWERINDIA","EQ","13-Sep-2023","4,351.30","4,350.00","4,465.85","4,261.95","4,325.00","4,325.50","4,356.27","24,002","10,45,59,195.30","8,759","11,837","49.32"
"POWERINDIA","EQ","14-Sep-2023","4,325.50","4,359.90","4,449.90","4,342.25","4,360.00","4,361.55","4,387.85","21,640","9,49,53,069.30","7,412","11,750","54.30"
"POWERINDIA","EQ","15-Sep-2023","4,361.55","4,380.00","4,497.30","4,277.00","4,345.00","4,303.75","4,361.03","45,610","19,89,06,492.65","7,120","28,496","62.48"
"POWERINDIA","EQ","18-Sep-2023","4,303.75","4,303.75","4,341.70","4,166.00","4,210.00","4,201.35","4,236.81","31,896","13,51,37,360.50","6,403","19,128","59.97"
"POWERINDIA","EQ","20-Sep-2023","4,201.35","4,201.95","4,250.05","4,151.05","4,180.00","4,163.10","4,192.39","24,382","10,22,18,801.00","5,144","14,816","60.77"
"POWERINDIA","EQ","21-Sep-2023","4,163.10","4,180.00","4,249.90","4,142.00","4,162.00","4,179.85","4,193.94","15,578","6,53,33,273.60","5,548","6,570","42.17"
"POWERINDIA","EQ","22-Sep-2023","4,179.85","4,200.70","4,248.30","4,152.50","4,198.00","4,199.80","4,209.56","15,597","6,56,56,504.70","4,571","7,267","46.59"
"POWERINDIA","EQ","25-Sep-2023","4,199.80","4,200.00","4,240.65","4,161.60","4,187.00","4,183.55","4,198.84","20,693","8,68,86,618.40","3,510","13,248","64.02"
"POWERINDIA","EQ","26-Sep-2023","4,183.55","4,204.45","4,229.95","4,117.60","4,135.00","4,130.00","4,164.93","16,108","6,70,88,743.75","4,392","8,002","49.68"
"POWERINDIA","EQ","27-Sep-2023","4,130.00","4,132.00","4,206.75","4,130.75","4,135.00","4,149.15","4,157.23","24,207","10,06,33,953.85","4,012","16,734","69.13"
"POWERINDIA","EQ","28-Sep-2023","4,149.15","4,169.80","4,240.00","4,100.00","4,125.00","4,121.40","4,138.07","18,163","7,51,59,701.25","3,876","12,383","68.18"
"POWERINDIA","EQ","29-Sep-2023","4,121.40","4,126.05","4,186.25","4,090.05","4,096.90","4,100.15","4,118.53","15,281","6,29,35,237.20","3,657","8,279","54.18"
"POWERINDIA","EQ","03-Oct-2023","4,100.15","4,120.65","4,198.00","4,008.40","4,030.00","4,047.30","4,045.35","31,011","12,54,50,488.70","5,614","21,134","68.15"
"POWERINDIA","EQ","04-Oct-2023","4,047.30","4,044.30","4,107.00","3,966.65","4,008.25","3,997.75","4,048.85","21,432","8,67,74,859.65","4,503","9,907","46.23"
"POWERINDIA","EQ","05-Oct-2023","3,997.75","4,008.30","4,065.35","3,952.00","3,962.00","3,969.40","3,983.89","26,685","10,63,10,125.25","4,403","18,002","67.46"
"POWERINDIA","EQ","06-Oct-2023","3,969.40","3,989.20","4,010.80","3,939.00","3,965.00","3,970.75","3,969.37","71,199","28,26,15,168.10","6,641","55,456","77.89"
"POWERINDIA","EQ","09-Oct-2023","3,970.75","3,960.00","3,984.60","3,895.90","3,929.00","3,938.20","3,939.86","32,594","12,84,15,936.20","6,129","18,511","56.79"
"POWERINDIA","EQ","10-Oct-2023","3,938.20","3,958.90","4,020.80","3,930.00","4,010.20","4,010.15","3,967.99","24,894","9,87,79,123.50","3,502","12,582","50.54"
"POWERINDIA","EQ","11-Oct-2023","4,010.15","4,030.20","4,131.00","4,025.00","4,108.50","4,117.35","4,086.99","15,311","6,25,75,846.65","4,068","8,117","53.01"
"POWERINDIA","EQ","12-Oct-2023","4,117.35","4,137.90","4,343.00","4,115.00","4,321.00","4,317.10","4,254.65","46,124","19,62,41,330.25","10,511","22,339","48.43"
"POWERINDIA","EQ","13-Oct-2023","4,317.10","4,300.00","4,481.00","4,289.95","4,454.00","4,450.50","4,370.06","96,757","42,28,33,509.30","9,977","69,178","71.50"
"POWERINDIA","EQ","16-Oct-2023","4,450.50","4,451.00","4,577.00","4,423.85","4,540.00","4,549.95","4,529.81","26,656","12,07,46,708.70","5,857","11,546","43.31"
"POWERINDIA","EQ","17-Oct-2023","4,549.95","4,540.00","4,615.00","4,500.05","4,565.00","4,574.70","4,565.88","17,661","8,06,37,959.05","4,582","9,834","55.68"
"POWERINDIA","EQ","18-Oct-2023","4,574.70","4,560.00","4,650.00","4,508.40","4,553.05","4,581.25","4,579.50","27,446","12,56,89,022.85","6,886","14,987","54.61"
"POWERINDIA","EQ","19-Oct-2023","4,581.25","4,570.00","4,660.90","4,545.05","4,619.90","4,632.40","4,600.92","21,261","9,78,20,158.20","5,451","11,223","52.79"
"POWERINDIA","EQ","20-Oct-2023","4,632.40","4,632.00","4,632.00","4,523.60","4,550.00","4,551.85","4,563.34","15,368","7,01,29,475.90","4,071","8,287","53.92"
"POWERINDIA","EQ","23-Oct-2023","4,551.85","4,558.00","4,564.30","4,280.00","4,329.00","4,314.35","4,427.06","65,610","29,04,59,097.40","13,032","45,154","68.82"
"POWERINDIA","EQ","25-Oct-2023","4,314.35","4,313.00","4,346.05","4,190.10","4,300.00","4,282.05","4,259.35","25,250","10,75,48,543.20","7,171","13,606","53.89"
"POWERINDIA","EQ","26-Oct-2023","4,282.05","4,282.05","4,294.60","4,030.45","4,156.20","4,155.35","4,134.90","36,956","15,28,09,265.35","8,992","19,418","52.54"
"POWERINDIA","EQ","27-Oct-2023","4,155.35","4,176.10","4,320.00","4,175.35","4,226.50","4,251.45","4,261.21","15,220","6,48,55,603.00","5,104","6,177","40.58"
"POWERINDIA","EQ","30-Oct-2023","4,251.45","4,259.95","4,264.00","4,151.85","4,172.00","4,171.05","4,197.21","10,857","4,55,69,067.05","3,120","4,840","44.58"
"POWERINDIA","EQ","31-Oct-2023","4,171.05","4,171.05","4,221.05","4,130.00","4,149.85","4,143.10","4,171.42","12,500","5,21,42,750.70","4,331","5,017","40.14"
"POWERINDIA","EQ","01-Nov-2023","4,143.10","4,173.20","4,205.15","4,120.15","4,121.50","4,154.15","4,163.06","13,578","5,65,26,072.70","3,670","5,806","42.76"
"POWERINDIA","EQ","02-Nov-2023","4,154.15","4,184.25","4,520.00","4,116.40","4,465.00","4,471.25","4,391.57","87,851","38,58,04,203.50","16,720","19,233","21.89"
"POWERINDIA","EQ","03-Nov-2023","4,471.25","4,445.00","4,529.00","4,378.05","4,470.45","4,468.60","4,444.17","18,943","8,41,85,984.80","5,128","4,376","23.10"
"POWERINDIA","EQ","06-Nov-2023","4,468.60","4,470.00","4,499.65","4,385.00","4,408.75","4,404.85","4,427.71","12,029","5,32,60,918.80","3,292","4,986","41.45"
"POWERINDIA","EQ","07-Nov-2023","4,404.85","4,499.95","4,594.60","4,313.00","4,571.50","4,570.75","4,436.46","89,117","39,53,63,791.40","9,221","65,309","73.28"
"POWERINDIA","EQ","08-Nov-2023","4,570.75","4,554.40","4,670.95","4,515.10","4,577.25","4,571.85","4,599.73","25,031","11,51,35,957.60","4,711","11,767","47.01"
"POWERINDIA","EQ","09-Nov-2023","4,571.85","4,595.90","4,595.90","4,459.90","4,460.00","4,478.35","4,510.81","11,821","5,33,22,284.15","3,975","5,707","48.28"
"POWERINDIA","EQ","10-Nov-2023","4,478.35","4,478.35","4,500.70","4,329.45","4,375.00","4,372.85","4,395.76","17,932","7,88,24,781.90","4,490","8,107","45.21"
"POWERINDIA","EQ","12-Nov-2023","4,372.85","4,404.00","4,443.50","4,392.90","4,416.75","4,417.90","4,423.74","2,511","1,11,08,018.25","578","1,449","57.71"
"POWERINDIA","EQ","13-Nov-2023","4,417.90","4,417.85","4,481.20","4,340.00","4,348.90","4,363.40","4,437.62","40,238","17,85,60,800.45","5,275","29,772","73.99"
"POWERINDIA","EQ","15-Nov-2023","4,363.40","4,396.00","4,420.00","4,299.75","4,400.00","4,373.85","4,360.82","16,847","7,34,66,706.45","4,363","8,088","48.01"
"POWERINDIA","EQ","16-Nov-2023","4,373.85","4,396.90","4,675.00","4,395.05","4,599.00","4,577.00","4,567.78","58,449","26,69,82,121.30","11,892","20,139","34.46"
"POWERINDIA","EQ","17-Nov-2023","4,577.00","4,581.25","4,680.00","4,549.15","4,579.00","4,595.10","4,604.62","43,873","20,20,18,317.45","8,474","23,675","53.96"
"POWERINDIA","EQ","20-Nov-2023","4,595.10","4,600.00","4,749.00","4,565.00","4,620.00","4,633.25","4,658.52","26,180","12,19,59,962.15","7,191","7,618","29.10"
"POWERINDIA","EQ","21-Nov-2023","4,633.25","4,651.00","4,750.00","4,600.00","4,644.00","4,624.20","4,688.59","47,328","22,19,01,743.95","9,468","25,389","53.64"
"POWERINDIA","EQ","22-Nov-2023","4,624.20","4,670.00","4,835.65","4,569.90","4,705.00","4,698.55","4,706.04","98,107","46,16,95,629.65","13,981","47,667","48.59"
"POWERINDIA","EQ","23-Nov-2023","4,698.55","4,725.00","4,944.00","4,703.65","4,822.45","4,832.15","4,829.44","1,03,332","49,90,35,214.25","19,055","28,858","27.93"
"POWERINDIA","EQ","24-Nov-2023","4,832.15","4,832.15","4,920.50","4,773.00","4,807.00","4,831.15","4,857.30","45,392","22,04,82,589.30","9,057","18,553","40.87"
"POWERINDIA","EQ","28-Nov-2023","4,831.15","4,831.15","4,948.00","4,689.95","4,744.00","4,742.85","4,837.95","58,299","28,20,47,432.25","10,268","33,614","57.66"
"POWERINDIA","EQ","29-Nov-2023","4,742.85","4,750.00","4,792.20","4,701.05","4,717.00","4,724.70","4,739.44","22,897","10,85,19,005.80","4,770","7,236","31.60"
"POWERINDIA","EQ","30-Nov-2023","4,724.70","4,764.70","4,764.70","4,651.00","4,665.00","4,672.35","4,697.52","34,978","16,43,09,830.90","7,797","20,626","58.97"
"POWERINDIA","EQ","01-Dec-2023","4,672.35","4,700.00","4,827.25","4,700.00","4,720.00","4,732.80","4,774.93","1,12,075","53,51,50,799.70","10,722","88,776","79.21"
"POWERINDIA","EQ","04-Dec-2023","4,732.80","4,765.00","4,895.00","4,751.00","4,800.00","4,811.55","4,833.00","54,407","26,29,49,134.55","10,186","30,047","55.23"
"POWERINDIA","EQ","05-Dec-2023","4,811.55","4,836.00","4,958.85","4,713.20","4,790.10","4,770.70","4,854.65","59,193","28,73,61,490.30","11,508","20,168","34.07"
"POWERINDIA","EQ","06-Dec-2023","4,770.70","4,817.00","4,860.00","4,745.00","4,814.00","4,815.20","4,792.63","75,017","35,95,28,713.60","7,270","55,559","74.06"
"POWERINDIA","EQ","07-Dec-2023","4,815.20","4,815.00","4,890.00","4,780.95","4,875.00","4,856.15","4,843.41","73,317","35,51,04,452.85","9,045","47,901","65.33"
"POWERINDIA","EQ","08-Dec-2023","4,856.15","4,881.70","4,909.95","4,816.50","4,821.00","4,839.70","4,866.33","24,765","12,05,14,674.90","6,835","9,228","37.26"
"POWERINDIA","EQ","11-Dec-2023","4,839.70","4,850.00","4,889.25","4,787.55","4,854.70","4,862.95","4,841.74","27,787","13,45,37,328.60","4,950","16,783","60.40"
"POWERINDIA","EQ","12-Dec-2023","4,862.95","4,879.10","4,908.90","4,830.20","4,900.00","4,862.10","4,891.13","36,944","18,06,97,806.30","6,646","25,067","67.85"
"POWERINDIA","EQ","13-Dec-2023","4,862.10","4,899.90","5,132.85","4,865.10","5,037.00","5,063.85","4,992.57","1,12,339","56,08,59,894.40","16,477","45,274","40.30"
"POWERINDIA","EQ","14-Dec-2023","5,063.85","5,064.00","5,129.95","5,020.05","5,115.00","5,093.65","5,083.03","29,582","15,03,66,262.00","7,611","15,110","51.08"
"POWERINDIA","EQ","15-Dec-2023","5,093.65","5,100.00","5,159.95","5,001.00","5,090.00","5,077.45","5,106.18","31,109","15,88,48,286.35","4,683","18,069","58.08"
"POWERINDIA","EQ","18-Dec-2023","5,077.45","5,088.00","5,250.00","5,073.45","5,200.20","5,212.50","5,193.41","41,370","21,48,51,335.40","8,348","18,109","43.77"
"POWERINDIA","EQ","19-Dec-2023","5,212.50","5,212.50","5,263.40","5,056.15","5,073.00","5,064.15","5,118.50","32,879","16,82,91,257.50","8,947","17,526","53.30"
"POWERINDIA","EQ","20-Dec-2023","5,064.15","5,190.00","5,196.95","4,980.00","5,007.00","5,034.10","5,086.84","34,556","17,57,80,968.35","8,118","15,688","45.40"
"POWERINDIA","EQ","21-Dec-2023","5,034.10","4,994.00","5,116.80","4,950.05","5,082.00","5,050.25","5,045.54","18,207","9,18,64,122.50","4,732","8,852","48.62"
"POWERINDIA","EQ","22-Dec-2023","5,050.25","5,059.90","5,155.00","5,020.00","5,145.00","5,131.10","5,105.94","22,422","11,44,85,400.50","7,353","11,197","49.94"
"POWERINDIA","EQ","26-Dec-2023","5,131.10","5,131.10","5,279.95","5,125.15","5,198.00","5,158.90","5,197.30","31,800","16,52,74,210.65","7,794","18,263","57.43"
"POWERINDIA","EQ","27-Dec-2023","5,158.90","5,177.95","5,322.00","5,166.00","5,215.00","5,254.80","5,259.09","29,110","15,30,92,244.40","6,230","15,790","54.24"
"POWERINDIA","EQ","28-Dec-2023","5,254.80","5,249.00","5,341.15","5,201.50","5,235.40","5,252.65","5,266.53","30,140","15,87,33,219.55","6,966","16,168","53.64"
"POWERINDIA","EQ","29-Dec-2023","5,252.65","5,300.00","5,379.95","5,241.50","5,261.75","5,264.35","5,305.63","44,428","23,57,18,704.40","8,080","27,239","61.31"
"POWERINDIA","EQ","01-Jan-2024","5,264.35","5,294.60","5,489.00","5,274.45","5,440.00","5,457.30","5,419.85","29,028","15,73,27,459.45","8,706","10,019","34.51"
"POWERINDIA","EQ","02-Jan-2024","5,457.30","5,440.05","5,545.05","5,348.65","5,450.00","5,427.30","5,464.31","23,372","12,77,11,851.50","7,671","9,768","41.79"
"POWERINDIA","EQ","03-Jan-2024","5,427.30","5,453.10","5,537.15","5,404.00","5,416.00","5,438.00","5,493.97","40,560","22,28,35,415.30","5,513","28,321","69.82"
"POWERINDIA","EQ","04-Jan-2024","5,438.00","5,463.85","5,680.00","5,388.60","5,610.00","5,630.80","5,556.00","35,565","19,75,99,234.55","10,035","13,238","37.22"
"POWERINDIA","EQ","05-Jan-2024","5,630.80","5,611.00","5,747.20","5,557.95","5,617.60","5,597.25","5,649.06","29,513","16,67,20,713.35","8,071","14,034","47.55"
"POWERINDIA","EQ","08-Jan-2024","5,597.25","5,624.80","5,690.00","5,508.85","5,602.45","5,624.90","5,616.36","23,974","13,46,46,505.20","6,516","8,311","34.67"
"POWERINDIA","EQ","09-Jan-2024","5,624.90","5,656.85","5,796.95","5,656.00","5,680.00","5,683.15","5,729.63","46,470","26,62,55,679.00","8,150","29,237","62.92"
"POWERINDIA","EQ","10-Jan-2024","5,683.15","5,700.00","5,989.00","5,637.30","5,900.00","5,942.30","5,866.13","70,643","41,44,01,348.15","12,755","32,976","46.68"
"POWERINDIA","EQ","11-Jan-2024","5,942.30","5,920.00","6,205.05","5,907.05","5,980.00","5,976.75","6,059.42","63,110","38,24,10,072.30","15,437","29,738","47.12"
"POWERINDIA","EQ","12-Jan-2024","5,976.75","5,998.00","6,048.95","5,852.00","5,930.00","5,915.75","5,934.74","74,276","44,08,08,974.95","8,094","56,241","75.72"
"POWERINDIA","EQ","15-Jan-2024","5,915.75","5,937.90","5,994.75","5,850.00","5,910.00","5,900.65","5,919.40","47,591","28,17,10,038.30","5,232","36,380","76.44"
"POWERINDIA","EQ","16-Jan-2024","5,900.65","5,900.00","6,024.30","5,881.00","5,920.00","5,917.60","5,965.62","63,158","37,67,76,634.05","5,533","52,916","83.78"
"POWERINDIA","EQ","17-Jan-2024","5,917.60","5,887.60","6,025.00","5,815.00","5,889.90","5,870.20","5,945.32","58,227","34,61,78,435.60","6,501","46,240","79.41"
"POWERINDIA","EQ","18-Jan-2024","5,870.20","5,863.00","6,015.50","5,790.05","5,960.00","5,939.35","5,932.74","23,546","13,96,92,297.25","8,358","9,211","39.12"
"POWERINDIA","EQ","19-Jan-2024","5,939.35","5,961.00","6,280.00","5,961.00","6,119.00","6,131.55","6,163.32","37,459","23,08,71,657.75","9,380","17,819","47.57"
"POWERINDIA","EQ","20-Jan-2024","6,131.55","6,169.00","6,193.00","6,015.50","6,049.00","6,050.75","6,107.18","8,083","4,93,64,353.10","2,783","3,047","37.70"
"POWERINDIA","EQ","23-Jan-2024","6,050.75","6,094.15","6,138.35","5,780.00","5,866.00","5,802.55","5,855.30","32,347","18,94,01,309.05","9,721","15,134","46.79"
"POWERINDIA","EQ","24-Jan-2024","5,802.55","5,686.50","5,699.00","5,465.55","5,675.05","5,673.30","5,593.60","1,43,108","80,04,88,421.70","19,492","1,04,911","73.31"
"POWERINDIA","EQ","25-Jan-2024","5,673.30","5,673.05","6,042.70","5,673.05","5,895.00","5,889.50","5,914.24","45,826","27,10,25,753.40","14,041","10,834","23.64"
"POWERINDIA","EQ","29-Jan-2024","5,889.50","6,000.10","6,035.00","5,760.00","5,790.00","5,781.15","5,843.11","13,022","7,60,88,923.60","4,722","4,974","38.20"
"POWERINDIA","EQ","30-Jan-2024","5,781.15","5,832.95","5,850.00","5,590.00","5,600.00","5,614.45","5,707.23","21,545","12,29,62,183.35","7,255","9,583","44.48"
"POWERINDIA","EQ","31-Jan-2024","5,614.45","5,614.50","5,946.00","5,614.50","5,945.45","5,929.85","5,852.98","33,885","19,83,28,140.65","10,688","12,566","37.08"
"POWERINDIA","EQ","01-Feb-2024","5,929.85","5,970.00","5,970.05","5,679.95","5,740.00","5,704.45","5,774.79","25,155","14,52,64,949.75","8,367","10,949","43.53"
"POWERINDIA","EQ","02-Feb-2024","5,704.45","5,788.00","5,840.70","5,665.00","5,682.00","5,745.95","5,755.35","14,882","8,56,51,109.50","4,896","4,478","30.09"
"POWERINDIA","EQ","05-Feb-2024","5,745.95","5,772.00","6,275.00","5,715.40","6,255.00","6,190.65","6,048.41","71,916","43,49,77,198.30","14,387","32,851","45.68"
