"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"REDINGTON","EQ","30-Jun-2022","127.95","128.80","129.00","124.80","125.90","125.55","126.18","11,44,334","14,43,93,269.85","13,743","6,22,895","54.43"
"REDINGTON","EQ","01-Jul-2022","125.55","125.00","128.00","122.60","127.40","127.05","125.11","10,81,859","13,53,49,825.85","12,371","2,46,737","22.81"
"REDINGTON","EQ","04-Jul-2022","127.05","127.95","129.40","126.75","127.85","128.20","128.05","7,65,144","9,79,79,312.15","13,571","2,88,726","37.73"
"REDINGTON","EQ","05-Jul-2022","128.20","129.00","130.70","128.00","129.40","129.70","129.53","15,09,316","19,54,94,481.65","19,629","7,07,536","46.88"
"REDINGTON","EQ","06-Jul-2022","129.70","130.00","130.75","127.35","129.40","129.15","128.81","10,93,139","14,08,06,283.80","14,627","5,68,969","52.05"
"REDINGTON","EQ","07-Jul-2022","129.15","130.00","130.50","128.60","129.00","129.15","129.37","18,18,970","23,53,21,793.00","24,796","12,64,915","69.54"
"REDINGTON","EQ","08-Jul-2022","129.15","129.90","134.30","129.50","132.00","132.25","132.34","27,97,074","37,01,51,430.65","31,718","14,57,758","52.12"
"REDINGTON","EQ","11-Jul-2022","132.25","132.30","134.80","132.05","133.50","133.15","133.09","17,09,755","22,75,59,811.45","19,361","8,90,322","52.07"
"REDINGTON","EQ","12-Jul-2022","133.15","133.90","133.90","131.00","131.30","131.40","132.01","15,92,116","21,01,81,163.45","20,979","10,87,923","68.33"
"REDINGTON","EQ","13-Jul-2022","131.40","132.05","132.70","129.30","132.00","131.65","131.27","17,67,664","23,20,33,444.00","23,884","10,15,385","57.44"
"REDINGTON","EQ","14-Jul-2022","131.65","126.25","126.45","122.00","123.30","122.95","123.73","32,82,060","40,60,91,096.60","34,348","14,65,807","44.66"
"REDINGTON","EQ","15-Jul-2022","122.95","122.50","123.60","120.80","122.75","122.25","122.10","12,71,260","15,52,24,295.55","10,047","5,98,371","47.07"
"REDINGTON","EQ","18-Jul-2022","122.25","122.50","125.20","121.15","122.20","121.95","123.08","18,35,640","22,59,27,515.65","28,907","10,32,076","56.22"
"REDINGTON","EQ","19-Jul-2022","121.95","122.00","125.50","121.80","124.30","124.35","123.65","13,69,918","16,93,91,779.30","17,719","6,63,074","48.40"
"REDINGTON","EQ","20-Jul-2022","124.35","125.80","125.80","122.00","122.40","122.50","123.44","16,85,740","20,80,90,043.30","15,391","10,00,551","59.35"
"REDINGTON","EQ","21-Jul-2022","122.50","123.00","123.40","120.75","121.15","121.15","121.77","18,25,071","22,22,34,578.45","16,875","11,16,564","61.18"
"REDINGTON","EQ","22-Jul-2022","121.15","121.55","122.35","120.05","120.30","120.50","120.82","15,46,351","18,68,31,971.00","23,787","9,40,327","60.81"
"REDINGTON","EQ","25-Jul-2022","120.50","121.10","122.70","118.05","120.75","121.10","120.55","18,30,988","22,07,26,796.10","17,002","9,89,281","54.03"
"REDINGTON","EQ","26-Jul-2022","121.10","121.65","124.20","120.10","122.60","122.75","122.31","15,48,191","18,93,62,793.15","15,203","7,66,011","49.48"
"REDINGTON","EQ","27-Jul-2022","122.75","123.00","124.00","122.35","123.00","122.95","123.07","13,48,746","16,59,94,176.35","15,442","7,89,792","58.56"
