"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"IPCALAB","EQ","30-Jun-2022","896.90","894.00","907.80","887.35","890.15","897.50","898.85","4,34,295","39,03,64,072.05","18,923","2,37,596","54.71"
"IPCALAB","EQ","01-Jul-2022","897.50","890.25","914.25","890.25","912.00","912.90","905.97","1,54,987","14,04,13,502.95","6,751","84,103","54.26"
"IPCALAB","EQ","04-Jul-2022","912.90","912.90","925.00","907.00","920.00","918.50","914.37","1,34,941","12,33,85,350.35","7,825","81,701","60.55"
"IPCALAB","EQ","05-Jul-2022","918.50","924.80","929.75","919.15","929.00","928.10","926.83","1,82,221","16,88,88,069.80","15,535","1,37,506","75.46"
"IPCALAB","EQ","06-Jul-2022","928.10","929.00","948.95","923.70","945.65","944.05","942.26","3,78,393","35,65,44,063.55","17,851","2,56,020","67.66"
"IPCALAB","EQ","07-Jul-2022","944.05","949.00","959.95","945.00","956.45","956.30","953.07","1,51,827","14,47,01,828.50","8,005","93,512","61.59"
"IPCALAB","EQ","08-Jul-2022","956.30","961.05","991.00","960.00","981.90","976.95","973.22","2,36,653","23,03,16,282.30","11,214","84,679","35.78"
"IPCALAB","EQ","11-Jul-2022","976.95","979.90","988.70","971.00","985.00","985.85","980.49","1,66,600","16,33,49,748.15","12,275","97,444","58.49"
"IPCALAB","EQ","12-Jul-2022","985.85","987.00","989.95","965.00","976.00","969.60","975.08","2,18,676","21,32,26,494.20","11,305","1,34,877","61.68"
"IPCALAB","EQ","13-Jul-2022","969.60","970.00","980.85","970.00","975.00","974.85","975.92","3,96,301","38,67,59,040.35","9,555","3,11,560","78.62"
"IPCALAB","EQ","14-Jul-2022","974.85","975.00","1,010.00","974.85","988.00","990.50","995.84","4,52,427","45,05,46,957.50","18,607","1,35,020","29.84"
"IPCALAB","EQ","15-Jul-2022","990.50","989.00","997.20","983.60","989.85","989.55","990.99","1,39,901","13,86,40,491.25","9,113","60,389","43.17"
"IPCALAB","EQ","18-Jul-2022","989.55","994.45","1,002.00","989.00","995.10","998.05","997.45","2,72,801","27,21,06,656.35","14,740","1,57,236","57.64"
"IPCALAB","EQ","19-Jul-2022","998.05","998.05","1,018.00","994.10","1,005.75","1,010.90","1,011.57","3,42,626","34,65,89,841.10","24,729","1,74,003","50.79"
