"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"POWERINDIA","EQ","12-Sep-2022","3,707.65","3,735.50","3,775.55","3,610.00","3,631.00","3,627.35","3,666.53","50,330","18,45,36,501.45","10,333","28,520","56.67"
"POWERINDIA","EQ","13-Sep-2022","3,627.35","3,627.35","3,709.00","3,586.00","3,643.00","3,627.30","3,645.04","78,795","28,72,11,291.65","15,914","44,569","56.56"
"POWERINDIA","EQ","14-Sep-2022","3,627.30","3,580.00","3,625.25","3,535.00","3,539.00","3,552.95","3,577.44","56,506","20,21,46,608.50","10,021","38,917","68.87"
"POWERINDIA","EQ","15-Sep-2022","3,552.95","3,567.15","3,579.00","3,480.50","3,532.00","3,507.40","3,523.71","41,531","14,63,43,221.75","11,135","22,444","54.04"
"POWERINDIA","EQ","16-Sep-2022","3,507.40","3,525.90","3,580.00","3,387.35","3,579.75","3,468.70","3,467.98","2,68,112","92,98,08,176.25","15,580","2,14,558","80.03"
"POWERINDIA","EQ","19-Sep-2022","3,468.70","3,503.20","3,521.05","3,443.25","3,479.00","3,466.70","3,479.37","18,465","6,42,46,504.50","5,249","7,139","38.66"
"POWERINDIA","EQ","20-Sep-2022","3,466.70","3,507.25","3,533.45","3,433.25","3,434.00","3,459.05","3,484.77","17,202","5,99,45,002.50","4,155","6,027","35.04"
"POWERINDIA","EQ","21-Sep-2022","3,459.05","3,478.85","3,503.50","3,402.70","3,409.90","3,414.95","3,442.29","20,061","6,90,55,787.00","5,508","8,860","44.17"
"POWERINDIA","EQ","22-Sep-2022","3,414.95","3,400.00","3,640.00","3,391.05","3,630.00","3,614.90","3,546.95","54,750","19,41,95,361.60","10,615","17,401","31.78"
"POWERINDIA","EQ","23-Sep-2022","3,614.90","3,628.40","3,640.65","3,500.00","3,543.80","3,517.15","3,567.54","20,684","7,37,90,927.35","5,170","7,495","36.24"
"POWERINDIA","EQ","26-Sep-2022","3,517.15","3,543.80","3,569.00","3,413.35","3,475.00","3,508.05","3,473.73","33,360","11,58,83,575.25","7,753","17,035","51.06"
"POWERINDIA","EQ","27-Sep-2022","3,508.05","3,490.00","3,549.00","3,456.00","3,485.00","3,483.95","3,498.07","26,455","9,25,41,568.15","5,822","12,862","48.62"
"POWERINDIA","EQ","28-Sep-2022","3,483.95","3,484.00","3,529.90","3,428.60","3,475.00","3,467.50","3,496.82","1,47,809","51,68,61,063.45","4,227","1,30,113","88.03"
"POWERINDIA","EQ","29-Sep-2022","3,467.50","3,478.75","3,525.00","3,355.00","3,400.00","3,418.30","3,393.23","57,229","19,41,91,290.95","10,953","40,567","70.89"
"POWERINDIA","EQ","30-Sep-2022","3,418.30","3,390.00","3,522.35","3,370.20","3,462.00","3,489.45","3,484.47","43,655","15,21,14,448.70","5,711","28,160","64.51"
"POWERINDIA","BL","03-Oct-2022","1,476.00","3,489.45","3,489.45","3,489.45","3,489.45","3,489.45","3,489.45","33,139","11,56,36,883.55","1","-","-"
"POWERINDIA","EQ","03-Oct-2022","3,489.45","3,473.25","3,510.00","3,411.00","3,449.95","3,474.70","3,444.28","23,340","8,03,89,414.55","6,002","9,467","40.56"
"POWERINDIA","EQ","04-Oct-2022","3,474.70","3,519.00","3,526.45","3,456.00","3,483.00","3,496.40","3,485.19","17,211","5,99,83,606.25","5,152","6,498","37.75"
"POWERINDIA","EQ","06-Oct-2022","3,496.40","3,513.85","3,548.75","3,437.15","3,450.00","3,455.35","3,491.70","18,649","6,51,16,738.50","4,512","8,825","47.32"
"POWERINDIA","EQ","07-Oct-2022","3,455.35","3,455.00","3,499.95","3,431.10","3,471.00","3,448.45","3,453.30","13,751","4,74,86,395.05","5,083","6,302","45.83"
"POWERINDIA","EQ","10-Oct-2022","3,448.45","3,417.10","3,466.60","3,415.20","3,416.00","3,419.60","3,436.04","12,151","4,17,51,285.90","2,586","5,334","43.90"
"POWERINDIA","EQ","11-Oct-2022","3,419.60","3,423.25","3,459.30","3,393.00","3,399.00","3,406.00","3,420.55","15,886","5,43,38,812.40","5,663","6,991","44.01"
"POWERINDIA","EQ","12-Oct-2022","3,406.00","3,423.05","3,469.00","3,386.15","3,391.35","3,406.05","3,424.11","14,900","5,10,19,311.50","4,013","6,192","41.56"
"POWERINDIA","EQ","13-Oct-2022","3,406.05","3,402.30","3,435.00","3,365.05","3,372.00","3,396.55","3,409.23","8,756","2,98,51,209.00","2,593","3,673","41.95"
"POWERINDIA","EQ","14-Oct-2022","3,396.55","3,413.55","3,435.35","3,372.00","3,372.00","3,385.35","3,395.60","20,307","6,89,54,351.75","3,014","13,532","66.64"
"POWERINDIA","EQ","17-Oct-2022","3,385.35","3,398.90","3,403.20","3,354.60","3,355.00","3,369.10","3,381.11","8,498","2,87,32,712.60","3,100","4,342","51.09"
"POWERINDIA","EQ","18-Oct-2022","3,369.10","3,375.00","3,430.00","3,307.00","3,344.70","3,337.90","3,355.29","20,270","6,80,11,645.90","6,620","9,266","45.71"
"POWERINDIA","EQ","19-Oct-2022","3,337.90","3,346.55","3,366.55","3,284.10","3,310.00","3,303.10","3,339.47","37,869","12,64,62,495.70","4,128","25,519","67.39"
"POWERINDIA","EQ","20-Oct-2022","3,303.10","3,300.00","3,317.75","3,226.00","3,243.50","3,238.20","3,261.86","14,476","4,72,18,662.10","3,773","5,995","41.41"
"POWERINDIA","EQ","21-Oct-2022","3,238.20","3,238.00","3,290.00","3,208.80","3,249.95","3,226.40","3,254.70","26,519","8,63,11,504.70","4,372","16,198","61.08"
"POWERINDIA","EQ","24-Oct-2022","3,226.40","3,250.00","3,261.90","3,201.15","3,249.00","3,244.75","3,241.36","2,856","92,57,323.40","832","1,643","57.53"
"POWERINDIA","EQ","25-Oct-2022","3,244.75","3,260.95","3,260.95","3,171.45","3,200.00","3,187.95","3,216.47","28,379","9,12,80,170.10","4,037","18,790","66.21"
"POWERINDIA","EQ","27-Oct-2022","3,187.95","3,219.85","3,265.90","3,171.75","3,249.00","3,236.05","3,215.59","30,715","9,87,66,991.25","3,987","21,400","69.67"
"POWERINDIA","EQ","28-Oct-2022","3,236.05","3,245.00","3,245.00","3,185.05","3,190.00","3,198.45","3,218.04","5,924","1,90,63,687.60","1,831","2,939","49.61"
"POWERINDIA","EQ","31-Oct-2022","3,198.45","3,214.45","3,227.25","3,145.00","3,170.00","3,164.20","3,174.86","16,424","5,21,43,870.90","3,616","8,079","49.19"
"POWERINDIA","EQ","01-Nov-2022","3,164.20","3,152.10","3,210.00","3,152.10","3,204.90","3,197.65","3,191.74","28,114","8,97,32,630.65","4,726","17,954","63.86"
"POWERINDIA","EQ","02-Nov-2022","3,197.65","3,197.65","3,240.00","3,170.00","3,187.00","3,186.60","3,203.91","16,111","5,16,18,221.55","4,596","9,554","59.30"
"POWERINDIA","EQ","03-Nov-2022","3,186.60","3,186.60","3,202.40","3,146.45","3,165.00","3,168.25","3,169.42","12,686","4,02,07,288.90","3,559","8,220","64.80"
"POWERINDIA","EQ","04-Nov-2022","3,168.25","3,180.90","3,204.00","3,135.10","3,145.00","3,143.15","3,166.39","18,284","5,78,94,219.10","3,964","11,383","62.26"
"POWERINDIA","EQ","07-Nov-2022","3,143.15","3,158.90","3,200.00","3,124.00","3,194.40","3,185.25","3,172.48","48,095","15,25,80,615.30","12,061","31,010","64.48"
"POWERINDIA","EQ","09-Nov-2022","3,185.25","3,202.00","3,202.00","3,102.50","3,160.00","3,136.90","3,146.32","24,866","7,82,36,323.50","5,922","16,793","67.53"
"POWERINDIA","EQ","10-Nov-2022","3,136.90","3,131.00","3,131.00","3,031.20","3,075.00","3,080.40","3,075.29","24,866","7,64,70,281.80","6,136","13,891","55.86"
"POWERINDIA","EQ","11-Nov-2022","3,080.40","3,095.00","3,149.90","3,066.45","3,072.00","3,082.40","3,113.63","23,582","7,34,25,574.90","4,337","13,494","57.22"
"POWERINDIA","EQ","14-Nov-2022","3,082.40","3,087.25","3,097.85","2,997.25","3,038.00","3,042.50","3,031.44","18,429","5,58,66,405.35","4,586","10,721","58.17"
"POWERINDIA","EQ","15-Nov-2022","3,042.50","3,038.00","3,038.00","2,975.00","2,980.00","2,988.90","3,006.85","20,175","6,06,63,133.25","4,553","12,129","60.12"
"POWERINDIA","EQ","16-Nov-2022","2,988.90","2,988.90","3,019.95","2,915.00","2,965.00","2,966.80","2,953.03","72,567","21,42,92,766.90","12,545","51,829","71.42"
"POWERINDIA","EQ","17-Nov-2022","2,966.80","2,970.00","2,999.90","2,929.00","2,945.00","2,942.70","2,959.22","17,203","5,09,07,492.40","3,229","10,237","59.51"
"POWERINDIA","EQ","18-Nov-2022","2,942.70","2,942.70","2,954.10","2,858.00","2,885.00","2,879.95","2,891.70","40,060","11,58,41,430.45","8,202","23,883","59.62"
"POWERINDIA","EQ","21-Nov-2022","2,879.95","2,892.00","2,980.00","2,861.25","2,872.15","2,885.50","2,925.42","36,052","10,54,67,363.65","6,153","12,044","33.41"
"POWERINDIA","EQ","22-Nov-2022","2,885.50","2,885.55","2,908.00","2,880.00","2,881.00","2,887.80","2,893.08","11,290","3,26,62,900.55","2,000","6,130","54.30"
"POWERINDIA","EQ","23-Nov-2022","2,887.80","2,895.00","2,953.95","2,840.10","2,925.00","2,925.35","2,905.32","23,585","6,85,21,882.80","5,201","11,918","50.53"
"POWERINDIA","EQ","24-Nov-2022","2,925.35","2,939.95","2,950.00","2,908.85","2,929.00","2,926.95","2,931.21","15,851","4,64,62,623.95","2,351","10,358","65.35"
"POWERINDIA","EQ","25-Nov-2022","2,926.95","2,926.95","2,949.00","2,892.70","2,897.00","2,904.10","2,921.18","8,012","2,34,04,468.35","1,640","4,572","57.06"
"POWERINDIA","EQ","28-Nov-2022","2,904.10","2,925.00","2,925.00","2,875.20","2,910.00","2,916.10","2,900.48","27,084","7,85,56,656.75","3,222","17,952","66.28"
"POWERINDIA","EQ","29-Nov-2022","2,916.10","2,920.00","3,001.00","2,896.20","2,969.00","2,959.40","2,964.41","30,714","9,10,48,752.55","4,897","14,696","47.85"
"POWERINDIA","EQ","30-Nov-2022","2,959.40","2,975.00","3,009.65","2,940.15","2,951.05","2,953.25","2,972.92","22,922","6,81,45,350.05","3,728","9,296","40.55"
"POWERINDIA","EQ","01-Dec-2022","2,953.25","2,960.40","3,034.15","2,927.00","2,959.00","2,931.40","2,976.17","30,549","9,09,19,047.20","4,686","15,659","51.26"
"POWERINDIA","EQ","02-Dec-2022","2,931.40","2,950.00","2,979.10","2,912.05","2,939.75","2,936.25","2,951.93","19,898","5,87,37,477.35","3,212","9,896","49.73"
"POWERINDIA","EQ","05-Dec-2022","2,936.25","2,962.25","3,017.20","2,935.00","3,017.20","3,008.55","2,991.89","26,549","7,94,31,630.60","5,076","12,223","46.04"
"POWERINDIA","EQ","06-Dec-2022","3,008.55","3,024.40","3,054.60","2,974.00","2,975.00","2,990.60","3,016.99","27,969","8,43,82,056.60","5,700","12,641","45.20"
"POWERINDIA","EQ","07-Dec-2022","2,990.60","2,979.60","3,025.10","2,953.65","3,009.45","3,009.00","2,992.64","14,051","4,20,49,534.40","3,821","5,233","37.24"
"POWERINDIA","EQ","08-Dec-2022","3,009.00","3,011.95","3,108.40","3,007.00","3,055.00","3,055.60","3,048.05","67,709","20,63,80,562.80","7,125","38,477","56.83"
"POWERINDIA","EQ","09-Dec-2022","3,055.60","3,071.70","3,099.90","3,000.00","3,082.70","3,077.25","3,069.06","24,499","7,51,88,810.30","4,085","11,541","47.11"
"POWERINDIA","EQ","12-Dec-2022","3,077.25","3,089.95","3,347.40","3,061.10","3,320.00","3,298.10","3,222.19","1,20,207","38,73,30,249.10","18,385","38,553","32.07"
"POWERINDIA","EQ","13-Dec-2022","3,298.10","3,300.00","3,347.95","3,280.00","3,310.00","3,308.75","3,312.22","41,273","13,67,05,170.10","6,212","11,782","28.55"
"POWERINDIA","EQ","14-Dec-2022","3,308.75","3,325.00","3,363.95","3,250.00","3,332.00","3,327.50","3,331.14","90,440","30,12,68,275.35","15,675","48,093","53.18"
"POWERINDIA","EQ","15-Dec-2022","3,327.50","3,331.75","3,441.70","3,331.75","3,382.20","3,420.75","3,391.68","85,173","28,88,79,161.40","10,521","40,619","47.69"
"POWERINDIA","EQ","16-Dec-2022","3,420.75","3,386.55","3,439.10","3,312.70","3,360.00","3,347.95","3,393.01","36,972","12,54,46,234.10","8,335","12,162","32.90"
"POWERINDIA","EQ","19-Dec-2022","3,347.95","3,333.00","3,422.00","3,332.05","3,365.00","3,384.60","3,384.26","24,890","8,42,34,196.80","6,505","9,087","36.51"
"POWERINDIA","EQ","20-Dec-2022","3,384.60","3,390.00","3,433.10","3,341.10","3,420.00","3,419.70","3,397.95","23,343","7,93,18,270.35","6,952","10,272","44.00"
"POWERINDIA","EQ","21-Dec-2022","3,419.70","3,425.00","3,437.10","3,321.50","3,349.30","3,373.40","3,397.91","36,079","12,25,93,057.30","7,733","16,106","44.64"
"POWERINDIA","EQ","22-Dec-2022","3,373.40","3,378.85","3,544.00","3,295.00","3,299.00","3,327.55","3,348.64","55,695","18,65,02,384.10","12,992","35,418","63.59"
"POWERINDIA","EQ","23-Dec-2022","3,327.55","3,297.30","3,350.30","3,180.10","3,305.00","3,306.60","3,273.00","40,617","13,29,39,578.75","9,369","18,706","46.05"
"POWERINDIA","EQ","26-Dec-2022","3,306.60","3,253.25","3,298.95","3,215.60","3,290.00","3,286.50","3,260.74","26,032","8,48,83,608.35","6,166","8,743","33.59"
"POWERINDIA","EQ","27-Dec-2022","3,286.50","3,289.90","3,325.00","3,267.00","3,319.00","3,304.90","3,298.26","15,451","5,09,61,403.75","3,817","6,232","40.33"
"POWERINDIA","EQ","28-Dec-2022","3,304.90","3,319.50","3,391.95","3,302.00","3,310.00","3,312.70","3,347.40","20,929","7,00,57,674.00","4,119","5,814","27.78"
"POWERINDIA","EQ","29-Dec-2022","3,312.70","3,313.00","3,322.95","3,267.15","3,300.00","3,304.90","3,298.31","11,642","3,83,98,918.95","2,368","5,522","47.43"
"POWERINDIA","EQ","30-Dec-2022","3,304.90","3,278.30","3,393.90","3,271.90","3,365.00","3,347.35","3,338.80","30,972","10,34,09,386.60","3,735","14,887","48.07"
"POWERINDIA","EQ","02-Jan-2023","3,347.35","3,347.35","3,397.45","3,322.10","3,365.00","3,353.05","3,360.95","10,610","3,56,59,698.25","3,041","4,411","41.57"
"POWERINDIA","EQ","03-Jan-2023","3,353.05","3,355.10","3,393.45","3,316.00","3,375.00","3,371.80","3,343.71","27,286","9,12,36,484.90","5,903","14,450","52.96"
"POWERINDIA","EQ","04-Jan-2023","3,371.80","3,371.80","3,381.90","3,305.05","3,308.00","3,324.80","3,340.37","27,915","9,32,46,546.40","2,898","21,562","77.24"
"POWERINDIA","EQ","05-Jan-2023","3,324.80","3,321.35","3,343.00","3,205.80","3,253.00","3,233.35","3,260.13","14,048","4,57,98,256.15","4,427","5,397","38.42"
"POWERINDIA","EQ","06-Jan-2023","3,233.35","3,230.00","3,336.80","3,219.65","3,263.00","3,288.30","3,285.01","18,674","6,13,44,268.45","3,819","8,742","46.81"
"POWERINDIA","EQ","09-Jan-2023","3,288.30","3,300.00","3,332.35","3,278.20","3,325.00","3,320.25","3,311.23","5,522","1,82,84,595.15","2,126","2,890","52.34"
"POWERINDIA","EQ","10-Jan-2023","3,320.25","3,325.00","3,370.00","3,301.65","3,350.00","3,336.80","3,328.73","50,036","16,65,56,501.90","4,056","41,332","82.60"
"POWERINDIA","EQ","11-Jan-2023","3,336.80","3,355.00","3,371.90","3,332.80","3,335.00","3,335.80","3,345.65","22,871","7,65,18,455.80","2,918","17,684","77.32"
"POWERINDIA","EQ","12-Jan-2023","3,335.80","3,344.10","3,368.50","3,271.55","3,281.00","3,304.65","3,336.52","26,650","8,89,18,202.85","6,314","14,897","55.90"
"POWERINDIA","EQ","13-Jan-2023","3,304.65","3,304.50","3,324.60","3,252.00","3,258.00","3,269.05","3,288.51","9,511","3,12,77,033.00","2,890","4,589","48.25"
"POWERINDIA","EQ","16-Jan-2023","3,269.05","3,249.45","3,271.25","3,244.60","3,265.25","3,265.80","3,263.13","5,586","1,82,27,846.90","2,431","3,215","57.55"
"POWERINDIA","EQ","17-Jan-2023","3,265.80","3,252.80","3,296.45","3,250.10","3,288.80","3,283.20","3,278.99","9,534","3,12,61,887.35","2,292","6,089","63.87"
"POWERINDIA","EQ","18-Jan-2023","3,283.20","3,283.20","3,283.20","3,240.10","3,260.65","3,260.10","3,257.39","14,710","4,79,16,207.85","3,483","8,681","59.01"
"POWERINDIA","EQ","19-Jan-2023","3,260.10","3,260.10","3,324.00","3,237.35","3,310.00","3,306.40","3,283.07","9,540","3,13,20,476.80","2,937","4,457","46.72"
"POWERINDIA","EQ","20-Jan-2023","3,306.40","3,302.40","3,306.40","3,210.00","3,229.95","3,228.90","3,256.38","8,499","2,76,75,960.15","2,234","3,300","38.83"
"POWERINDIA","EQ","23-Jan-2023","3,228.90","3,230.90","3,245.00","3,144.95","3,185.00","3,173.10","3,182.06","17,318","5,51,06,848.95","4,252","9,514","54.94"
"POWERINDIA","EQ","24-Jan-2023","3,173.10","3,166.20","3,196.45","3,006.65","3,132.00","3,130.45","3,099.19","33,662","10,43,25,075.20","6,754","13,370","39.72"
"POWERINDIA","EQ","25-Jan-2023","3,130.45","3,121.15","3,158.35","3,087.45","3,129.00","3,121.65","3,117.21","6,912","2,15,46,173.25","2,874","2,551","36.91"
"POWERINDIA","EQ","27-Jan-2023","3,121.65","3,123.50","3,138.95","2,966.05","3,096.90","3,018.55","3,030.77","18,341","5,55,87,336.40","4,601","9,520","51.91"
"POWERINDIA","EQ","30-Jan-2023","3,018.55","3,034.40","3,079.75","2,980.10","3,018.05","3,025.15","3,012.27","19,034","5,73,35,576.50","4,468","9,784","51.40"
"POWERINDIA","EQ","31-Jan-2023","3,025.15","3,020.35","3,146.80","3,013.15","3,101.00","3,103.70","3,069.57","12,993","3,98,82,986.90","5,125","6,743","51.90"
"POWERINDIA","EQ","01-Feb-2023","3,103.70","3,112.00","3,230.10","3,058.20","3,121.00","3,146.60","3,150.88","12,972","4,08,73,235.05","3,760","4,894","37.73"
"POWERINDIA","EQ","02-Feb-2023","3,146.60","3,118.00","3,163.20","3,065.50","3,066.00","3,084.30","3,115.97","5,359","1,66,98,463.30","1,806","2,373","44.28"
