"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"RBLBANK","EQ","24-May-2023","147.45","147.10","147.70","145.20","145.35","145.45","146.32","36,31,239","53,13,25,958.05","15,541","8,12,222","22.37"
"RBLBANK","EQ","25-May-2023","145.45","145.00","148.10","144.15","146.90","147.05","145.71","40,80,777","59,46,05,495.25","18,975","5,68,093","13.92"
"RBLBANK","EQ","26-May-2023","147.05","147.40","149.40","146.45","148.35","148.35","148.03","48,00,760","71,06,39,998.80","17,894","12,72,291","26.50"
"RBLBANK","EQ","29-May-2023","148.35","149.15","154.50","149.00","153.50","153.75","152.88","1,04,63,140","1,59,95,63,391.35","37,915","32,54,880","31.11"
"RBLBANK","EQ","30-May-2023","153.75","153.50","163.70","152.95","163.00","163.00","160.57","2,33,19,418","3,74,44,46,790.95","84,704","61,57,788","26.41"
"RBLBANK","EQ","31-May-2023","163.00","163.00","164.35","158.70","161.45","162.10","161.49","1,32,49,346","2,13,96,91,175.75","48,715","42,04,508","31.73"
"RBLBANK","EQ","01-Jun-2023","162.10","162.85","171.60","162.50","168.55","168.50","168.81","2,26,14,405","3,81,75,06,042.80","84,767","50,47,218","22.32"
"RBLBANK","EQ","02-Jun-2023","168.50","169.70","171.20","167.55","168.85","169.15","169.59","1,16,85,051","1,98,16,30,429.45","52,859","30,64,558","26.23"
"RBLBANK","EQ","05-Jun-2023","169.15","170.00","175.15","168.55","173.60","173.20","172.48","1,02,69,611","1,77,12,81,550.00","42,892","21,21,039","20.65"
"RBLBANK","EQ","06-Jun-2023","173.20","173.20","176.40","170.85","175.35","175.50","173.80","86,92,716","1,51,08,01,923.10","32,955","20,30,712","23.36"
"RBLBANK","EQ","07-Jun-2023","175.50","175.50","178.15","175.35","175.50","175.75","176.80","64,73,065","1,14,44,29,931.75","38,512","14,54,805","22.47"
"RBLBANK","EQ","08-Jun-2023","175.75","175.75","177.80","172.90","173.95","173.45","175.01","63,11,098","1,10,45,03,115.60","31,164","12,62,128","20.00"
"RBLBANK","EQ","09-Jun-2023","173.45","173.50","180.00","173.10","175.00","174.75","176.92","98,44,707","1,74,17,57,549.95","43,664","13,89,318","14.11"
"RBLBANK","EQ","12-Jun-2023","174.75","175.50","178.50","174.20","177.90","177.95","176.23","43,23,572","76,19,33,004.10","20,700","9,14,342","21.15"
"RBLBANK","EQ","13-Jun-2023","177.95","178.65","179.50","175.75","178.20","178.65","178.18","58,81,090","1,04,78,69,400.65","29,378","10,74,192","18.27"
"RBLBANK","EQ","14-Jun-2023","178.65","178.05","179.50","172.90","173.30","173.35","175.37","54,00,506","94,70,73,324.30","25,353","12,76,992","23.65"
"RBLBANK","EQ","15-Jun-2023","173.35","173.80","173.95","166.20","166.80","166.65","169.04","1,01,36,342","1,71,34,31,236.30","51,858","26,64,513","26.29"
"RBLBANK","EQ","16-Jun-2023","166.65","168.00","174.70","166.80","173.00","173.35","171.27","1,00,48,339","1,72,09,39,027.30","43,210","23,25,334","23.14"
"RBLBANK","EQ","19-Jun-2023","173.35","172.55","175.85","171.15","171.70","171.95","173.28","60,65,819","1,05,10,97,564.05","26,567","11,12,976","18.35"
"RBLBANK","EQ","20-Jun-2023","171.95","171.15","174.85","170.45","172.80","172.65","172.57","54,82,575","94,61,19,064.20","25,116","10,22,198","18.64"
"RBLBANK","EQ","21-Jun-2023","172.65","172.05","175.75","170.90","171.80","172.15","172.90","49,19,666","85,05,85,742.00","21,620","5,08,581","10.34"
"RBLBANK","EQ","22-Jun-2023","172.15","172.15","172.50","166.25","167.25","166.95","168.34","72,49,547","1,22,03,68,409.60","31,078","15,17,147","20.93"
"RBLBANK","EQ","23-Jun-2023","166.95","167.00","167.90","164.55","165.90","166.50","166.38","77,95,087","1,29,69,15,860.05","31,821","21,25,474","27.27"
"RBLBANK","EQ","26-Jun-2023","166.50","166.50","168.75","165.00","165.80","165.95","166.78","63,51,555","1,05,92,98,470.90","22,243","25,71,436","40.49"
"RBLBANK","EQ","27-Jun-2023","165.95","166.50","175.00","166.00","174.05","174.20","171.28","1,08,92,253","1,86,56,46,321.05","39,788","30,72,413","28.21"
"RBLBANK","EQ","28-Jun-2023","174.20","174.20","176.85","173.20","175.50","176.00","175.30","1,26,72,504","2,22,14,68,619.20","43,223","32,30,704","25.49"
