"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"KALYANKJIL","EQ","30-Jun-2023","141.95","141.70","148.60","139.50","146.20","147.05","144.21","1,03,12,196","1,48,71,48,649.95","58,511","18,35,625","17.80"
"KALYANKJIL","EQ","03-Jul-2023","147.05","147.05","152.80","145.65","149.90","150.45","149.54","1,17,76,920","1,76,11,47,208.50","87,178","23,21,151","19.71"
"KALYANKJIL","EQ","04-Jul-2023","150.45","150.00","150.50","140.50","147.00","147.05","145.83","78,29,385","1,14,17,20,423.20","54,668","15,32,915","19.58"
"KALYANKJIL","EQ","05-Jul-2023","147.05","147.90","149.50","146.30","148.55","148.45","148.14","44,81,338","66,38,83,284.65","30,894","10,73,339","23.95"
"KALYANKJIL","EQ","06-Jul-2023","148.45","148.90","154.90","147.30","153.70","153.85","151.88","70,38,245","1,06,89,41,025.75","38,180","16,13,827","22.93"
"KALYANKJIL","EQ","07-Jul-2023","153.85","158.00","166.50","157.70","160.80","162.55","163.49","4,21,09,534","6,88,44,14,076.70","2,09,029","74,29,548","17.64"
"KALYANKJIL","EQ","10-Jul-2023","162.55","163.75","165.00","157.20","164.50","163.80","160.94","92,40,089","1,48,70,85,569.80","65,019","15,69,908","16.99"
"KALYANKJIL","EQ","11-Jul-2023","163.80","164.90","175.90","164.25","174.95","174.20","171.61","2,37,60,974","4,07,75,04,956.95","1,46,956","43,80,656","18.44"
"KALYANKJIL","EQ","12-Jul-2023","174.20","177.60","184.35","177.05","179.75","179.60","181.18","2,72,63,371","4,93,96,03,552.95","1,81,748","52,76,417","19.35"
"KALYANKJIL","EQ","13-Jul-2023","179.60","180.75","182.70","170.50","174.95","173.35","177.62","1,48,80,566","2,64,30,95,556.95","1,07,812","29,33,761","19.72"
"KALYANKJIL","EQ","14-Jul-2023","173.35","176.25","184.20","175.10","182.95","182.65","180.00","1,89,29,192","3,40,71,87,908.00","1,32,737","34,13,506","18.03"
"KALYANKJIL","EQ","17-Jul-2023","182.65","183.90","187.50","179.10","182.30","181.00","184.30","1,30,01,344","2,39,61,28,849.10","1,00,856","22,68,393","17.45"
"KALYANKJIL","EQ","18-Jul-2023","181.00","182.25","182.30","171.00","174.20","174.25","174.64","78,32,169","1,36,77,98,832.70","82,781","24,59,895","31.41"
"KALYANKJIL","EQ","19-Jul-2023","174.25","174.45","177.70","170.10","173.00","172.75","173.51","59,62,791","1,03,46,20,781.70","53,071","13,28,659","22.28"
"KALYANKJIL","EQ","20-Jul-2023","172.75","173.55","174.40","170.10","170.95","170.85","172.08","33,75,360","58,08,40,702.50","47,072","11,36,616","33.67"
"KALYANKJIL","EQ","21-Jul-2023","170.85","170.50","175.50","168.00","173.80","174.05","171.52","47,68,332","81,78,56,522.15","35,683","20,52,585","43.05"
"KALYANKJIL","EQ","24-Jul-2023","174.05","174.80","174.80","170.35","173.60","172.80","172.45","17,50,139","30,18,17,419.40","21,938","6,72,215","38.41"
"KALYANKJIL","EQ","25-Jul-2023","172.80","173.75","176.50","172.00","175.00","174.25","174.31","22,95,348","40,01,08,541.05","45,956","12,52,973","54.59"
"KALYANKJIL","EQ","26-Jul-2023","174.25","173.90","175.00","172.45","173.85","174.30","173.84","11,14,571","19,37,54,924.50","15,666","5,90,623","52.99"
