"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"REDINGTON","EQ","07-Sep-2023","164.85","164.85","169.15","164.85","166.80","166.85","167.63","29,31,108","49,13,48,772.70","24,265","14,34,392","48.94"
"REDINGTON","EQ","08-Sep-2023","166.85","168.00","168.40","165.10","165.40","165.55","166.31","17,31,293","28,79,36,586.40","17,737","9,74,965","56.31"
"REDINGTON","EQ","11-Sep-2023","165.55","166.90","168.40","162.90","165.50","165.20","165.53","27,54,136","45,58,94,738.35","40,779","14,61,856","53.08"
"REDINGTON","EQ","12-Sep-2023","165.20","166.50","168.00","158.90","160.25","160.60","162.49","42,11,072","68,42,64,407.55","52,752","19,65,381","46.67"
"REDINGTON","EQ","13-Sep-2023","160.60","158.65","159.50","153.60","158.90","158.90","156.74","29,13,452","45,66,63,644.55","30,764","11,65,682","40.01"
"REDINGTON","EQ","14-Sep-2023","158.90","159.00","160.90","157.15","158.60","158.45","158.87","19,80,395","31,46,32,638.80","16,967","9,73,855","49.17"
"REDINGTON","EQ","15-Sep-2023","158.45","158.90","161.95","152.90","156.95","158.00","159.08","37,30,561","59,34,56,534.15","30,648","23,96,786","64.25"
"REDINGTON","EQ","18-Sep-2023","158.00","158.00","161.35","157.20","159.80","159.70","160.13","15,69,865","25,13,82,015.40","13,771","8,37,189","53.33"
"REDINGTON","EQ","20-Sep-2023","159.70","159.00","160.25","156.75","157.35","157.35","158.46","14,61,195","23,15,44,515.40","18,818","7,92,146","54.21"
"REDINGTON","EQ","21-Sep-2023","157.35","157.45","162.90","155.80","157.20","157.50","157.88","14,60,479","23,05,78,940.85","19,125","7,11,912","48.75"
"REDINGTON","EQ","22-Sep-2023","157.50","158.30","158.50","154.55","157.65","157.75","156.73","12,52,089","19,62,45,083.20","21,711","5,82,488","46.52"
"REDINGTON","EQ","25-Sep-2023","157.75","157.70","160.00","157.30","159.25","158.85","158.91","12,99,157","20,64,44,232.30","13,550","7,58,704","58.40"
