"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Sep-2023","28-Sep-2023","XX","-","1,096.60","1,097.40","1,077.20","1,083.75","1,083.50","1,083.65","27,17,000","2,95,18,15,150.00","2,95,18,15,150.00","3,17,000","-14,88,000"
"27-Sep-2023","28-Sep-2023","XX","-","1,087.60","1,096.80","1,081.70","1,092.85","1,093.10","1,092.85","33,17,000","3,61,15,61,300.00","3,61,15,61,300.00","18,05,000","-25,13,000"
"26-Sep-2023","28-Sep-2023","XX","-","1,106.70","1,115.00","1,088.00","1,089.95","1,089.95","1,089.95","35,69,000","3,93,92,78,750.00","3,93,92,78,750.00","43,18,000","-16,04,000"
"25-Sep-2023","28-Sep-2023","XX","-","1,095.70","1,111.70","1,080.10","1,109.20","1,108.80","1,109.20","41,31,000","4,52,77,86,750.00","4,52,77,86,750.00","59,22,000","-12,75,000"
"22-Sep-2023","28-Sep-2023","XX","-","1,102.65","1,116.20","1,091.20","1,093.45","1,094.15","1,093.45","29,97,000","3,29,68,96,750.00","3,29,68,96,750.00","71,97,000","-6,01,000"
"21-Sep-2023","28-Sep-2023","XX","-","1,128.95","1,144.90","1,095.60","1,101.00","1,102.55","1,101.00","42,93,000","4,80,68,94,250.00","4,80,68,94,250.00","77,98,000","-6,60,000"
"20-Sep-2023","28-Sep-2023","XX","-","1,120.30","1,138.00","1,111.10","1,131.80","1,133.40","1,131.80","25,48,000","2,88,01,65,500.00","2,88,01,65,500.00","84,58,000","-4,70,000"
"18-Sep-2023","28-Sep-2023","XX","-","1,143.95","1,144.55","1,118.35","1,122.35","1,124.00","1,122.35","26,38,000","2,97,49,34,000.00","2,97,49,34,000.00","89,28,000","56,000"
"15-Sep-2023","28-Sep-2023","XX","-","1,130.10","1,139.30","1,111.60","1,137.35","1,137.15","1,137.35","68,38,000","7,70,48,90,500.00","7,70,48,90,500.00","88,72,000","2,21,000"
"14-Sep-2023","28-Sep-2023","XX","-","1,094.50","1,118.95","1,092.15","1,110.35","1,109.95","1,110.35","44,35,000","4,91,35,03,850.00","4,91,35,03,850.00","86,51,000","2,78,000"
"13-Sep-2023","28-Sep-2023","XX","-","1,079.00","1,088.40","1,067.70","1,085.30","1,084.80","1,085.30","26,59,000","2,87,06,27,150.00","2,87,06,27,150.00","83,73,000","2,36,000"
"12-Sep-2023","28-Sep-2023","XX","-","1,120.00","1,123.90","1,075.30","1,079.00","1,079.90","1,079.00","43,35,000","4,73,43,45,500.00","4,73,43,45,500.00","81,37,000","-1,90,000"
"11-Sep-2023","28-Sep-2023","XX","-","1,115.00","1,119.50","1,104.90","1,117.90","1,117.90","1,117.90","20,11,000","2,24,08,54,950.00","2,24,08,54,950.00","83,27,000","-2,96,000"
"08-Sep-2023","28-Sep-2023","XX","-","1,115.30","1,115.30","1,097.00","1,107.70","1,108.75","1,107.70","22,77,000","2,52,08,03,350.00","2,52,08,03,350.00","86,23,000","-3,19,000"
"07-Sep-2023","28-Sep-2023","XX","-","1,103.90","1,117.80","1,099.10","1,111.75","1,111.90","1,111.75","22,82,000","2,53,26,83,950.00","2,53,26,83,950.00","89,42,000","-5,000"
"06-Sep-2023","28-Sep-2023","XX","-","1,106.10","1,113.70","1,095.80","1,105.35","1,104.10","1,105.35","29,96,000","3,30,67,21,250.00","3,30,67,21,250.00","89,47,000","23,000"
"05-Sep-2023","28-Sep-2023","XX","-","1,087.55","1,104.85","1,081.50","1,101.45","1,103.80","1,101.45","23,18,000","2,53,88,12,150.00","2,53,88,12,150.00","89,24,000","-3,57,000"
"04-Sep-2023","28-Sep-2023","XX","-","1,087.40","1,101.65","1,085.05","1,090.55","1,092.00","1,090.55","38,17,000","4,16,94,75,450.00","4,16,94,75,450.00","92,81,000","5,23,000"
"01-Sep-2023","28-Sep-2023","XX","-","1,078.55","1,088.00","1,062.25","1,085.45","1,085.00","1,085.45","26,68,000","2,87,33,06,650.00","2,87,33,06,650.00","87,58,000","-3,23,000"
"31-Aug-2023","28-Sep-2023","XX","-","1,061.00","1,088.65","1,061.00","1,078.05","1,080.95","1,078.05","55,51,000","5,98,54,07,100.00","5,98,54,07,100.00","90,81,000","9,20,000"
"30-Aug-2023","28-Sep-2023","XX","-","1,080.10","1,085.45","1,062.05","1,065.25","1,067.65","1,065.25","44,28,000","4,75,56,10,550.00","4,75,56,10,550.00","81,61,000","13,59,000"
"29-Aug-2023","28-Sep-2023","XX","-","1,064.00","1,081.35","1,057.50","1,077.45","1,078.95","1,077.45","51,15,000","5,48,14,39,900.00","5,48,14,39,900.00","68,02,000","22,79,000"
"28-Aug-2023","28-Sep-2023","XX","-","1,026.60","1,064.40","1,026.60","1,055.55","1,055.00","1,055.55","46,38,000","4,87,96,37,500.00","4,87,96,37,500.00","45,23,000","23,93,000"
"25-Aug-2023","28-Sep-2023","XX","-","1,055.00","1,055.45","1,027.70","1,029.80","1,028.10","1,029.80","20,49,000","2,13,26,62,000.00","2,13,26,62,000.00","21,30,000","7,40,000"
"24-Aug-2023","28-Sep-2023","XX","-","1,050.00","1,058.60","1,035.50","1,050.35","1,050.45","1,050.35","15,94,000","1,66,77,86,700.00","1,66,77,86,700.00","13,90,000","1,52,000"
"23-Aug-2023","28-Sep-2023","XX","-","1,019.00","1,050.00","1,017.75","1,044.30","1,043.10","1,044.30","18,88,000","1,96,08,75,300.00","1,96,08,75,300.00","12,38,000","5,91,000"
"22-Aug-2023","28-Sep-2023","XX","-","993.00","1,020.75","990.00","1,016.55","1,015.45","1,016.55","12,37,000","1,24,61,26,950.00","1,24,61,26,950.00","6,47,000","2,81,000"
"21-Aug-2023","28-Sep-2023","XX","-","986.00","997.55","975.00","988.40","988.35","988.40","8,13,000","80,38,93,500.00","80,38,93,500.00","3,66,000","1,12,000"
"18-Aug-2023","28-Sep-2023","XX","-","962.20","980.00","958.90","977.55","975.20","977.55","2,47,000","24,03,47,700.00","24,03,47,700.00","2,54,000","11,000"
"17-Aug-2023","28-Sep-2023","XX","-","970.20","979.45","963.00","963.55","963.00","963.55","1,50,000","14,58,05,250.00","14,58,05,250.00","2,43,000","46,000"
"16-Aug-2023","28-Sep-2023","XX","-","958.00","974.55","947.50","965.85","968.45","965.85","2,00,000","19,22,08,000.00","19,22,08,000.00","1,97,000","18,000"
"14-Aug-2023","28-Sep-2023","XX","-","977.85","977.85","958.00","961.75","961.25","961.75","1,74,000","16,75,73,050.00","16,75,73,050.00","1,79,000","13,000"
"11-Aug-2023","28-Sep-2023","XX","-","960.05","990.65","960.05","980.20","977.85","980.20","2,21,000","21,63,79,800.00","21,63,79,800.00","1,66,000","8,000"
"10-Aug-2023","28-Sep-2023","XX","-","987.45","987.45","956.35","959.80","960.30","959.80","1,94,000","18,72,87,750.00","18,72,87,750.00","1,58,000","35,000"
"09-Aug-2023","28-Sep-2023","XX","-","914.35","985.00","900.10","977.85","984.30","977.85","5,16,000","49,12,12,000.00","49,12,12,000.00","1,23,000","17,000"
