"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Dec-2022","29-Dec-2022","XX","-","870.00","880.20","860.05","877.15","878.45","878.00","13,87,000","1,20,53,77,750.00","1,20,53,77,750.00","2,92,000","-5,35,000"
"28-Dec-2022","29-Dec-2022","XX","-","872.90","883.65","869.55","875.80","874.75","875.80","18,40,000","1,61,48,48,700.00","1,61,48,48,700.00","8,27,000","-8,69,000"
"27-Dec-2022","29-Dec-2022","XX","-","877.75","886.20","868.05","875.95","875.75","875.95","33,12,000","2,90,07,49,550.00","2,90,07,49,550.00","16,96,000","-17,79,000"
"26-Dec-2022","29-Dec-2022","XX","-","843.95","878.90","835.60","875.10","875.50","875.10","38,28,000","3,31,64,19,900.00","3,31,64,19,900.00","34,75,000","-15,69,000"
"23-Dec-2022","29-Dec-2022","XX","-","863.85","863.85","831.00","841.55","842.15","841.55","27,79,000","2,33,52,02,150.00","2,33,52,02,150.00","50,44,000","-7,47,000"
"22-Dec-2022","29-Dec-2022","XX","-","886.05","886.85","857.00","861.80","863.30","861.80","18,95,000","1,63,93,99,600.00","1,63,93,99,600.00","57,91,000","-58,000"
"21-Dec-2022","29-Dec-2022","XX","-","896.50","907.00","871.20","876.10","874.70","876.10","38,05,000","3,38,96,43,650.00","3,38,96,43,650.00","58,49,000","2,000"
"20-Dec-2022","29-Dec-2022","XX","-","887.40","900.65","879.55","898.05","899.00","898.05","23,02,000","2,04,83,16,250.00","2,04,83,16,250.00","58,47,000","-68,000"
"19-Dec-2022","29-Dec-2022","XX","-","885.20","892.35","868.00","890.65","890.20","890.65","20,92,000","1,84,74,81,600.00","1,84,74,81,600.00","59,15,000","35,000"
"16-Dec-2022","29-Dec-2022","XX","-","892.15","896.85","871.75","883.15","883.65","883.15","28,09,000","2,48,14,69,500.00","2,48,14,69,500.00","58,80,000","-1,72,000"
"15-Dec-2022","29-Dec-2022","XX","-","914.85","921.80","896.65","900.10","896.65","900.10","39,11,000","3,55,60,26,550.00","3,55,60,26,550.00","60,52,000","-5,25,000"
"14-Dec-2022","29-Dec-2022","XX","-","895.95","913.85","892.00","912.30","913.05","912.30","40,09,000","3,63,26,23,600.00","3,63,26,23,600.00","65,77,000","-1,54,000"
"13-Dec-2022","29-Dec-2022","XX","-","880.00","907.20","874.40","894.15","895.65","894.15","52,77,000","4,70,93,15,200.00","4,70,93,15,200.00","67,31,000","-1,06,000"
"12-Dec-2022","29-Dec-2022","XX","-","869.85","880.55","858.25","874.75","874.90","874.75","35,15,000","3,06,37,75,300.00","3,06,37,75,300.00","68,37,000","34,000"
"09-Dec-2022","29-Dec-2022","XX","-","879.90","885.65","854.20","862.35","863.95","862.35","27,25,000","2,37,15,24,500.00","2,37,15,24,500.00","68,03,000","-3,29,000"
"08-Dec-2022","29-Dec-2022","XX","-","840.75","885.05","840.70","878.95","878.50","878.95","54,22,000","4,72,89,04,800.00","4,72,89,04,800.00","71,32,000","-48,000"
"07-Dec-2022","29-Dec-2022","XX","-","846.35","849.50","840.00","844.30","844.15","844.30","7,99,000","67,51,64,800.00","67,51,64,800.00","71,80,000","-24,000"
"06-Dec-2022","29-Dec-2022","XX","-","845.00","851.80","840.00","848.45","848.00","848.45","17,68,000","1,49,57,93,700.00","1,49,57,93,700.00","72,04,000","1,46,000"
"05-Dec-2022","29-Dec-2022","XX","-","864.00","864.55","851.10","854.55","853.05","854.55","13,13,000","1,12,40,19,400.00","1,12,40,19,400.00","70,58,000","-2,22,000"
"02-Dec-2022","29-Dec-2022","XX","-","854.70","862.55","846.10","860.95","862.00","860.95","19,57,000","1,67,54,29,500.00","1,67,54,29,500.00","72,80,000","-94,000"
"01-Dec-2022","29-Dec-2022","XX","-","872.10","872.10","851.00","855.15","854.70","855.15","16,90,000","1,44,84,31,150.00","1,44,84,31,150.00","73,74,000","1,48,000"
"30-Nov-2022","29-Dec-2022","XX","-","855.55","867.70","854.35","865.60","866.85","865.60","16,22,000","1,39,63,95,350.00","1,39,63,95,350.00","72,26,000","-1,35,000"
"29-Nov-2022","29-Dec-2022","XX","-","867.95","871.90","852.55","854.60","853.00","854.60","15,93,000","1,37,19,38,200.00","1,37,19,38,200.00","73,61,000","-8,000"
"28-Nov-2022","29-Dec-2022","XX","-","856.00","867.70","855.00","866.15","865.35","866.15","21,56,000","1,86,11,25,050.00","1,86,11,25,050.00","73,69,000","-48,000"
"25-Nov-2022","29-Dec-2022","XX","-","851.00","858.35","845.10","855.25","855.45","855.25","16,63,000","1,41,84,21,400.00","1,41,84,21,400.00","74,17,000","-89,000"
"24-Nov-2022","29-Dec-2022","XX","-","846.50","853.25","845.05","851.00","852.20","851.00","22,92,000","1,94,74,62,000.00","1,94,74,62,000.00","75,06,000","2,95,000"
"23-Nov-2022","29-Dec-2022","XX","-","843.10","853.45","842.80","847.10","846.95","847.10","29,74,000","2,52,54,16,950.00","2,52,54,16,950.00","72,11,000","14,85,000"
"22-Nov-2022","29-Dec-2022","XX","-","827.00","846.90","824.30","844.45","846.80","844.45","44,89,000","3,74,78,24,150.00","3,74,78,24,150.00","57,26,000","25,10,000"
"21-Nov-2022","29-Dec-2022","XX","-","829.55","833.30","818.40","829.40","829.70","829.40","31,28,000","2,58,50,99,800.00","2,58,50,99,800.00","32,16,000","17,49,000"
"18-Nov-2022","29-Dec-2022","XX","-","840.20","840.60","829.10","835.55","834.25","835.55","12,39,000","1,03,41,24,800.00","1,03,41,24,800.00","14,67,000","7,51,000"
"17-Nov-2022","29-Dec-2022","XX","-","837.80","851.00","834.00","838.30","835.80","838.30","5,39,000","45,51,21,600.00","45,51,21,600.00","7,16,000","1,10,000"
"16-Nov-2022","29-Dec-2022","XX","-","854.05","854.05","834.85","840.45","840.60","840.45","3,93,000","33,06,17,700.00","33,06,17,700.00","6,06,000","1,03,000"
"15-Nov-2022","29-Dec-2022","XX","-","847.10","858.10","838.35","855.30","855.45","855.30","3,37,000","28,66,64,250.00","28,66,64,250.00","5,03,000","63,000"
"14-Nov-2022","29-Dec-2022","XX","-","878.10","883.55","838.05","849.95","844.00","849.95","9,51,000","80,96,99,600.00","80,96,99,600.00","4,40,000","2,05,000"
"11-Nov-2022","29-Dec-2022","XX","-","883.65","890.00","877.70","879.20","879.85","879.20","2,84,000","25,07,49,150.00","25,07,49,150.00","2,35,000","21,000"
