"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Mar-2024","28-Mar-2024","XX","-","1,117.85","1,133.35","1,103.15","1,127.45","1,132.60","1,129.60","24,12,000","2,70,19,89,200.00","2,70,19,89,200.00","3,24,500","-12,69,000"
"27-Mar-2024","28-Mar-2024","XX","-","1,138.00","1,146.00","1,110.15","1,113.55","1,114.90","1,113.55","26,53,000","3,00,00,84,825.00","3,00,00,84,825.00","15,93,500","-16,44,000"
"26-Mar-2024","28-Mar-2024","XX","-","1,132.25","1,143.65","1,129.80","1,134.15","1,135.35","1,134.15","27,74,500","3,15,03,50,550.00","3,15,03,50,550.00","32,37,500","-16,14,000"
"22-Mar-2024","28-Mar-2024","XX","-","1,112.15","1,135.00","1,104.45","1,131.95","1,134.15","1,131.95","42,11,000","4,73,91,82,525.00","4,73,91,82,525.00","48,51,500","-21,97,000"
"21-Mar-2024","28-Mar-2024","XX","-","1,105.05","1,125.90","1,098.30","1,106.65","1,107.10","1,106.65","30,08,000","3,33,61,51,400.00","3,33,61,51,400.00","70,48,500","63,000"
"20-Mar-2024","28-Mar-2024","XX","-","1,120.20","1,120.20","1,092.25","1,096.50","1,097.95","1,096.50","15,32,000","1,68,92,15,250.00","1,68,92,15,250.00","69,85,500","-2,18,000"
"19-Mar-2024","28-Mar-2024","XX","-","1,136.20","1,136.20","1,098.00","1,113.90","1,113.00","1,113.90","11,45,500","1,27,29,61,050.00","1,27,29,61,050.00","72,03,500","-65,000"
"18-Mar-2024","28-Mar-2024","XX","-","1,115.15","1,120.90","1,091.95","1,117.05","1,120.25","1,117.05","23,76,000","2,63,58,61,625.00","2,63,58,61,625.00","72,68,500","-2,39,000"
"15-Mar-2024","28-Mar-2024","XX","-","1,119.40","1,132.10","1,100.85","1,120.05","1,120.15","1,120.05","19,38,500","2,16,62,77,925.00","2,16,62,77,925.00","75,07,500","-2,43,500"
"14-Mar-2024","28-Mar-2024","XX","-","1,107.60","1,132.10","1,100.00","1,118.35","1,120.70","1,118.35","21,16,000","2,36,49,90,550.00","2,36,49,90,550.00","77,51,000","44,500"
