"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Mar-2023","29-Mar-2023","XX","-","752.65","759.25","746.30","756.70","755.10","757.30","30,07,000","2,25,97,02,900.00","2,25,97,02,900.00","6,27,000","-11,30,000"
"28-Mar-2023","29-Mar-2023","XX","-","759.00","759.10","750.60","752.90","752.95","752.90","34,83,000","2,63,14,75,550.00","2,63,14,75,550.00","17,57,000","-13,60,000"
"27-Mar-2023","29-Mar-2023","XX","-","768.10","771.35","758.75","760.15","761.05","760.15","37,79,000","2,89,30,52,500.00","2,89,30,52,500.00","31,17,000","-20,67,000"
"24-Mar-2023","29-Mar-2023","XX","-","771.35","774.95","763.85","766.35","765.75","766.35","32,47,000","2,50,02,27,200.00","2,50,02,27,200.00","51,84,000","-19,16,000"
"23-Mar-2023","29-Mar-2023","XX","-","779.45","783.05","767.45","769.40","770.70","769.40","20,52,000","1,58,94,56,750.00","1,58,94,56,750.00","71,00,000","-1,19,000"
"22-Mar-2023","29-Mar-2023","XX","-","786.70","794.90","783.15","785.60","785.80","785.60","13,72,000","1,07,86,21,550.00","1,07,86,21,550.00","72,19,000","-2,20,000"
"21-Mar-2023","29-Mar-2023","XX","-","791.20","791.20","772.65","781.75","782.95","781.75","20,67,000","1,61,46,10,450.00","1,61,46,10,450.00","74,39,000","-85,000"
"20-Mar-2023","29-Mar-2023","XX","-","798.35","800.30","779.35","787.00","786.75","787.00","24,92,000","1,96,39,90,250.00","1,96,39,90,250.00","75,24,000","2,81,000"
"17-Mar-2023","29-Mar-2023","XX","-","805.40","822.20","793.50","800.95","801.75","800.95","41,37,000","3,34,28,52,300.00","3,34,28,52,300.00","72,43,000","17,000"
"16-Mar-2023","29-Mar-2023","XX","-","793.20","795.15","777.25","789.60","789.60","789.60","32,70,000","2,57,08,10,950.00","2,57,08,10,950.00","72,26,000","1,41,000"
"15-Mar-2023","29-Mar-2023","XX","-","796.60","809.90","792.80","794.55","793.05","794.55","17,97,000","1,44,14,71,900.00","1,44,14,71,900.00","70,85,000","-1,32,000"
"14-Mar-2023","29-Mar-2023","XX","-","793.35","798.75","781.60","791.80","792.05","791.80","28,70,000","2,26,82,32,950.00","2,26,82,32,950.00","72,17,000","-2,42,000"
"13-Mar-2023","29-Mar-2023","XX","-","825.00","826.85","793.30","796.60","794.85","796.60","35,09,000","2,82,82,18,850.00","2,82,82,18,850.00","74,59,000","-88,000"
"10-Mar-2023","29-Mar-2023","XX","-","821.90","825.40","816.45","822.65","822.05","822.65","17,11,000","1,40,46,56,250.00","1,40,46,56,250.00","75,47,000","-27,000"
"09-Mar-2023","29-Mar-2023","XX","-","839.40","848.85","827.70","828.70","829.45","828.70","23,99,000","2,00,24,89,500.00","2,00,24,89,500.00","75,74,000","2,09,000"
"08-Mar-2023","29-Mar-2023","XX","-","829.50","837.65","821.30","836.20","835.05","836.20","19,72,000","1,63,98,32,050.00","1,63,98,32,050.00","73,65,000","53,000"
"06-Mar-2023","29-Mar-2023","XX","-","829.20","837.45","829.20","831.20","831.50","831.20","17,41,000","1,45,09,39,050.00","1,45,09,39,050.00","73,12,000","-3,04,000"
"03-Mar-2023","29-Mar-2023","XX","-","853.10","853.10","817.00","828.00","828.20","828.00","39,99,000","3,30,98,26,050.00","3,30,98,26,050.00","76,16,000","5,38,000"
"02-Mar-2023","29-Mar-2023","XX","-","828.00","841.75","824.90","836.80","836.05","836.80","34,49,000","2,87,92,20,000.00","2,87,92,20,000.00","70,78,000","1,24,000"
"01-Mar-2023","29-Mar-2023","XX","-","825.40","832.35","820.00","829.35","830.40","829.35","19,02,000","1,57,03,43,000.00","1,57,03,43,000.00","69,54,000","73,000"
"28-Feb-2023","29-Mar-2023","XX","-","824.90","830.25","816.30","821.00","821.95","821.00","20,01,000","1,64,74,31,850.00","1,64,74,31,850.00","68,81,000","32,000"
"27-Feb-2023","29-Mar-2023","XX","-","831.90","834.40","815.50","825.15","826.75","825.15","15,98,000","1,31,38,96,400.00","1,31,38,96,400.00","68,49,000","10,000"
"24-Feb-2023","29-Mar-2023","XX","-","844.10","844.10","827.20","831.85","835.80","831.85","17,45,000","1,45,38,74,150.00","1,45,38,74,150.00","68,39,000","1,10,000"
