"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"02-Aug-2022","29-Sep-2022","XX","-","155.30","157.90","154.55","157.25","157.25","157.25","19,15,200","29,93,18,970.00","29,93,18,970.00","65,20,800","-7,29,600"
"02-Aug-2022","29-Sep-2022","XX","-","155.30","157.90","154.55","157.25","157.25","157.25","19,15,200","29,93,18,970.00","29,93,18,970.00","65,20,800","-7,29,600"
"01-Aug-2022","29-Sep-2022","XX","-","150.40","155.50","148.70","154.85","155.20","154.85","26,39,100","40,07,95,215.00","40,07,95,215.00","72,50,400","-5,81,400"
"01-Aug-2022","29-Sep-2022","XX","-","150.40","155.50","148.70","154.85","155.20","154.85","26,39,100","40,07,95,215.00","40,07,95,215.00","72,50,400","-5,81,400"
"29-Jul-2022","29-Sep-2022","XX","-","148.70","152.45","148.45","151.35","151.10","151.35","10,88,700","16,44,92,310.00","16,44,92,310.00","78,31,800","74,100"
"29-Jul-2022","29-Sep-2022","XX","-","148.70","152.45","148.45","151.35","151.10","151.35","10,88,700","16,44,92,310.00","16,44,92,310.00","78,31,800","74,100"
"28-Jul-2022","29-Sep-2022","XX","-","148.00","148.70","147.35","148.35","148.25","148.35","6,89,700","10,20,67,050.00","10,20,67,050.00","77,57,700","1,25,400"
"28-Jul-2022","29-Sep-2022","XX","-","148.00","148.70","147.35","148.35","148.25","148.35","6,89,700","10,20,67,050.00","10,20,67,050.00","77,57,700","1,25,400"
"27-Jul-2022","29-Sep-2022","XX","-","148.30","148.30","147.20","147.75","147.95","147.75","6,78,300","10,02,84,375.00","10,02,84,375.00","76,32,300","4,90,200"
"26-Jul-2022","29-Sep-2022","XX","-","147.45","148.50","147.45","148.00","148.00","148.00","59,90,700","88,59,95,175.00","88,59,95,175.00","71,42,100","56,54,400"
"25-Jul-2022","29-Sep-2022","XX","-","147.10","148.15","145.55","148.05","147.75","148.05","8,20,800","12,04,13,640.00","12,04,13,640.00","14,87,700","6,15,600"
"25-Jul-2022","29-Sep-2022","XX","-","147.10","148.15","145.55","148.05","147.75","148.05","8,20,800","12,04,13,640.00","12,04,13,640.00","14,87,700","6,15,600"
"22-Jul-2022","29-Sep-2022","XX","-","148.85","148.85","146.70","147.15","147.70","147.15","1,25,400","1,84,78,545.00","1,84,78,545.00","8,72,100","51,300"
"21-Jul-2022","29-Sep-2022","XX","-","148.10","148.75","148.05","148.55","148.55","148.55","96,900","1,43,73,690.00","1,43,73,690.00","8,20,800","57,000"
"20-Jul-2022","29-Sep-2022","XX","-","149.40","149.60","147.95","148.10","147.95","148.10","1,36,800","2,03,90,610.00","2,03,90,610.00","7,63,800","11,400"
"19-Jul-2022","29-Sep-2022","XX","-","148.30","148.60","147.85","148.70","148.20","148.70","1,14,000","1,69,06,200.00","1,69,06,200.00","7,52,400","45,600"
"18-Jul-2022","29-Sep-2022","XX","-","148.20","149.10","148.15","148.50","148.50","151.40","91,200","1,35,54,030.00","1,35,54,030.00","7,06,800","68,400"
"15-Jul-2022","29-Sep-2022","XX","-","146.50","147.45","146.45","147.40","147.05","147.40","68,400","1,00,57,365.00","1,00,57,365.00","6,38,400","5,700"
"14-Jul-2022","29-Sep-2022","XX","-","146.60","147.15","145.45","146.15","146.10","146.15","39,900","58,44,780.00","58,44,780.00","6,32,700","17,100"
"13-Jul-2022","29-Sep-2022","XX","-","145.90","147.00","145.90","146.75","146.75","146.75","57,000","83,39,955.00","83,39,955.00","6,15,600","17,100"
"12-Jul-2022","29-Sep-2022","XX","-","145.00","145.30","144.85","144.90","144.95","144.90","22,800","33,06,570.00","33,06,570.00","5,98,500","5,700"
"11-Jul-2022","29-Sep-2022","XX","-","142.50","144.80","142.00","142.75","143.15","142.75","1,82,400","2,60,72,940.00","2,60,72,940.00","5,92,800","-11,400"
"08-Jul-2022","29-Sep-2022","XX","-","140.65","142.30","140.65","142.30","141.90","142.30","1,19,700","1,69,52,940.00","1,69,52,940.00","6,04,200","-5,700"
"07-Jul-2022","29-Sep-2022","XX","-","138.15","140.05","138.15","139.00","139.00","139.00","85,500","1,18,87,350.00","1,18,87,350.00","6,09,900","-11,400"
"06-Jul-2022","29-Sep-2022","XX","-","137.05","137.20","134.65","137.10","137.20","137.10","1,19,700","1,62,89,175.00","1,62,89,175.00","6,21,300","51,300"
"05-Jul-2022","29-Sep-2022","XX","-","140.70","142.20","139.40","139.45","139.40","139.45","39,900","56,22,195.00","56,22,195.00","5,70,000","5,700"
"04-Jul-2022","29-Sep-2022","XX","-","138.40","139.95","138.40","139.95","139.95","139.95","1,99,500","2,78,38,800.00","2,78,38,800.00","5,64,300","1,76,700"
"01-Jul-2022","29-Sep-2022","XX","-","140.85","140.85","137.90","138.45","138.45","138.45","4,95,900","6,91,44,420.00","6,91,44,420.00","3,87,600","3,87,600"
