"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Dec-2023","28-Dec-2023","XX","-","1,063.25","1,111.70","1,056.00","1,098.05","1,107.95","1,099.75","8,05,350","86,97,57,557.50","86,97,57,557.50","1,51,450","-2,17,750"
"27-Dec-2023","28-Dec-2023","XX","-","1,066.35","1,066.35","1,052.80","1,061.65","1,062.15","1,061.65","8,36,550","88,57,89,482.50","88,57,89,482.50","3,69,200","-4,13,400"
"26-Dec-2023","28-Dec-2023","XX","-","1,074.00","1,074.00","1,057.65","1,061.10","1,063.30","1,061.10","12,71,400","1,35,03,86,050.00","1,35,03,86,050.00","7,82,600","-6,71,450"
"22-Dec-2023","28-Dec-2023","XX","-","1,073.00","1,090.50","1,060.50","1,063.60","1,060.50","1,063.60","12,66,850","1,36,10,24,340.00","1,36,10,24,340.00","14,54,050","-1,96,300"
"21-Dec-2023","28-Dec-2023","XX","-","1,050.35","1,076.00","1,044.80","1,069.05","1,070.00","1,069.05","8,37,850","89,21,21,815.00","89,21,21,815.00","16,50,350","-53,950"
"20-Dec-2023","28-Dec-2023","XX","-","1,117.15","1,122.35","1,059.35","1,064.15","1,061.65","1,064.15","8,01,450","87,54,02,970.00","87,54,02,970.00","17,04,300","-1,01,400"
"19-Dec-2023","28-Dec-2023","XX","-","1,122.65","1,134.00","1,108.90","1,111.25","1,111.05","1,111.25","4,37,450","48,94,97,287.50","48,94,97,287.50","18,05,700","-57,850"
"18-Dec-2023","28-Dec-2023","XX","-","1,110.05","1,134.50","1,108.35","1,125.45","1,123.90","1,125.45","9,47,050","1,06,62,42,320.00","1,06,62,42,320.00","18,63,550","81,900"
"15-Dec-2023","28-Dec-2023","XX","-","1,110.00","1,117.15","1,093.45","1,112.95","1,113.25","1,112.95","6,62,350","73,46,77,352.50","73,46,77,352.50","17,81,650","-64,350"
"14-Dec-2023","28-Dec-2023","XX","-","1,109.00","1,117.35","1,100.00","1,112.40","1,115.50","1,112.40","7,85,850","87,11,78,880.00","87,11,78,880.00","18,46,000","-1,00,100"
"13-Dec-2023","28-Dec-2023","XX","-","1,084.95","1,121.80","1,084.25","1,103.30","1,105.00","1,103.30","9,59,400","1,06,32,10,200.00","1,06,32,10,200.00","19,46,100","22,100"
"12-Dec-2023","28-Dec-2023","XX","-","1,106.10","1,116.55","1,090.00","1,092.45","1,093.10","1,092.45","4,89,450","53,87,03,457.50","53,87,03,457.50","19,24,000","-27,950"
"11-Dec-2023","28-Dec-2023","XX","-","1,122.60","1,127.95","1,106.30","1,109.05","1,109.30","1,109.05","4,47,200","49,83,38,132.50","49,83,38,132.50","19,51,950","30,550"
"08-Dec-2023","28-Dec-2023","XX","-","1,139.25","1,143.75","1,109.00","1,121.60","1,120.70","1,121.60","3,49,700","39,22,63,755.00","39,22,63,755.00","19,21,400","-20,150"
"07-Dec-2023","28-Dec-2023","XX","-","1,127.05","1,135.95","1,115.00","1,132.90","1,130.05","1,132.90","5,85,000","65,85,95,600.00","65,85,95,600.00","19,41,550","24,050"
"06-Dec-2023","28-Dec-2023","XX","-","1,142.15","1,147.95","1,124.70","1,127.00","1,127.70","1,127.00","3,45,150","39,20,15,780.00","39,20,15,780.00","19,17,500","-650"
"05-Dec-2023","28-Dec-2023","XX","-","1,133.70","1,148.20","1,130.70","1,138.70","1,138.90","1,138.70","3,83,500","43,70,07,447.50","43,70,07,447.50","19,18,150","13,650"
"04-Dec-2023","28-Dec-2023","XX","-","1,138.90","1,149.90","1,122.65","1,131.95","1,135.00","1,131.95","4,45,250","50,36,04,887.50","50,36,04,887.50","19,04,500","-5,200"
"01-Dec-2023","28-Dec-2023","XX","-","1,138.50","1,138.50","1,113.30","1,131.05","1,130.00","1,131.05","6,33,750","71,41,32,152.50","71,41,32,152.50","19,09,700","54,600"
"30-Nov-2023","28-Dec-2023","XX","-","1,100.15","1,123.40","1,100.15","1,119.95","1,118.50","1,119.95","9,60,050","1,07,16,38,522.50","1,07,16,38,522.50","18,55,100","57,850"
"29-Nov-2023","28-Dec-2023","XX","-","1,092.45","1,119.80","1,091.30","1,110.65","1,108.00","1,110.65","11,41,400","1,26,48,33,440.00","1,26,48,33,440.00","17,97,250","2,76,250"
"28-Nov-2023","28-Dec-2023","XX","-","1,088.30","1,103.35","1,086.35","1,088.45","1,089.05","1,088.45","15,87,950","1,73,57,02,865.00","1,73,57,02,865.00","15,21,000","5,87,600"
"24-Nov-2023","28-Dec-2023","XX","-","1,066.55","1,089.95","1,066.55","1,085.95","1,078.40","1,085.95","5,79,800","62,47,12,497.50","62,47,12,497.50","9,33,400","2,54,150"
"23-Nov-2023","28-Dec-2023","XX","-","1,069.45","1,077.85","1,052.15","1,064.40","1,066.90","1,064.40","2,17,100","23,11,77,797.50","23,11,77,797.50","6,79,250","75,400"
"22-Nov-2023","28-Dec-2023","XX","-","1,070.85","1,092.70","1,067.50","1,078.35","1,076.00","1,078.35","4,88,800","52,71,73,530.00","52,71,73,530.00","6,03,850","2,24,900"
"21-Nov-2023","28-Dec-2023","XX","-","1,057.10","1,072.95","1,049.45","1,070.85","1,072.85","1,070.85","98,800","10,52,85,342.50","10,52,85,342.50","3,78,950","42,250"
"20-Nov-2023","28-Dec-2023","XX","-","1,074.75","1,085.35","1,056.10","1,057.80","1,056.10","1,057.80","65,000","6,93,86,330.00","6,93,86,330.00","3,36,700","14,300"
"17-Nov-2023","28-Dec-2023","XX","-","1,063.80","1,082.00","1,060.70","1,075.85","1,071.95","1,075.85","77,350","8,30,03,927.50","8,30,03,927.50","3,22,400","21,450"
"16-Nov-2023","28-Dec-2023","XX","-","1,048.40","1,071.75","1,048.40","1,062.65","1,062.95","1,062.65","60,450","6,43,04,142.50","6,43,04,142.50","3,00,950","15,600"
"15-Nov-2023","28-Dec-2023","XX","-","1,050.25","1,053.75","1,040.00","1,051.45","1,051.45","1,051.45","14,300","1,49,53,705.00","1,49,53,705.00","2,85,350","1,300"
"13-Nov-2023","28-Dec-2023","XX","-","1,033.95","1,053.00","1,033.95","1,049.10","1,047.40","1,049.10","32,500","3,38,81,705.00","3,38,81,705.00","2,84,050","-4,550"
"12-Nov-2023","28-Dec-2023","XX","-","1,028.00","1,034.15","1,021.40","1,025.35","1,025.40","1,025.35","14,300","1,46,82,167.50","1,46,82,167.50","2,88,600","5,850"
"10-Nov-2023","28-Dec-2023","XX","-","1,039.00","1,048.10","1,020.20","1,041.70","1,041.00","1,041.70","1,17,650","12,20,51,930.00","12,20,51,930.00","2,82,750","22,100"
"09-Nov-2023","28-Dec-2023","XX","-","1,048.75","1,051.00","1,040.90","1,041.70","1,041.45","1,041.70","1,83,300","19,08,73,735.00","19,08,73,735.00","2,60,650","1,69,650"
"08-Nov-2023","28-Dec-2023","XX","-","1,009.00","1,057.05","1,005.00","1,050.30","1,048.45","1,050.30","78,650","8,19,71,987.50","8,19,71,987.50","91,000","3,250"
"07-Nov-2023","28-Dec-2023","XX","-","981.20","1,011.00","981.20","999.25","1,002.10","999.25","68,250","6,80,91,205.00","6,80,91,205.00","87,750","15,600"
"06-Nov-2023","28-Dec-2023","XX","-","963.00","981.55","963.00","981.15","981.20","981.15","16,900","1,64,65,670.00","1,64,65,670.00","72,150","-1,300"
"03-Nov-2023","28-Dec-2023","XX","-","972.00","975.00","960.95","961.50","960.95","961.50","33,150","3,21,04,865.00","3,21,04,865.00","73,450","6,500"
"02-Nov-2023","28-Dec-2023","XX","-","972.00","979.05","968.85","969.05","969.00","969.05","15,600","1,51,82,797.50","1,51,82,797.50","66,950","650"
"01-Nov-2023","28-Dec-2023","XX","-","980.45","980.45","966.00","972.15","971.50","972.15","14,300","1,38,73,730.00","1,38,73,730.00","66,300","3,250"
"31-Oct-2023","28-Dec-2023","XX","-","982.70","988.00","980.45","980.45","980.45","980.45","6,500","64,05,912.50","64,05,912.50","63,050","3,900"
"30-Oct-2023","28-Dec-2023","XX","-","987.15","987.15","975.60","975.60","975.60","990.50","9,750","95,91,595.00","95,91,595.00","59,150","2,600"
"27-Oct-2023","28-Dec-2023","XX","-","989.35","989.35","987.15","987.15","987.15","994.35","1,950","19,26,600.00","19,26,600.00","56,550","1,300"
"26-Oct-2023","28-Dec-2023","XX","-","983.55","983.55","971.00","977.80","977.80","977.80","19,500","1,90,63,070.00","1,90,63,070.00","55,250","4,550"
"25-Oct-2023","28-Dec-2023","XX","-","989.50","994.00","975.00","991.90","992.00","991.90","30,550","3,01,13,557.50","3,01,13,557.50","50,700","13,000"
"23-Oct-2023","28-Dec-2023","XX","-","964.00","995.25","960.50","990.00","987.00","990.00","51,350","5,03,86,895.00","5,03,86,895.00","37,700","9,750"
