"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Sep-2022","29-Sep-2022","XX","-","901.75","912.00","896.70","907.80","906.15","909.40","4,27,050","38,62,60,322.50","38,62,60,322.50","78,650","-1,28,050"
"29-Sep-2022","29-Sep-2022","XX","-","901.75","912.00","896.70","907.80","906.15","909.40","4,27,050","38,62,60,322.50","38,62,60,322.50","78,650","-1,28,050"
"28-Sep-2022","29-Sep-2022","XX","-","899.25","920.50","885.30","895.55","892.50","895.55","6,55,200","59,29,23,987.50","59,29,23,987.50","2,06,700","-2,43,750"
"27-Sep-2022","29-Sep-2022","XX","-","894.40","908.00","883.60","905.90","904.05","905.90","8,41,750","75,64,26,320.00","75,64,26,320.00","4,50,450","-3,34,750"
"26-Sep-2022","29-Sep-2022","XX","-","871.60","902.75","868.70","893.05","893.90","893.05","11,09,550","98,77,12,765.00","98,77,12,765.00","7,85,200","-3,57,500"
"23-Sep-2022","29-Sep-2022","XX","-","879.15","884.00","872.50","875.60","875.05","875.60","3,51,650","30,82,95,877.50","30,82,95,877.50","11,42,700","-53,300"
"22-Sep-2022","29-Sep-2022","XX","-","822.60","880.85","822.60","879.10","879.80","879.10","3,55,550","31,04,41,040.00","31,04,41,040.00","11,96,000","-66,300"
"21-Sep-2022","29-Sep-2022","XX","-","880.00","884.25","864.90","868.40","864.90","868.40","3,26,950","28,55,16,205.00","28,55,16,205.00","12,62,300","-5,850"
"20-Sep-2022","29-Sep-2022","XX","-","853.75","876.90","853.75","873.15","874.10","873.15","3,16,550","27,55,68,540.00","27,55,68,540.00","12,68,150","-97,500"
"19-Sep-2022","29-Sep-2022","XX","-","856.45","864.00","854.00","858.40","860.00","858.40","2,39,200","20,51,60,182.50","20,51,60,182.50","13,65,650","-9,750"
"16-Sep-2022","29-Sep-2022","XX","-","871.95","877.35","859.00","864.20","864.75","864.20","6,00,600","52,15,43,815.00","52,15,43,815.00","13,75,400","-14,300"
"15-Sep-2022","29-Sep-2022","XX","-","879.40","883.00","872.30","877.35","875.65","877.35","3,08,750","27,11,22,962.50","27,11,22,962.50","13,89,700","7,800"
"15-Sep-2022","29-Sep-2022","XX","-","879.40","883.00","872.30","877.35","875.65","877.35","3,08,750","27,11,22,962.50","27,11,22,962.50","13,89,700","7,800"
"14-Sep-2022","29-Sep-2022","XX","-","883.10","889.60","874.95","877.45","876.00","877.45","3,79,600","33,46,02,482.50","33,46,02,482.50","13,81,900","46,800"
"13-Sep-2022","29-Sep-2022","XX","-","882.85","903.15","880.90","895.85","894.65","895.85","8,65,150","77,26,07,615.00","77,26,07,615.00","13,35,100","46,150"
"12-Sep-2022","29-Sep-2022","XX","-","873.50","886.45","872.75","879.65","880.35","879.65","3,81,550","33,56,20,415.00","33,56,20,415.00","12,88,950","-50,700"
"09-Sep-2022","29-Sep-2022","XX","-","875.95","902.95","872.65","874.90","872.80","874.90","8,09,250","71,68,28,060.00","71,68,28,060.00","13,39,650","-38,350"
"08-Sep-2022","29-Sep-2022","XX","-","884.95","885.95","868.50","871.20","871.10","871.20","3,02,250","26,44,18,115.00","26,44,18,115.00","13,78,000","34,450"
"07-Sep-2022","29-Sep-2022","XX","-","884.95","888.75","876.40","880.45","880.75","880.45","2,48,300","21,87,39,170.00","21,87,39,170.00","13,43,550","-7,800"
