"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"13-Mar-2024","28-Mar-2024","XX","-","1,178.25","1,183.65","1,125.45","1,134.85","1,130.30","1,134.85","7,72,200","88,63,98,597.50","88,63,98,597.50","23,91,350","11,050"
"12-Mar-2024","28-Mar-2024","XX","-","1,183.45","1,198.75","1,158.20","1,176.40","1,175.55","1,176.40","7,93,000","93,03,53,255.00","93,03,53,255.00","23,80,300","-1,40,400"
"11-Mar-2024","28-Mar-2024","XX","-","1,201.00","1,219.95","1,180.15","1,191.05","1,191.60","1,191.05","8,71,000","1,04,69,44,502.50","1,04,69,44,502.50","25,20,700","-1,07,900"
"07-Mar-2024","28-Mar-2024","XX","-","1,200.05","1,211.95","1,188.00","1,191.20","1,191.15","1,191.20","5,37,550","64,45,00,772.50","64,45,00,772.50","26,28,600","-23,400"
"06-Mar-2024","28-Mar-2024","XX","-","1,192.35","1,213.95","1,171.00","1,202.50","1,205.95","1,202.50","11,60,250","1,38,66,75,160.00","1,38,66,75,160.00","26,52,000","-11,050"
"05-Mar-2024","28-Mar-2024","XX","-","1,212.15","1,212.20","1,186.90","1,194.65","1,194.00","1,194.65","5,06,350","60,60,29,190.00","60,60,29,190.00","26,63,050","-1,18,950"
"04-Mar-2024","28-Mar-2024","XX","-","1,215.45","1,225.40","1,206.10","1,208.40","1,208.10","1,208.40","7,79,350","94,77,33,735.00","94,77,33,735.00","27,82,000","20,150"
"02-Mar-2024","28-Mar-2024","XX","-","1,200.95","1,209.90","1,195.05","1,205.75","1,209.90","1,205.75","67,600","8,13,71,485.00","8,13,71,485.00","27,61,850","3,250"
"01-Mar-2024","28-Mar-2024","XX","-","1,204.20","1,208.50","1,191.60","1,197.45","1,197.65","1,197.45","5,30,400","63,57,26,617.50","63,57,26,617.50","27,58,600","-44,850"
"29-Feb-2024","28-Mar-2024","XX","-","1,172.45","1,208.00","1,156.50","1,201.65","1,203.00","1,201.65","13,95,550","1,66,08,44,575.00","1,66,08,44,575.00","28,03,450","1,56,650"
"28-Feb-2024","28-Mar-2024","XX","-","1,199.65","1,212.90","1,181.00","1,192.85","1,190.05","1,192.85","15,67,150","1,87,21,28,310.00","1,87,21,28,310.00","26,46,800","2,96,400"
"27-Feb-2024","28-Mar-2024","XX","-","1,220.40","1,226.15","1,195.70","1,200.60","1,198.40","1,200.60","22,65,900","2,74,24,91,862.50","2,74,24,91,862.50","23,50,400","13,07,150"
"26-Feb-2024","28-Mar-2024","XX","-","1,213.95","1,221.45","1,205.75","1,213.25","1,214.00","1,213.25","8,50,850","1,03,47,68,117.50","1,03,47,68,117.50","10,43,250","2,99,650"
"23-Feb-2024","28-Mar-2024","XX","-","1,231.65","1,231.65","1,213.70","1,216.50","1,213.95","1,216.50","2,19,700","26,80,43,945.00","26,80,43,945.00","7,43,600","96,850"
"22-Feb-2024","28-Mar-2024","XX","-","1,228.45","1,231.60","1,213.50","1,227.70","1,230.70","1,227.70","3,65,950","44,70,84,072.50","44,70,84,072.50","6,46,750","1,48,200"
