"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Dec-2023","28-Dec-2023","XX","-","263.60","269.90","263.25","268.75","269.90","268.90","95,07,500","2,53,81,28,750.00","2,53,81,28,750.00","1,43,67,500","-36,65,000"
"27-Dec-2023","28-Dec-2023","XX","-","264.00","266.40","262.15","263.85","263.60","263.85","33,35,000","88,22,57,375.00","88,22,57,375.00","1,80,32,500","-30,10,000"
"26-Dec-2023","28-Dec-2023","XX","-","275.75","278.70","260.00","260.90","261.35","260.90","5,00,27,500","13,46,61,56,125.00","13,46,61,56,125.00","2,10,42,500","-2,12,00,000"
"22-Dec-2023","28-Dec-2023","XX","-","277.90","280.00","263.85","272.55","273.45","272.55","70,65,000","1,92,86,42,000.00","1,92,86,42,000.00","4,22,42,500","-42,67,500"
"21-Dec-2023","28-Dec-2023","XX","-","265.10","277.20","264.15","275.90","276.25","275.90","30,85,000","83,19,03,500.00","83,19,03,500.00","4,65,10,000","-22,57,500"
"20-Dec-2023","28-Dec-2023","XX","-","288.75","288.75","264.55","268.20","266.55","268.20","52,15,000","1,44,20,60,750.00","1,44,20,60,750.00","4,87,67,500","-40,92,500"
"19-Dec-2023","28-Dec-2023","XX","-","288.95","293.20","283.75","287.60","287.20","287.60","3,19,52,500","9,25,47,55,625.00","9,25,47,55,625.00","5,28,60,000","-90,17,500"
"18-Dec-2023","28-Dec-2023","XX","-","295.10","295.10","287.25","288.80","288.95","288.80","1,23,47,500","3,58,51,56,375.00","3,58,51,56,375.00","6,18,77,500","-10,10,000"
"15-Dec-2023","28-Dec-2023","XX","-","285.50","294.85","281.20","293.10","292.15","293.10","2,41,90,000","7,00,06,32,375.00","7,00,06,32,375.00","6,28,87,500","70,000"
"14-Dec-2023","28-Dec-2023","XX","-","282.50","287.80","279.40","284.30","284.60","284.30","1,73,17,500","4,92,22,38,500.00","4,92,22,38,500.00","6,28,17,500","7,90,000"
"13-Dec-2023","28-Dec-2023","XX","-","276.60","283.65","271.85","280.35","279.30","280.35","1,97,15,000","5,49,10,65,000.00","5,49,10,65,000.00","6,20,27,500","3,52,500"
"12-Dec-2023","28-Dec-2023","XX","-","279.70","283.25","273.50","275.75","275.70","275.75","1,88,52,500","5,24,53,90,250.00","5,24,53,90,250.00","6,16,75,000","3,07,500"
"11-Dec-2023","28-Dec-2023","XX","-","271.50","282.35","270.00","278.20","277.75","278.20","3,27,25,000","9,08,12,89,625.00","9,08,12,89,625.00","6,13,67,500","-3,85,000"
"08-Dec-2023","28-Dec-2023","XX","-","259.05","278.30","259.05","269.30","270.55","269.30","6,38,25,000","17,11,92,66,750.00","17,11,92,66,750.00","6,17,52,500","30,32,500"
"07-Dec-2023","28-Dec-2023","XX","-","254.35","264.85","252.70","257.95","258.75","257.95","3,34,87,500","8,68,82,72,250.00","8,68,82,72,250.00","5,87,20,000","15,52,500"
"06-Dec-2023","28-Dec-2023","XX","-","247.45","257.65","247.15","254.45","254.35","254.45","3,02,55,000","7,65,46,49,875.00","7,65,46,49,875.00","5,71,67,500","-5,15,000"
"05-Dec-2023","28-Dec-2023","XX","-","245.10","251.35","243.00","248.15","247.95","248.15","3,20,30,000","7,93,09,81,375.00","7,93,09,81,375.00","5,76,82,500","17,20,000"
"04-Dec-2023","28-Dec-2023","XX","-","239.90","245.80","237.80","244.45","244.60","244.45","2,50,87,500","6,06,51,66,750.00","6,06,51,66,750.00","5,59,62,500","43,50,000"
"01-Dec-2023","28-Dec-2023","XX","-","238.75","240.45","233.90","234.90","235.00","234.90","1,22,75,000","2,90,70,79,000.00","2,90,70,79,000.00","5,16,12,500","12,17,500"
"30-Nov-2023","28-Dec-2023","XX","-","239.70","240.75","235.65","236.75","237.40","236.75","2,06,00,000","4,88,22,77,500.00","4,88,22,77,500.00","5,03,95,000","76,27,500"
"29-Nov-2023","28-Dec-2023","XX","-","241.00","243.90","238.25","239.80","239.75","239.80","2,31,67,500","5,58,13,68,250.00","5,58,13,68,250.00","4,27,67,500","1,33,82,500"
"28-Nov-2023","28-Dec-2023","XX","-","237.80","241.95","234.80","239.75","240.20","239.75","2,83,62,500","6,75,55,91,000.00","6,75,55,91,000.00","2,93,85,000","1,89,07,500"
"24-Nov-2023","28-Dec-2023","XX","-","240.25","240.25","235.45","236.60","237.50","236.60","67,500","1,60,73,000.00","1,60,73,000.00","1,04,77,500","-60,000"
"23-Nov-2023","28-Dec-2023","XX","-","236.85","242.25","236.85","240.25","239.70","240.25","3,22,500","7,72,57,875.00","7,72,57,875.00","1,05,37,500","-3,22,500"
"22-Nov-2023","28-Dec-2023","XX","-","238.20","238.90","235.00","236.40","237.00","236.40","1,07,500","2,54,79,750.00","2,54,79,750.00","1,08,60,000","-1,07,500"
"21-Nov-2023","28-Dec-2023","XX","-","234.20","238.45","232.80","238.20","238.45","238.20","80,000","1,89,21,250.00","1,89,21,250.00","1,09,67,500","-80,000"
"20-Nov-2023","28-Dec-2023","XX","-","238.80","238.80","229.30","231.70","230.75","231.70","1,80,000","4,19,42,500.00","4,19,42,500.00","1,10,47,500","-1,77,500"
"17-Nov-2023","28-Dec-2023","XX","-","240.00","242.00","232.00","237.05","237.05","237.05","1,58,95,000","3,78,65,59,875.00","3,78,65,59,875.00","1,12,25,000","94,32,500"
"16-Nov-2023","28-Dec-2023","XX","-","254.75","260.00","254.05","256.55","256.40","256.55","10,52,500","27,06,67,875.00","27,06,67,875.00","17,92,500","5,000"
"15-Nov-2023","28-Dec-2023","XX","-","252.70","257.10","251.85","254.80","255.20","254.80","13,30,000","33,94,02,875.00","33,94,02,875.00","17,87,500","1,62,500"
"13-Nov-2023","28-Dec-2023","XX","-","241.95","250.00","241.95","248.50","247.35","248.50","5,25,000","12,96,95,625.00","12,96,95,625.00","16,25,000","62,500"
"12-Nov-2023","28-Dec-2023","XX","-","244.00","244.00","242.20","242.20","242.20","242.20","22,500","54,70,500.00","54,70,500.00","15,62,500","-"
"10-Nov-2023","28-Dec-2023","XX","-","241.20","242.95","238.80","242.15","242.05","242.15","3,30,000","7,96,15,375.00","7,96,15,375.00","15,62,500","45,000"
"09-Nov-2023","28-Dec-2023","XX","-","242.20","247.05","241.75","242.15","241.85","242.15","3,45,000","8,42,33,625.00","8,42,33,625.00","15,17,500","35,000"
"08-Nov-2023","28-Dec-2023","XX","-","237.40","242.60","236.00","242.15","242.05","242.15","5,25,000","12,60,37,500.00","12,60,37,500.00","14,82,500","82,500"
"07-Nov-2023","28-Dec-2023","XX","-","232.95","235.75","230.70","235.15","235.75","235.15","3,37,500","7,88,21,125.00","7,88,21,125.00","14,00,000","22,500"
"06-Nov-2023","28-Dec-2023","XX","-","233.55","233.85","229.85","232.70","232.55","232.70","2,82,500","6,55,23,125.00","6,55,23,125.00","13,77,500","40,000"
"03-Nov-2023","28-Dec-2023","XX","-","228.05","235.75","227.40","231.20","230.90","231.20","7,75,000","18,00,11,375.00","18,00,11,375.00","13,37,500","1,40,000"
"02-Nov-2023","28-Dec-2023","XX","-","227.00","229.00","223.30","224.90","224.35","224.90","5,20,000","11,78,92,750.00","11,78,92,750.00","11,97,500","40,000"
"01-Nov-2023","28-Dec-2023","XX","-","223.65","225.75","220.65","220.95","220.65","220.95","2,42,500","5,41,46,625.00","5,41,46,625.00","11,57,500","1,50,000"
"31-Oct-2023","28-Dec-2023","XX","-","227.20","227.20","223.10","223.50","223.45","223.50","1,92,500","4,32,61,000.00","4,32,61,000.00","10,07,500","42,500"
"30-Oct-2023","28-Dec-2023","XX","-","228.95","228.95","220.55","226.05","226.20","226.05","3,62,500","8,12,68,875.00","8,12,68,875.00","9,65,000","57,500"
"27-Oct-2023","28-Dec-2023","XX","-","224.45","234.00","224.45","229.30","229.00","229.30","10,82,500","24,77,12,750.00","24,77,12,750.00","9,07,500","2,67,500"
"26-Oct-2023","28-Dec-2023","XX","-","226.25","226.25","214.05","216.15","216.15","218.90","20,000","43,67,000.00","43,67,000.00","6,40,000","-10,000"
"25-Oct-2023","28-Dec-2023","XX","-","236.65","236.65","236.65","236.65","236.65","228.15","5,000","11,83,250.00","11,83,250.00","6,50,000","-5,000"
"23-Oct-2023","28-Dec-2023","XX","-","252.00","256.75","232.30","233.55","232.40","233.55","3,65,000","8,84,20,000.00","8,84,20,000.00","6,55,000","-35,000"
"20-Oct-2023","28-Dec-2023","XX","-","250.00","251.15","244.00","248.60","248.60","247.30","1,20,000","2,96,91,000.00","2,96,91,000.00","6,90,000","10,000"
"19-Oct-2023","28-Dec-2023","XX","-","242.70","255.00","242.70","250.00","249.65","250.00","3,50,000","8,86,80,250.00","8,86,80,250.00","6,80,000","1,45,000"
"18-Oct-2023","28-Dec-2023","XX","-","249.95","249.95","245.10","245.10","245.10","245.10","1,00,000","2,46,87,250.00","2,46,87,250.00","5,35,000","25,000"
"17-Oct-2023","28-Dec-2023","XX","-","250.00","250.00","248.30","248.30","248.30","249.00","70,000","1,74,67,750.00","1,74,67,750.00","5,10,000","-35,000"
"16-Oct-2023","28-Dec-2023","XX","-","249.40","250.40","246.05","247.60","247.60","247.00","45,000","1,11,66,750.00","1,11,66,750.00","5,45,000","-"
"13-Oct-2023","28-Dec-2023","XX","-","250.50","252.25","249.80","250.80","249.80","250.80","2,90,000","7,27,51,000.00","7,27,51,000.00","5,45,000","1,80,000"
"12-Oct-2023","28-Dec-2023","XX","-","250.80","251.60","250.10","249.90","251.60","249.90","55,000","1,38,03,500.00","1,38,03,500.00","3,65,000","30,000"
"11-Oct-2023","28-Dec-2023","XX","-","254.00","254.00","248.40","248.40","248.40","249.45","50,000","1,25,44,500.00","1,25,44,500.00","3,35,000","15,000"
