"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Mar-2023","29-Mar-2023","XX","-","135.50","136.85","133.90","135.75","136.25","135.80","1,70,50,000","2,30,30,98,500.00","2,30,30,98,500.00","51,45,000","-88,65,000"
"28-Mar-2023","29-Mar-2023","XX","-","137.30","137.50","133.35","135.70","136.60","135.70","1,42,20,000","1,92,38,80,000.00","1,92,38,80,000.00","1,40,10,000","-73,45,000"
"27-Mar-2023","29-Mar-2023","XX","-","135.10","137.20","134.25","136.55","136.25","136.55","1,65,15,000","2,24,28,53,500.00","2,24,28,53,500.00","2,13,55,000","-73,85,000"
"24-Mar-2023","29-Mar-2023","XX","-","139.45","140.65","134.40","135.15","134.60","135.15","1,57,30,000","2,16,26,62,000.00","2,16,26,62,000.00","2,87,40,000","-38,25,000"
"23-Mar-2023","29-Mar-2023","XX","-","142.25","144.95","139.95","140.50","140.15","140.50","1,14,85,000","1,63,94,52,250.00","1,63,94,52,250.00","3,25,65,000","-13,55,000"
"22-Mar-2023","29-Mar-2023","XX","-","142.30","145.80","142.05","144.05","143.70","144.05","1,06,45,000","1,53,59,62,750.00","1,53,59,62,750.00","3,39,20,000","-6,40,000"
"21-Mar-2023","29-Mar-2023","XX","-","138.80","142.50","137.10","141.90","141.85","141.90","1,34,00,000","1,88,13,83,250.00","1,88,13,83,250.00","3,45,60,000","-19,30,000"
"20-Mar-2023","29-Mar-2023","XX","-","140.85","141.40","132.00","137.75","138.30","137.75","2,26,90,000","3,08,23,51,000.00","3,08,23,51,000.00","3,64,90,000","16,00,000"
"17-Mar-2023","29-Mar-2023","XX","-","144.45","146.45","139.80","142.05","142.25","142.05","1,30,50,000","1,85,86,81,250.00","1,85,86,81,250.00","3,48,90,000","11,85,000"
"16-Mar-2023","29-Mar-2023","XX","-","142.30","144.70","138.80","142.25","143.10","142.25","2,33,50,000","3,30,58,95,000.00","3,30,58,95,000.00","3,37,05,000","21,50,000"
"15-Mar-2023","29-Mar-2023","XX","-","148.65","150.40","141.25","142.60","142.40","142.60","1,73,55,000","2,53,87,68,750.00","2,53,87,68,750.00","3,15,55,000","45,000"
"14-Mar-2023","29-Mar-2023","XX","-","147.65","148.50","142.55","146.85","147.15","146.85","2,34,45,000","3,41,88,90,500.00","3,41,88,90,500.00","3,15,10,000","22,60,000"
"13-Mar-2023","29-Mar-2023","XX","-","155.55","156.75","147.30","147.65","147.95","147.65","2,05,80,000","3,11,04,57,500.00","3,11,04,57,500.00","2,92,50,000","2,20,000"
"10-Mar-2023","29-Mar-2023","XX","-","158.05","158.05","153.10","155.15","155.10","155.15","1,34,65,000","2,08,57,54,250.00","2,08,57,54,250.00","2,90,30,000","17,85,000"
"09-Mar-2023","29-Mar-2023","XX","-","166.75","167.15","159.85","160.40","160.35","160.40","1,18,30,000","1,92,73,01,500.00","1,92,73,01,500.00","2,72,45,000","18,95,000"
"08-Mar-2023","29-Mar-2023","XX","-","164.90","167.55","161.85","166.30","166.40","166.30","1,91,40,000","3,14,92,90,750.00","3,14,92,90,750.00","2,53,50,000","11,75,000"
"06-Mar-2023","29-Mar-2023","XX","-","167.00","170.00","166.30","166.60","166.65","166.60","1,03,40,000","1,73,72,08,500.00","1,73,72,08,500.00","2,41,75,000","-16,75,000"
"03-Mar-2023","29-Mar-2023","XX","-","163.15","169.10","162.40","167.70","167.40","167.70","1,46,05,000","2,42,28,69,250.00","2,42,28,69,250.00","2,58,50,000","13,20,000"
