"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"16-May-2023","29-Jun-2023","XX","-","154.40","155.05","150.55","150.90","150.60","150.90","11,80,000","17,99,63,750.00","17,99,63,750.00","25,85,000","2,95,000"
"15-May-2023","29-Jun-2023","XX","-","149.20","154.40","147.40","153.95","154.40","153.95","20,35,000","30,72,15,250.00","30,72,15,250.00","22,90,000","2,85,000"
"12-May-2023","29-Jun-2023","XX","-","151.90","151.95","148.25","149.00","149.00","149.00","13,20,000","19,70,66,750.00","19,70,66,750.00","20,05,000","5,70,000"
"11-May-2023","29-Jun-2023","XX","-","153.05","154.65","151.95","152.55","152.90","152.55","8,60,000","13,17,69,750.00","13,17,69,750.00","14,35,000","45,000"
"10-May-2023","29-Jun-2023","XX","-","152.65","153.20","149.10","152.05","152.50","152.05","5,85,000","8,83,74,000.00","8,83,74,000.00","13,90,000","90,000"
"09-May-2023","29-Jun-2023","XX","-","154.60","155.75","151.70","152.35","152.55","152.35","6,25,000","9,60,09,000.00","9,60,09,000.00","13,00,000","1,60,000"
"08-May-2023","29-Jun-2023","XX","-","150.05","155.00","150.05","154.40","155.00","154.40","6,45,000","9,91,38,000.00","9,91,38,000.00","11,40,000","40,000"
"05-May-2023","29-Jun-2023","XX","-","156.65","157.60","149.40","150.05","149.45","150.05","8,25,000","12,58,61,500.00","12,58,61,500.00","11,00,000","1,85,000"
"04-May-2023","29-Jun-2023","XX","-","156.60","158.20","156.10","157.05","157.00","157.05","2,50,000","3,93,05,750.00","3,93,05,750.00","9,15,000","-"
"03-May-2023","29-Jun-2023","XX","-","154.70","158.55","153.40","156.70","156.60","156.70","7,90,000","12,38,46,500.00","12,38,46,500.00","9,15,000","65,000"
"02-May-2023","29-Jun-2023","XX","-","160.70","160.70","156.00","156.20","156.55","156.20","11,80,000","18,59,12,500.00","18,59,12,500.00","8,50,000","2,70,000"
"28-Apr-2023","29-Jun-2023","XX","-","160.90","165.15","160.90","162.90","162.95","162.90","5,15,000","8,40,05,000.00","8,40,05,000.00","5,80,000","1,35,000"
"27-Apr-2023","29-Jun-2023","XX","-","156.90","161.70","156.90","161.10","161.25","161.10","5,60,000","8,93,84,750.00","8,93,84,750.00","4,45,000","65,000"
"26-Apr-2023","29-Jun-2023","XX","-","154.65","158.10","154.05","155.30","155.50","155.30","3,20,000","4,99,93,250.00","4,99,93,250.00","3,80,000","1,75,000"
"25-Apr-2023","29-Jun-2023","XX","-","155.25","157.15","154.90","154.90","154.90","155.05","45,000","70,11,500.00","70,11,500.00","2,05,000","10,000"
"24-Apr-2023","29-Jun-2023","XX","-","152.80","153.45","151.00","153.35","153.40","153.35","65,000","99,31,000.00","99,31,000.00","1,95,000","10,000"
"21-Apr-2023","29-Jun-2023","XX","-","151.55","151.55","148.35","148.35","148.35","149.70","90,000","1,33,96,500.00","1,33,96,500.00","1,85,000","40,000"
"20-Apr-2023","29-Jun-2023","XX","-","153.10","153.60","151.55","151.55","151.55","151.55","30,000","45,88,000.00","45,88,000.00","1,45,000","25,000"
"19-Apr-2023","29-Jun-2023","XX","-","154.35","154.35","152.60","152.65","152.65","151.60","25,000","38,32,500.00","38,32,500.00","1,20,000","5,000"
"18-Apr-2023","29-Jun-2023","XX","-","156.05","157.05","155.80","157.05","157.05","156.80","40,000","62,57,000.00","62,57,000.00","1,15,000","20,000"
"17-Apr-2023","29-Jun-2023","XX","-","153.65","156.60","153.65","155.90","155.90","155.90","55,000","85,52,500.00","85,52,500.00","95,000","5,000"
"13-Apr-2023","29-Jun-2023","XX","-","146.60","148.30","145.00","148.30","148.30","148.30","20,000","29,32,500.00","29,32,500.00","90,000","-"
"12-Apr-2023","29-Jun-2023","XX","-","146.00","147.00","146.00","147.00","147.00","147.65","10,000","14,65,000.00","14,65,000.00","90,000","5,000"
"11-Apr-2023","29-Jun-2023","XX","-","146.90","148.25","146.35","147.10","147.10","147.10","1,40,000","2,05,98,500.00","2,05,98,500.00","85,000","-55,000"
"10-Apr-2023","29-Jun-2023","XX","-","144.00","144.00","144.00","144.00","144.00","146.25","10,000","14,40,000.00","14,40,000.00","1,40,000","5,000"
"06-Apr-2023","29-Jun-2023","XX","-","143.05","146.25","143.05","145.50","145.50","146.10","1,15,000","1,67,82,750.00","1,67,82,750.00","1,35,000","95,000"
"05-Apr-2023","29-Jun-2023","XX","-","144.65","144.65","143.70","143.70","143.70","143.15","20,000","28,79,250.00","28,79,250.00","40,000","20,000"
"03-Apr-2023","29-Jun-2023","XX","-","146.95","147.10","146.95","147.10","147.10","147.10","15,000","22,05,750.00","22,05,750.00","20,000","15,000"
"31-Mar-2023","29-Jun-2023","XX","-","142.00","142.00","142.00","142.00","142.00","143.75","5,000","7,10,000.00","7,10,000.00","5,000","5,000"
