"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Sep-2022","29-Sep-2022","XX","-","114.10","115.95","108.65","109.55","112.15","109.85","2,06,15,000","2,28,87,30,500.00","2,28,87,30,500.00","31,00,000","-78,80,000"
"29-Sep-2022","29-Sep-2022","XX","-","114.10","115.95","108.65","109.55","112.15","109.85","2,06,15,000","2,28,87,30,500.00","2,28,87,30,500.00","31,00,000","-78,80,000"
"28-Sep-2022","29-Sep-2022","XX","-","111.50","113.70","108.30","111.10","110.80","111.10","2,41,70,000","2,69,60,08,250.00","2,69,60,08,250.00","1,09,80,000","-1,22,45,000"
"27-Sep-2022","29-Sep-2022","XX","-","114.45","116.00","111.55","112.45","113.40","112.45","2,40,20,000","2,72,92,62,500.00","2,72,92,62,500.00","2,32,25,000","-86,35,000"
"26-Sep-2022","29-Sep-2022","XX","-","121.10","122.40","111.95","112.45","112.35","112.45","5,40,95,000","6,20,29,44,000.00","6,20,29,44,000.00","3,18,60,000","-1,56,90,000"
"23-Sep-2022","29-Sep-2022","XX","-","128.50","128.50","121.90","122.95","122.00","122.95","32,10,000","40,08,04,500.00","40,08,04,500.00","4,75,50,000","-21,20,000"
"22-Sep-2022","29-Sep-2022","XX","-","126.30","128.80","125.05","127.60","128.15","127.60","29,95,000","37,98,56,000.00","37,98,56,000.00","4,96,70,000","-28,05,000"
"21-Sep-2022","29-Sep-2022","XX","-","128.10","128.95","125.05","127.80","127.90","127.80","10,35,000","13,10,50,500.00","13,10,50,500.00","5,24,75,000","-9,20,000"
"20-Sep-2022","29-Sep-2022","XX","-","126.70","129.75","126.70","127.70","127.95","127.70","13,30,000","17,06,35,250.00","17,06,35,250.00","5,33,95,000","-11,75,000"
"19-Sep-2022","29-Sep-2022","XX","-","125.00","126.95","124.35","124.90","125.20","124.90","9,80,000","12,29,96,000.00","12,29,96,000.00","5,45,70,000","-8,75,000"
