"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Mar-2024","28-Mar-2024","XX","-","240.95","245.90","238.15","240.20","240.70","240.30","1,91,77,500","4,61,85,03,000.00","4,61,85,03,000.00","18,65,000","-99,57,500"
"27-Mar-2024","28-Mar-2024","XX","-","243.10","243.10","236.75","238.25","238.95","238.25","1,55,65,000","3,72,75,73,125.00","3,72,75,73,125.00","1,18,22,500","-1,02,35,000"
"26-Mar-2024","28-Mar-2024","XX","-","242.95","245.70","240.65","240.95","240.70","240.95","1,56,87,500","3,80,91,75,875.00","3,80,91,75,875.00","2,20,57,500","-98,60,000"
"22-Mar-2024","28-Mar-2024","XX","-","243.95","247.00","241.30","243.05","242.35","243.05","4,06,72,500","9,93,93,70,250.00","9,93,93,70,250.00","3,19,17,500","-2,62,67,500"
"21-Mar-2024","28-Mar-2024","XX","-","237.40","245.00","236.50","244.00","245.00","244.00","30,52,500","73,69,86,750.00","73,69,86,750.00","5,81,85,000","-20,25,000"
"20-Mar-2024","28-Mar-2024","XX","-","228.90","234.90","224.00","234.40","234.85","234.40","10,35,000","23,91,28,125.00","23,91,28,125.00","6,02,10,000","-10,35,000"
"19-Mar-2024","28-Mar-2024","XX","-","224.65","229.85","220.10","228.70","225.70","228.70","9,05,000","20,37,57,000.00","20,37,57,000.00","6,12,45,000","-9,05,000"
"18-Mar-2024","28-Mar-2024","XX","-","229.95","230.80","223.00","227.00","224.65","227.00","5,35,000","12,15,66,750.00","12,15,66,750.00","6,21,50,000","-5,35,000"
"15-Mar-2024","28-Mar-2024","XX","-","230.00","232.90","221.50","225.40","225.80","225.40","15,40,000","34,77,18,625.00","34,77,18,625.00","6,26,85,000","-15,40,000"
"14-Mar-2024","28-Mar-2024","XX","-","229.70","237.00","225.55","227.75","230.00","227.75","31,82,500","73,52,04,875.00","73,52,04,875.00","6,42,25,000","-31,80,000"
"13-Mar-2024","28-Mar-2024","XX","-","250.50","251.50","228.85","231.20","229.20","231.20","2,51,45,000","5,96,68,62,875.00","5,96,68,62,875.00","6,74,05,000","23,17,500"
