"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"27-Jun-2024","27-Jun-2024","XX","-","257.85","263.95","256.50","262.90","263.00","262.94","1,53,12,500","3,99,39,68,375.00","3,99,39,68,375.00","1,98,60,000","-92,25,000"
"26-Jun-2024","27-Jun-2024","XX","-","255.65","261.00","254.50","257.80","256.85","257.80","1,59,17,500","4,10,78,04,000.00","4,10,78,04,000.00","2,90,85,000","-82,22,500"
"25-Jun-2024","27-Jun-2024","XX","-","259.80","261.00","252.00","253.50","255.05","253.50","3,35,62,500","8,58,06,32,625.00","8,58,06,32,625.00","3,73,07,500","-1,39,65,000"
"24-Jun-2024","27-Jun-2024","XX","-","260.40","260.60","251.70","257.40","257.70","257.40","2,52,82,500","6,45,81,35,000.00","6,45,81,35,000.00","5,12,72,500","-70,22,500"
"21-Jun-2024","27-Jun-2024","XX","-","267.40","268.50","262.85","264.05","264.25","264.05","89,57,500","2,37,67,69,875.00","2,37,67,69,875.00","5,82,95,000","-2,22,500"
"20-Jun-2024","27-Jun-2024","XX","-","263.10","270.50","263.00","267.15","267.25","267.15","1,10,05,000","2,94,71,85,875.00","2,94,71,85,875.00","5,85,17,500","-8,47,500"
"19-Jun-2024","27-Jun-2024","XX","-","260.50","270.85","256.00","266.50","267.00","266.50","2,12,12,500","5,62,67,68,375.00","5,62,67,68,375.00","5,93,65,000","7,00,000"
"18-Jun-2024","27-Jun-2024","XX","-","256.65","266.00","256.65","260.70","261.05","260.70","1,12,72,500","2,95,43,91,000.00","2,95,43,91,000.00","5,86,65,000","16,15,000"
"14-Jun-2024","27-Jun-2024","XX","-","260.10","262.20","256.80","257.95","258.05","257.95","75,75,000","1,96,62,55,875.00","1,96,62,55,875.00","5,70,50,000","22,00,000"
"13-Jun-2024","27-Jun-2024","XX","-","260.25","263.00","257.70","260.60","260.45","260.60","58,77,500","1,53,11,87,875.00","1,53,11,87,875.00","5,48,50,000","6,30,000"
