"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Dec-2023","28-Dec-2023","XX","-","1,675.60","1,697.00","1,667.10","1,679.10","1,693.00","1,681.15","28,59,500","4,79,47,84,725.00","4,79,47,84,725.00","3,37,000","-17,35,500"
"27-Dec-2023","28-Dec-2023","XX","-","1,654.70","1,675.00","1,652.70","1,672.45","1,672.90","1,672.45","26,54,500","4,41,69,89,300.00","4,41,69,89,300.00","20,72,500","-16,48,000"
"26-Dec-2023","28-Dec-2023","XX","-","1,681.20","1,685.35","1,636.35","1,643.70","1,649.70","1,643.70","52,35,500","8,67,14,13,000.00","8,67,14,13,000.00","37,20,500","-32,07,500"
"22-Dec-2023","28-Dec-2023","XX","-","1,681.95","1,691.55","1,665.75","1,675.05","1,674.25","1,675.05","23,50,000","3,94,32,27,925.00","3,94,32,27,925.00","69,28,000","-6,11,000"
"21-Dec-2023","28-Dec-2023","XX","-","1,665.00","1,684.05","1,662.00","1,672.10","1,675.90","1,672.10","19,06,000","3,19,05,38,000.00","3,19,05,38,000.00","75,39,000","-2,15,500"
"20-Dec-2023","28-Dec-2023","XX","-","1,722.00","1,749.65","1,677.05","1,685.75","1,680.00","1,685.75","27,94,500","4,79,72,64,600.00","4,79,72,64,600.00","77,54,500","57,000"
"19-Dec-2023","28-Dec-2023","XX","-","1,730.95","1,732.00","1,701.80","1,717.45","1,716.20","1,717.45","15,49,000","2,65,61,42,025.00","2,65,61,42,025.00","76,97,500","-1,32,000"
"18-Dec-2023","28-Dec-2023","XX","-","1,728.25","1,744.95","1,726.55","1,730.50","1,727.20","1,730.50","12,67,500","2,19,93,35,800.00","2,19,93,35,800.00","78,29,500","-1,91,000"
"15-Dec-2023","28-Dec-2023","XX","-","1,737.95","1,749.40","1,725.15","1,738.35","1,737.15","1,738.35","19,02,500","3,30,22,06,375.00","3,30,22,06,375.00","80,20,500","-1,41,500"
"14-Dec-2023","28-Dec-2023","XX","-","1,714.20","1,744.20","1,708.45","1,739.40","1,739.25","1,739.40","36,43,500","6,31,37,23,425.00","6,31,37,23,425.00","81,62,000","-4,36,000"
"13-Dec-2023","28-Dec-2023","XX","-","1,715.00","1,715.50","1,679.05","1,694.10","1,694.95","1,694.10","17,52,500","2,96,71,11,900.00","2,96,71,11,900.00","85,98,000","40,500"
"12-Dec-2023","28-Dec-2023","XX","-","1,712.05","1,725.90","1,709.80","1,717.90","1,715.15","1,717.90","13,68,000","2,34,98,23,625.00","2,34,98,23,625.00","85,57,500","1,42,500"
"11-Dec-2023","28-Dec-2023","XX","-","1,714.75","1,723.80","1,707.45","1,711.75","1,712.30","1,711.75","10,36,000","1,77,58,42,975.00","1,77,58,42,975.00","84,15,000","29,500"
"08-Dec-2023","28-Dec-2023","XX","-","1,713.25","1,723.00","1,698.65","1,716.80","1,718.00","1,716.80","19,78,000","3,38,86,95,725.00","3,38,86,95,725.00","83,85,500","-31,000"
