"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Mar-2023","29-Mar-2023","XX","-","1,228.10","1,247.90","1,224.30","1,240.85","1,244.40","1,246.05","43,65,000","5,39,00,91,275.00","5,39,00,91,275.00","7,05,000","-21,37,500"
"28-Mar-2023","29-Mar-2023","XX","-","1,243.35","1,248.20","1,216.00","1,224.80","1,226.00","1,224.80","41,46,500","5,11,67,54,200.00","5,11,67,54,200.00","28,42,500","-22,96,500"
"27-Mar-2023","29-Mar-2023","XX","-","1,249.60","1,254.00","1,228.05","1,243.15","1,242.00","1,243.15","38,70,500","4,80,90,64,200.00","4,80,90,64,200.00","51,39,000","-21,25,500"
"24-Mar-2023","29-Mar-2023","XX","-","1,288.00","1,294.30","1,238.00","1,241.10","1,238.70","1,241.10","40,23,500","5,06,57,12,400.00","5,06,57,12,400.00","72,64,500","-11,70,500"
"23-Mar-2023","29-Mar-2023","XX","-","1,297.85","1,314.80","1,282.80","1,292.70","1,290.15","1,292.70","24,09,500","3,13,38,63,175.00","3,13,38,63,175.00","84,35,000","-2,63,000"
"22-Mar-2023","29-Mar-2023","XX","-","1,275.20","1,319.80","1,272.25","1,299.00","1,295.55","1,299.00","34,33,500","4,47,12,02,925.00","4,47,12,02,925.00","86,98,000","-3,81,000"
"21-Mar-2023","29-Mar-2023","XX","-","1,259.00","1,278.00","1,253.00","1,274.65","1,274.10","1,274.65","25,49,500","3,22,79,29,850.00","3,22,79,29,850.00","90,79,000","41,000"
"20-Mar-2023","29-Mar-2023","XX","-","1,304.40","1,306.50","1,232.45","1,250.65","1,251.90","1,250.65","33,41,500","4,20,13,97,300.00","4,20,13,97,300.00","90,38,000","1,40,000"
"17-Mar-2023","29-Mar-2023","XX","-","1,314.05","1,320.00","1,296.40","1,307.05","1,308.00","1,307.05","18,58,000","2,42,73,76,925.00","2,42,73,76,925.00","88,98,000","-56,500"
"16-Mar-2023","29-Mar-2023","XX","-","1,286.65","1,310.25","1,275.20","1,299.85","1,302.70","1,299.85","22,71,000","2,93,82,38,600.00","2,93,82,38,600.00","89,54,500","-1,36,500"
"15-Mar-2023","29-Mar-2023","XX","-","1,300.05","1,313.95","1,282.40","1,285.65","1,283.95","1,285.65","18,15,500","2,35,62,50,800.00","2,35,62,50,800.00","90,91,000","29,000"
"14-Mar-2023","29-Mar-2023","XX","-","1,308.05","1,308.05","1,274.00","1,287.15","1,288.45","1,287.15","23,91,500","3,08,58,00,675.00","3,08,58,00,675.00","90,62,000","-1,72,000"
"13-Mar-2023","29-Mar-2023","XX","-","1,327.80","1,346.15","1,295.35","1,300.45","1,300.75","1,300.45","23,43,500","3,08,77,15,725.00","3,08,77,15,725.00","92,34,000","40,000"
"10-Mar-2023","29-Mar-2023","XX","-","1,341.95","1,344.80","1,324.80","1,332.25","1,332.40","1,332.25","21,65,000","2,88,72,67,625.00","2,88,72,67,625.00","91,94,000","12,500"
"09-Mar-2023","29-Mar-2023","XX","-","1,381.15","1,384.40","1,354.50","1,358.40","1,357.25","1,358.40","17,69,500","2,41,79,43,575.00","2,41,79,43,575.00","91,81,500","2,55,000"
"08-Mar-2023","29-Mar-2023","XX","-","1,382.00","1,387.45","1,361.50","1,384.70","1,386.95","1,384.70","24,24,500","3,33,15,43,500.00","3,33,15,43,500.00","89,26,500","-83,500"
"06-Mar-2023","29-Mar-2023","XX","-","1,362.90","1,406.20","1,362.70","1,385.05","1,386.65","1,385.05","35,87,000","4,98,44,30,925.00","4,98,44,30,925.00","90,10,000","-5,56,500"
"03-Mar-2023","29-Mar-2023","XX","-","1,365.00","1,371.00","1,351.15","1,362.10","1,362.90","1,362.10","22,16,500","3,01,51,96,200.00","3,01,51,96,200.00","95,66,500","-2,32,000"
"02-Mar-2023","29-Mar-2023","XX","-","1,371.30","1,393.00","1,342.00","1,349.45","1,347.70","1,349.45","47,70,000","6,50,19,08,825.00","6,50,19,08,825.00","97,98,500","4,30,000"
"01-Mar-2023","29-Mar-2023","XX","-","1,344.05","1,368.85","1,341.65","1,353.55","1,355.50","1,353.55","17,11,000","2,32,32,20,650.00","2,32,32,20,650.00","93,68,500","69,000"
"28-Feb-2023","29-Mar-2023","XX","-","1,373.75","1,378.15","1,340.25","1,344.05","1,345.00","1,344.05","19,67,500","2,67,03,66,375.00","2,67,03,66,375.00","92,99,500","2,48,500"
"27-Feb-2023","29-Mar-2023","XX","-","1,366.20","1,374.55","1,352.05","1,366.50","1,370.70","1,366.50","16,33,500","2,22,56,29,050.00","2,22,56,29,050.00","90,51,000","-47,000"
"24-Feb-2023","29-Mar-2023","XX","-","1,361.35","1,395.15","1,359.75","1,367.95","1,369.55","1,367.95","23,79,000","3,27,13,10,400.00","3,27,13,10,400.00","90,98,000","-1,93,000"
"23-Feb-2023","29-Mar-2023","XX","-","1,372.50","1,373.95","1,348.10","1,355.15","1,358.00","1,355.15","44,33,500","6,03,49,20,825.00","6,03,49,20,825.00","92,91,000","21,43,000"
"22-Feb-2023","29-Mar-2023","XX","-","1,397.80","1,398.85","1,363.55","1,368.60","1,364.80","1,368.60","35,88,000","4,93,37,32,625.00","4,93,37,32,625.00","71,48,000","23,72,000"
"21-Feb-2023","29-Mar-2023","XX","-","1,413.90","1,416.80","1,397.55","1,402.75","1,404.45","1,402.75","31,85,500","4,48,10,44,125.00","4,48,10,44,125.00","47,76,000","22,39,000"
"20-Feb-2023","29-Mar-2023","XX","-","1,425.00","1,433.40","1,408.45","1,413.40","1,413.10","1,413.40","20,31,500","2,88,70,67,725.00","2,88,70,67,725.00","25,37,000","11,61,000"
"17-Feb-2023","29-Mar-2023","XX","-","1,425.45","1,435.25","1,417.85","1,423.50","1,423.55","1,423.50","9,14,000","1,30,46,66,725.00","1,30,46,66,725.00","13,76,000","3,08,500"
"16-Feb-2023","29-Mar-2023","XX","-","1,436.80","1,443.60","1,422.20","1,435.35","1,434.00","1,435.35","6,32,500","90,72,79,425.00","90,72,79,425.00","10,67,500","2,05,500"
"15-Feb-2023","29-Mar-2023","XX","-","1,401.70","1,432.95","1,399.00","1,430.45","1,431.15","1,430.45","3,73,500","52,99,59,200.00","52,99,59,200.00","8,62,000","1,17,000"
"14-Feb-2023","29-Mar-2023","XX","-","1,403.60","1,415.00","1,386.00","1,408.55","1,407.05","1,408.55","2,51,000","35,26,54,275.00","35,26,54,275.00","7,45,000","60,500"
"13-Feb-2023","29-Mar-2023","XX","-","1,416.70","1,424.90","1,394.00","1,401.35","1,400.05","1,401.35","2,51,500","35,29,89,025.00","35,29,89,025.00","6,84,500","44,500"
