"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"27-Jun-2023","29-Jun-2023","XX","-","1,511.20","1,526.00","1,503.15","1,522.95","1,525.00","1,522.95","33,69,500","5,10,40,42,750.00","5,10,40,42,750.00","25,29,000","-22,94,000"
"26-Jun-2023","29-Jun-2023","XX","-","1,489.10","1,512.65","1,489.10","1,509.75","1,509.00","1,509.75","28,45,000","4,27,89,45,225.00","4,27,89,45,225.00","48,23,000","-19,54,000"
"23-Jun-2023","29-Jun-2023","XX","-","1,504.90","1,518.45","1,482.00","1,503.80","1,504.40","1,503.80","22,58,000","3,38,89,54,175.00","3,38,89,54,175.00","67,77,000","-5,28,000"
"22-Jun-2023","29-Jun-2023","XX","-","1,529.65","1,529.65","1,503.60","1,507.15","1,507.00","1,507.15","19,96,000","3,02,34,37,350.00","3,02,34,37,350.00","73,05,000","-3,08,000"
"21-Jun-2023","29-Jun-2023","XX","-","1,524.05","1,536.95","1,517.10","1,524.20","1,524.30","1,524.20","13,28,500","2,02,77,35,500.00","2,02,77,35,500.00","76,13,000","-1,01,000"
"20-Jun-2023","29-Jun-2023","XX","-","1,544.10","1,544.95","1,504.00","1,523.60","1,525.85","1,523.60","26,72,000","4,05,72,75,825.00","4,05,72,75,825.00","77,14,000","-5,500"
"19-Jun-2023","29-Jun-2023","XX","-","1,518.15","1,555.60","1,517.90","1,544.35","1,544.10","1,544.35","50,06,000","7,70,60,21,150.00","7,70,60,21,150.00","77,19,500","-53,000"
"16-Jun-2023","29-Jun-2023","XX","-","1,483.65","1,521.00","1,479.05","1,512.85","1,514.00","1,512.85","34,59,000","5,20,99,34,775.00","5,20,99,34,775.00","77,72,500","-1,83,000"
"15-Jun-2023","29-Jun-2023","XX","-","1,478.25","1,485.85","1,472.20","1,478.65","1,479.05","1,478.65","12,67,500","1,87,53,95,975.00","1,87,53,95,975.00","79,55,500","-45,000"
"14-Jun-2023","29-Jun-2023","XX","-","1,492.55","1,496.35","1,472.10","1,483.45","1,482.05","1,483.45","14,32,500","2,12,01,43,550.00","2,12,01,43,550.00","80,00,500","-1,20,000"
"13-Jun-2023","29-Jun-2023","XX","-","1,479.85","1,496.70","1,479.85","1,490.10","1,490.00","1,490.10","17,43,000","2,59,62,40,975.00","2,59,62,40,975.00","81,20,500","-1,57,000"
"12-Jun-2023","29-Jun-2023","XX","-","1,470.15","1,479.80","1,465.25","1,474.60","1,477.05","1,474.60","9,17,000","1,35,11,79,275.00","1,35,11,79,275.00","82,77,500","-93,500"
"09-Jun-2023","29-Jun-2023","XX","-","1,479.00","1,482.85","1,465.70","1,472.25","1,472.35","1,472.25","10,22,500","1,50,73,80,625.00","1,50,73,80,625.00","83,71,000","-1,38,500"
"08-Jun-2023","29-Jun-2023","XX","-","1,480.00","1,491.25","1,470.20","1,475.55","1,476.45","1,475.55","16,66,000","2,46,53,10,500.00","2,46,53,10,500.00","85,09,500","33,500"
