"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Mar-2024","28-Mar-2024","XX","-","1,587.45","1,670.20","1,586.50","1,645.60","1,649.50","1,643.85","43,90,000","7,23,43,94,050.00","7,23,43,94,050.00","5,71,000","-23,96,500"
"27-Mar-2024","28-Mar-2024","XX","-","1,595.60","1,611.00","1,580.25","1,582.55","1,584.85","1,582.55","41,68,000","6,64,21,74,850.00","6,64,21,74,850.00","29,67,500","-19,99,500"
"26-Mar-2024","28-Mar-2024","XX","-","1,592.50","1,623.40","1,592.50","1,598.95","1,601.00","1,598.95","52,39,000","8,44,01,44,825.00","8,44,01,44,825.00","49,67,000","-28,83,000"
"22-Mar-2024","28-Mar-2024","XX","-","1,604.00","1,610.80","1,588.25","1,592.75","1,593.25","1,592.75","29,20,000","4,66,68,98,775.00","4,66,68,98,775.00","78,50,000","-12,56,500"
"21-Mar-2024","28-Mar-2024","XX","-","1,599.95","1,611.30","1,592.25","1,604.75","1,604.05","1,604.75","23,00,500","3,68,92,60,675.00","3,68,92,60,675.00","91,06,500","-2,99,500"
"20-Mar-2024","28-Mar-2024","XX","-","1,585.10","1,599.00","1,570.10","1,588.35","1,588.05","1,588.35","19,22,500","3,05,02,81,950.00","3,05,02,81,950.00","94,06,000","-1,21,500"
"19-Mar-2024","28-Mar-2024","XX","-","1,571.25","1,592.20","1,547.00","1,583.75","1,582.70","1,583.75","25,36,500","3,99,29,45,875.00","3,99,29,45,875.00","95,27,500","-1,93,000"
"18-Mar-2024","28-Mar-2024","XX","-","1,574.95","1,582.25","1,564.60","1,579.35","1,579.15","1,579.35","10,84,000","1,70,66,46,125.00","1,70,66,46,125.00","97,20,500","-52,000"
"15-Mar-2024","28-Mar-2024","XX","-","1,564.45","1,597.15","1,560.90","1,578.85","1,576.50","1,578.85","28,20,500","4,44,89,32,400.00","4,44,89,32,400.00","97,72,500","-55,000"
"14-Mar-2024","28-Mar-2024","XX","-","1,570.95","1,586.70","1,557.00","1,571.55","1,571.75","1,571.55","17,07,000","2,68,47,45,825.00","2,68,47,45,825.00","98,27,500","1,62,000"
