Date,Daily_Return,Weekly_Return,Monthly_Return
2022-09-26,-5.3597169440440275,-1.3062596999482696,-1.0080645161290323
2022-09-27,-1.3292716698975384,-1.3062596999482696,-1.0080645161290323
2022-09-28,-1.5436429974740387,-1.3062596999482696,-1.0080645161290323
2022-09-29,1.5678449258836942,-1.3062596999482696,-1.0080645161290323
2022-09-30,0.280662363177098,-1.3062596999482696,-2.9735234215885917
2022-10-03,-1.4553596417576233,-6.355654566898178,-2.9735234215885917
2022-10-04,1.8744674808293,-6.355654566898178,-2.9735234215885917
2022-10-06,2.8714803456927824,-6.355654566898178,-2.9735234215885917
2022-10-07,0.10840108401083395,-6.355654566898178,-2.9735234215885917
2022-10-10,-1.204656199242011,3.3865099356283137,-2.9735234215885917
2022-10-11,-2.5071927661323405,3.3865099356283137,-2.9735234215885917
2022-10-12,0.2388982574479949,3.3865099356283137,-2.9735234215885917
2022-10-13,-0.9533155754941757,3.3865099356283137,-2.9735234215885917
2022-10-14,2.646850672328386,3.3865099356283137,-2.9735234215885917
2022-10-17,-2.647545504688368,-1.840822956145088,-2.9735234215885917
2022-10-18,1.8555240793201164,-1.840822956145088,-2.9735234215885917
2022-10-19,-1.2793769990265673,-1.840822956145088,-2.9735234215885917
2022-10-20,-0.12677841949570043,-1.840822956145088,-2.9735234215885917
2022-10-21,0.2538787023977369,-1.840822956145088,-2.9735234215885917
2022-10-24,1.3505908835115397,-1.9856591285162837,-2.9735234215885917
2022-10-25,5.08051082731816,-1.9856591285162837,-2.9735234215885917
2022-10-27,2.919418758256278,-1.9856591285162837,-2.9735234215885917
2022-10-28,2.7210884353741407,-1.9856591285162837,-2.9735234215885917
2022-10-31,-1.8742971385730351,12.591446257737763,9.893646795410008
2022-11-01,-0.6876352986119926,12.591446257737763,9.893646795410008
2022-11-02,1.551480959097323,12.591446257737763,9.893646795410008
2022-11-03,-1.4267676767676711,12.591446257737763,9.893646795410008
2022-11-04,0.2689893685154232,12.591446257737763,9.893646795410008
2022-11-07,-1.2391415431783257,-2.1866799950018745,9.893646795410008
2022-11-09,-1.4487129737420832,-2.1866799950018745,9.893646795410008
2022-11-10,-1.6275101719385718,-2.1866799950018745,9.893646795410008
2022-11-11,3.5356904603068715,-2.1866799950018745,9.893646795410008
2022-11-14,0.21907216494845946,-0.8686765457332595,9.893646795410008
2022-11-15,1.6587373023016556,-0.8686765457332595,9.893646795410008
2022-11-16,-3.668100177080698,-0.8686765457332595,9.893646795410008
2022-11-17,-1.1817226890756303,-0.8686765457332595,9.893646795410008
2022-11-18,0.770661706085564,-0.8686765457332595,9.893646795410008
2022-11-21,-1.516350210970464,-2.268041237113405,9.893646795410008
2022-11-22,1.9145802650957382,-2.268041237113405,9.893646795410008
