Date,Close Price
30-Jun-2022,3151.7
01-Jul-2022,3149.95
04-Jul-2022,3159.0
05-Jul-2022,3229.75
06-Jul-2022,3303.9
07-Jul-2022,3338.35
08-Jul-2022,3274.45
11-Jul-2022,3470.0
12-Jul-2022,3424.55
13-Jul-2022,3471.55
14-Jul-2022,3481.15
15-Jul-2022,3529.75
18-Jul-2022,3590.5
19-Jul-2022,3543.25
20-Jul-2022,3419.35
21-Jul-2022,3377.7
22-Jul-2022,3170.2
25-Jul-2022,3088.05
26-Jul-2022,3159.35
27-Jul-2022,3243.3
28-Jul-2022,3226.95
29-Jul-2022,3225.25
01-Aug-2022,3310.45
02-Aug-2022,3442.6
03-Aug-2022,3323.05
04-Aug-2022,3444.4
05-Aug-2022,3525.9
08-Aug-2022,3426.65
10-Aug-2022,3404.7
11-Aug-2022,3301.85
12-Aug-2022,3233.95
16-Aug-2022,3331.35
17-Aug-2022,3396.6
18-Aug-2022,3389.45
19-Aug-2022,3435.95
22-Aug-2022,3536.85
23-Aug-2022,3538.65
24-Aug-2022,3517.45
25-Aug-2022,3626.1
26-Aug-2022,3683.65
29-Aug-2022,3634.1
30-Aug-2022,3744.4
01-Sep-2022,3764.95
02-Sep-2022,3770.85
05-Sep-2022,3809.1
06-Sep-2022,3706.95
07-Sep-2022,3767.1
08-Sep-2022,3764.45
09-Sep-2022,3707.65
12-Sep-2022,3627.35
13-Sep-2022,3627.3
14-Sep-2022,3552.95
15-Sep-2022,3507.4
16-Sep-2022,3468.7
19-Sep-2022,3466.7
20-Sep-2022,3459.05
21-Sep-2022,3414.95
22-Sep-2022,3614.9
23-Sep-2022,3517.15
26-Sep-2022,3508.05
27-Sep-2022,3483.95
28-Sep-2022,3467.5
29-Sep-2022,3418.3
30-Sep-2022,3489.45
03-Oct-2022,3489.45
03-Oct-2022,3474.7
04-Oct-2022,3496.4
06-Oct-2022,3455.35
07-Oct-2022,3448.45
10-Oct-2022,3419.6
11-Oct-2022,3406.0
12-Oct-2022,3406.05
13-Oct-2022,3396.55
14-Oct-2022,3385.35
17-Oct-2022,3369.1
18-Oct-2022,3337.9
19-Oct-2022,3303.1
20-Oct-2022,3238.2
21-Oct-2022,3226.4
24-Oct-2022,3244.75
25-Oct-2022,3187.95
27-Oct-2022,3236.05
28-Oct-2022,3198.45
31-Oct-2022,3164.2
01-Nov-2022,3197.65
02-Nov-2022,3186.6
03-Nov-2022,3168.25
04-Nov-2022,3143.15
07-Nov-2022,3185.25
09-Nov-2022,3136.9
10-Nov-2022,3080.4
11-Nov-2022,3082.4
14-Nov-2022,3042.5
15-Nov-2022,2988.9
16-Nov-2022,2966.8
17-Nov-2022,2942.7
18-Nov-2022,2879.95
21-Nov-2022,2885.5
22-Nov-2022,2887.8
23-Nov-2022,2925.35
24-Nov-2022,2926.95
25-Nov-2022,2904.1
28-Nov-2022,2916.1
29-Nov-2022,2959.4
30-Nov-2022,2953.25
01-Dec-2022,2931.4
02-Dec-2022,2936.25
05-Dec-2022,3008.55
06-Dec-2022,2990.6
07-Dec-2022,3009.0
08-Dec-2022,3055.6
09-Dec-2022,3077.25
12-Dec-2022,3298.1
13-Dec-2022,3308.75
14-Dec-2022,3327.5
15-Dec-2022,3420.75
16-Dec-2022,3347.95
19-Dec-2022,3384.6
20-Dec-2022,3419.7
21-Dec-2022,3373.4
22-Dec-2022,3327.55
23-Dec-2022,3306.6
26-Dec-2022,3286.5
27-Dec-2022,3304.9
28-Dec-2022,3312.7
29-Dec-2022,3304.9
30-Dec-2022,3347.35
02-Jan-2023,3353.05
03-Jan-2023,3371.8
04-Jan-2023,3324.8
05-Jan-2023,3233.35
06-Jan-2023,3288.3
09-Jan-2023,3320.25
10-Jan-2023,3336.8
11-Jan-2023,3335.8
12-Jan-2023,3304.65
13-Jan-2023,3269.05
16-Jan-2023,3265.8
17-Jan-2023,3283.2
18-Jan-2023,3260.1
19-Jan-2023,3306.4
20-Jan-2023,3228.9
23-Jan-2023,3173.1
24-Jan-2023,3130.45
25-Jan-2023,3121.65
27-Jan-2023,3018.55
30-Jan-2023,3025.15
31-Jan-2023,3103.7
01-Feb-2023,3146.6
02-Feb-2023,3084.3
03-Feb-2023,3049.8
06-Feb-2023,3108.5
07-Feb-2023,3002.35
08-Feb-2023,2953.55
09-Feb-2023,3001.5
10-Feb-2023,3038.65
13-Feb-2023,3003.95
14-Feb-2023,3052.75
15-Feb-2023,2990.4
16-Feb-2023,2990.45
17-Feb-2023,3003.1
20-Feb-2023,3014.4
21-Feb-2023,3050.4
22-Feb-2023,3068.65
23-Feb-2023,3176.55
24-Feb-2023,3274.2
27-Feb-2023,3313.25
28-Feb-2023,3326.9
01-Mar-2023,3320.25
02-Mar-2023,3332.85
03-Mar-2023,3340.0
06-Mar-2023,3401.4
08-Mar-2023,3466.45
09-Mar-2023,3530.8
10-Mar-2023,3432.3
13-Mar-2023,3482.85
14-Mar-2023,3261.2
15-Mar-2023,3329.95
16-Mar-2023,3255.6
17-Mar-2023,3306.15
20-Mar-2023,3319.3
21-Mar-2023,3236.25
22-Mar-2023,3247.2
23-Mar-2023,3357.15
24-Mar-2023,3333.6
27-Mar-2023,3146.65
28-Mar-2023,3146.15
29-Mar-2023,3169.95
31-Mar-2023,3343.4
03-Apr-2023,3292.5
05-Apr-2023,3224.05
06-Apr-2023,3213.55
10-Apr-2023,3161.55
11-Apr-2023,3151.4
12-Apr-2023,3140.75
13-Apr-2023,3132.1
17-Apr-2023,3088.85
18-Apr-2023,3081.3
19-Apr-2023,3044.9
20-Apr-2023,3197.75
21-Apr-2023,3220.5
24-Apr-2023,3234.75
25-Apr-2023,3245.3
26-Apr-2023,3289.15
27-Apr-2023,3279.05
28-Apr-2023,3308.5
02-May-2023,3448.75
03-May-2023,3355.15
04-May-2023,3466.35
05-May-2023,3729.8
08-May-2023,3687.8
09-May-2023,3738.6
10-May-2023,3771.6
11-May-2023,3803.3
12-May-2023,3815.15
15-May-2023,3908.55
16-May-2023,3812.65
17-May-2023,3815.4
18-May-2023,3973.65
19-May-2023,4031.95
22-May-2023,3939.75
23-May-2023,4002.95
24-May-2023,3806.1
25-May-2023,3796.15
26-May-2023,3786.85
29-May-2023,3867.45
30-May-2023,3881.7
31-May-2023,3846.45
01-Jun-2023,3901.3
02-Jun-2023,3911.55
05-Jun-2023,3874.4
06-Jun-2023,3984.65
07-Jun-2023,3968.3
08-Jun-2023,3914.95
09-Jun-2023,3837.2
