Date,Daily_Return,Weekly_Return,Monthly_Return
2022-10-06,0.3328644286599168,-1.3446949475828676,-3.744235414684142
2022-10-07,-0.09895106105538846,-1.3446949475828676,-3.744235414684142
2022-10-10,-0.42536233767359694,1.2887299019851761,-3.744235414684142
2022-10-11,-1.4932428513427338,1.2887299019851761,-3.744235414684142
2022-10-12,0.8246214719537391,1.2887299019851761,-3.744235414684142
2022-10-13,-0.638008362727464,1.2887299019851761,-3.744235414684142
2022-10-14,1.007091073123582,1.2887299019851761,-3.744235414684142
2022-10-17,0.7337495708641402,-0.7447450569315621,-3.744235414684142
2022-10-18,1.0117376587067866,-0.7447450569315621,-3.744235414684142
2022-10-19,0.14467931800570866,-0.7447450569315621,-3.744235414684142
2022-10-20,0.29522191608731446,-0.7447450569315621,-3.744235414684142
2022-10-21,0.07031447937393664,-0.7447450569315621,-3.744235414684142
2022-10-24,0.8787401216410776,2.2728198444055145,-3.744235414684142
2022-10-25,-0.4196099995770143,2.2728198444055145,-3.744235414684142
2022-10-27,0.4564929897742296,2.2728198444055145,-3.744235414684142
2022-10-28,0.2810517028012062,2.2728198444055145,-3.744235414684142
2022-10-31,1.2672318798209992,1.1976354522851795,5.369317932533277
2022-11-01,0.7394987841574084,1.1976354522851795,5.369317932533277
2022-11-02,-0.3447154650765643,1.1976354522851795,5.369317932533277
2022-11-03,-0.16673256704555875,1.1976354522851795,5.369317932533277
2022-11-04,0.3570103087072888,1.1976354522851795,5.369317932533277
2022-11-07,0.47275647659812836,1.8572761823374762,5.369317932533277
2022-11-09,-0.25160964247258266,1.8572761823374762,5.369317932533277
2022-11-10,-0.7093682877127239,1.8572761823374762,5.369317932533277
2022-11-11,1.7833172474234809,1.8572761823374762,5.369317932533277
2022-11-14,-0.11199093173184994,1.2835904101914442,5.369317932533277
2022-11-15,0.40509243472828793,1.2835904101914442,5.369317932533277
2022-11-16,0.03396111588076116,1.2835904101914442,5.369317932533277
2022-11-17,-0.3571496470601016,1.2835904101914442,5.369317932533277
2022-11-18,-0.1976133755635388,1.2835904101914442,5.369317932533277
2022-11-21,-0.8067665702588848,-0.2291590598211375,5.369317932533277
2022-11-22,0.46393299541022964,-0.2291590598211375,5.369317932533277
2022-11-23,0.12634152223720016,-0.2291590598211375,5.369317932533277
2022-11-24,1.1870971273727493,-0.2291590598211375,5.369317932533277
2022-11-25,0.15499807943043728,-0.2291590598211375,5.369317932533277
2022-11-28,0.2700841312068709,1.1202967065680114,5.369317932533277
2022-11-29,0.29790844567749536,1.1202967065680114,5.369317932533277
2022-11-30,0.7535697884579711,1.1202967065680114,4.142470103596439
2022-12-01,0.28867144498317526,1.1202967065680114,4.142470103596439
2022-12-02,-0.6187375415282469,1.1202967065680114,4.142470103596439
2022-12-05,0.026476109990857602,0.9903985091355878,4.142470103596439
2022-12-06,-0.31174720136034756,0.9903985091355878,4.142470103596439
2022-12-07,-0.44119027503989483,0.9903985091355878,4.142470103596439
2022-12-08,0.26319334069663286,0.9903985091355878,4.142470103596439
2022-12-09,-0.6058782278800712,0.9903985091355878,4.142470103596439
2022-12-12,0.002973519457645786,-1.0670674632677404,4.142470103596439
2022-12-13,0.5992815109354606,-1.0670674632677404,4.142470103596439
2022-12-14,0.2810619088564019,-1.0670674632677404,4.142470103596439
2022-12-15,-1.3150913972444056,-1.0670674632677404,4.142470103596439
2022-12-16,-0.7922931973564964,-1.0670674632677404,4.142470103596439
2022-12-19,0.8289999452624705,-1.230496415557446,4.142470103596439
2022-12-20,-0.1908205282715756,-1.230496415557446,4.142470103596439
2022-12-21,-1.012765633413655,-1.230496415557446,4.142470103596439
2022-12-22,-0.3942502651230006,-1.230496415557446,4.142470103596439
2022-12-23,-1.7683224519855318,-1.230496415557446,4.142470103596439
2022-12-26,1.1669699216029792,-2.5299687996058937,4.142470103596439
2022-12-27,0.6533589421913377,-2.5299687996058937,4.142470103596439
2022-12-28,-0.054047197542503006,-2.5299687996058937,4.142470103596439
2022-12-29,0.37798317009242655,-2.5299687996058937,4.142470103596439
2022-12-30,-0.4711120883953644,-2.5299687996058937,4.142470103596439
2023-01-02,0.5089669875671845,1.6763258979715614,-3.4813829574562756
2023-01-03,0.1928841678366944,1.6763258979715614,-3.4813829574562756
2023-01-04,-1.0398984234240332,1.6763258979715614,-3.4813829574562756
2023-01-05,-0.2815504116566264,1.6763258979715614,-3.4813829574562756
2023-01-06,-0.7375438733003045,1.6763258979715614,-3.4813829574562756
2023-01-09,1.3536251116355766,-1.3578896787128552,-3.4813829574562756
2023-01-10,-1.0333569045146138,-1.3578896787128552,-3.4813829574562756
2023-01-11,-0.10299121085845951,-1.3578896787128552,-3.4813829574562756
2023-01-12,-0.20954754494096348,-1.3578896787128552,-3.4813829574562756
2023-01-13,0.5510073803630703,-1.3578896787128552,-3.4813829574562756
2023-01-16,-0.3438846997761269,0.5439697191122784,-3.4813829574562756
2023-01-17,0.885450283182037,0.5439697191122784,-3.4813829574562756
2023-01-18,0.6206621504101703,0.5439697191122784,-3.4813829574562756
2023-01-19,-0.31653670311884996,0.5439697191122784,-3.4813829574562756
2023-01-20,-0.4429018353918168,0.5439697191122784,-3.4813829574562756
2023-01-23,0.5042254536780879,0.3956762416047744,-3.4813829574562756
2023-01-24,-0.001379801363795668,0.3956762416047744,-3.4813829574562756
2023-01-25,-1.2492893924926651,0.3956762416047744,-3.4813829574562756
2023-01-27,-1.6074268036742902,0.3956762416047744,-3.4813829574562756
2023-01-30,0.25334647402489835,-2.348059785939947,-3.4813829574562756
2023-01-31,0.07479198479230055,-2.348059785939947,-2.4476258333195133
2023-02-01,-0.2595946699580865,-2.348059785939947,-2.4476258333195133
2023-02-02,-0.03349170938277514,-2.348059785939947,-2.4476258333195133
2023-02-03,1.3835574433289295,-2.348059785939947,-2.4476258333195133
2023-02-06,-0.5010067743733255,1.418399429686417,-2.4476258333195133
2023-02-07,-0.24261734010334346,1.418399429686417,-2.4476258333195133
2023-02-08,0.8475580509550588,1.418399429686417,-2.4476258333195133
2023-02-09,0.12170078951638623,1.418399429686417,-2.4476258333195133
2023-02-10,-0.2065001439074115,1.418399429686417,-2.4476258333195133
2023-02-13,-0.47937725758126476,0.013722376715651227,-2.4476258333195133
2023-02-14,0.8944397863923441,0.013722376715651227,-2.4476258333195133
2023-02-15,0.47964706899388454,0.013722376715651227,-2.4476258333195133
2023-02-16,0.11101335768226313,0.013722376715651227,-2.4476258333195133
2023-02-17,-0.5081545921040473,0.013722376715651227,-2.4476258333195133
2023-02-20,-0.5550540007356258,0.4911376809565185,-2.4476258333195133
2023-02-21,-0.10031045806573316,0.4911376809565185,-2.4476258333195133
2023-02-22,-1.528045011134991,0.4911376809565185,-2.4476258333195133
2023-02-23,-0.24523905823643938,0.4911376809565185,-2.4476258333195133
2023-02-24,-0.2595474337925661,0.4911376809565185,-2.4476258333195133
2023-02-27,-0.41853221724741235,-2.6660425095574136,-2.4476258333195133
2023-02-28,-0.5102715507080556,-2.6660425095574136,-2.028065665844762
2023-03-01,0.8492280664241443,-2.6660425095574136,-2.028065665844762
2023-03-02,-0.7392168885272392,-2.6660425095574136,-2.028065665844762
2023-03-03,1.5728644086387582,-2.6660425095574136,-2.028065665844762
2023-03-06,0.6655545672332436,0.7360098020130729,-2.028065665844762
2023-03-08,0.24249849673516696,0.7360098020130729,-2.028065665844762
2023-03-09,-0.9282206101023008,0.7360098020130729,-2.028065665844762
2023-03-10,-1.004570882794362,0.7360098020130729,-2.028065665844762
2023-03-13,-1.4851058697862054,-1.0312969788596744,-2.028065665844762
2023-03-14,-0.6470680820552281,-1.0312969788596744,-2.028065665844762
2023-03-15,-0.41746610104849313,-1.0312969788596744,-2.028065665844762
2023-03-16,0.07924747306615301,-1.0312969788596744,-2.028065665844762
2023-03-17,0.673806047475513,-1.0312969788596744,-2.028065665844762
2023-03-20,-0.6529220674793221,-1.796656501788916,-2.028065665844762
2023-03-21,0.7010666101575106,-1.796656501788916,-2.028065665844762
2023-03-22,0.2595352915388073,-1.796656501788916,-2.028065665844762
2023-03-23,-0.43726934042292687,-1.796656501788916,-2.028065665844762
2023-03-24,-0.772095637967091,-1.796656501788916,-2.028065665844762
2023-03-27,0.23989306611666214,-0.9064300981576078,-2.028065665844762
2023-03-28,-0.20016837692882836,-0.9064300981576078,-2.028065665844762
2023-03-29,0.7609856238607337,-0.9064300981576078,-2.028065665844762
2023-03-31,1.6337152458622846,-0.9064300981576078,0.32246972512056077
2023-04-03,0.22062529702328243,2.4473223743807235,0.32246972512056077
2023-04-05,0.913895522774104,2.4473223743807235,0.32246972512056077
2023-04-06,0.23978971410346375,2.4473223743807235,0.32246972512056077
2023-04-10,0.14148410576645926,1.3790521176860349,0.32246972512056077
2023-04-11,0.5574768569085994,1.3790521176860349,0.32246972512056077
2023-04-12,0.5083990227002262,1.3790521176860349,0.32246972512056077
2023-04-13,0.08757943904245662,1.3790521176860349,0.32246972512056077
2023-04-17,-0.6795490240071879,1.3003468917532865,0.32246972512056077
2023-04-18,-0.2637397391404857,1.3003468917532865,0.32246972512056077
2023-04-19,-0.23442609490860183,1.3003468917532865,0.32246972512056077
2023-04-20,0.03235189783611623,1.3003468917532865,0.32246972512056077
2023-04-21,-0.0022695743697049,1.3003468917532865,0.32246972512056077
2023-04-24,0.6771996221073033,-1.1439869867624004,0.32246972512056077
2023-04-25,0.14568797411994625,-1.1439869867624004,0.32246972512056077
2023-04-26,0.2495884744713398,-1.1439869867624004,0.32246972512056077
2023-04-27,0.569508689989675,-1.1439869867624004,0.32246972512056077
2023-04-28,0.837005757728841,-1.1439869867624004,0.32246972512056077
