Date,Daily_Return,Weekly_Return,Monthly_Return
2022-09-07,0.24459845087647547,-2.0490156689433485,32.574525745257446
2022-09-08,1.2606750711671388,-2.0490156689433485,32.574525745257446
2022-09-09,3.293172690763048,-2.0490156689433485,32.574525745257446
2022-09-12,-0.5054432348366963,5.496308449548801,32.574525745257446
2022-09-13,0.7815552950371127,5.496308449548801,32.574525745257446
2022-09-14,3.3346258239627855,5.496308449548801,32.574525745257446
2022-09-15,-1.9512195121951177,5.496308449548801,32.574525745257446
2022-09-16,-4.822043628013786,5.496308449548801,32.574525745257446
2022-09-19,0.12062726176116259,-3.304821150855366,32.574525745257446
2022-09-20,2.530120481927715,-3.304821150855366,32.574525745257446
2022-09-21,-0.23501762632198303,-3.304821150855366,32.574525745257446
2022-09-22,0.19630938358853553,-3.304821150855366,32.574525745257446
2022-09-23,-3.605015673981187,-3.304821150855366,32.574525745257446
2022-09-26,-8.495934959349597,-1.0856453558504178,32.574525745257446
2022-09-27,-0.2221235006663705,-1.0856453558504178,32.574525745257446
2022-09-28,-0.7569011576135302,-1.0856453558504178,32.574525745257446
2022-09-29,-1.4356213548676613,-1.0856453558504178,32.574525745257446
2022-09-30,3.5502958579881714,-1.0856453558504178,-6.9910057236304155
2022-10-03,0.0,-7.520325203252034,-6.9910057236304155
2022-10-03,-2.3736263736263763,-7.520325203252034,-6.9910057236304155
2022-10-04,6.033318325078795,-7.520325203252034,-6.9910057236304155
2022-10-06,2.887473460721873,-7.520325203252034,-6.9910057236304155
2022-10-07,1.196863392488641,-7.520325203252034,-6.9910057236304155
2022-10-10,-1.590538336052193,7.780219780219776,-6.9910057236304155
2022-10-11,-0.4558640696228855,7.780219780219776,-6.9910057236304155
2022-10-12,3.03913405495421,7.780219780219776,-6.9910057236304155
2022-10-13,-0.6868686868686823,7.780219780219776,-6.9910057236304155
2022-10-14,0.9764035801464512,7.780219780219776,-6.9910057236304155
2022-10-17,0.0,1.2234910277324633,-6.9910057236304155
2022-10-17,2.3771152296535076,1.2234910277324633,-6.9910057236304155
2022-10-18,1.81031090121999,1.2234910277324633,-6.9910057236304155
2022-10-19,-0.4638577502899067,1.2234910277324633,-6.9910057236304155
2022-10-20,0.03883495145631951,1.2234910277324633,-6.9910057236304155
2022-10-21,3.4549689440993694,1.2234910277324633,-6.9910057236304155
2022-10-24,-4.465290806754223,7.37308622078969,-6.9910057236304155
2022-10-25,-2.7494108405341713,7.37308622078969,-6.9910057236304155
2022-10-27,10.137318255250403,7.37308622078969,-6.9910057236304155
2022-10-28,0.8434176751008475,7.37308622078969,-6.9910057236304155
2022-10-31,-1.709090909090905,3.189493433395872,18.813186813186817
2022-11-01,-0.18497965223825377,3.189493433395872,18.813186813186817
2022-11-02,-0.8154188287620416,3.189493433395872,18.813186813186817
2022-11-03,0.8221225710014904,3.189493433395872,18.813186813186817
2022-11-04,-0.07412898443290905,3.189493433395872,18.813186813186817
2022-11-07,1.0756676557863416,-1.9636363636363552,18.813186813186817
2022-11-09,2.2018348623853212,-1.9636363636363552,18.813186813186817
2022-11-10,-0.8976660682226212,-1.9636363636363552,18.813186813186817
2022-11-11,3.2971014492753707,-1.9636363636363552,18.813186813186817
2022-11-14,1.5082427218519656,5.749258160237388,18.813186813186817
2022-11-15,0.3109882515549531,5.749258160237388,18.813186813186817
2022-11-16,-1.6190148122631722,5.749258160237388,18.813186813186817
2022-11-17,1.680672268907547,5.749258160237388,18.813186813186817
2022-11-18,-0.792011019283731,5.749258160237388,18.813186813186817
2022-11-21,-0.8677542519958347,1.0522623640827777,18.813186813186817
2022-11-22,-0.7352941176470668,1.0522623640827777,18.813186813186817
2022-11-23,-0.564373897707239,1.0522623640827777,18.813186813186817
2022-11-24,0.7094714437743881,1.0522623640827777,18.813186813186817
2022-11-25,5.706234589644257,1.0522623640827777,18.813186813186817
2022-11-28,0.2999000333222183,4.165220409580007,18.813186813186817
2022-11-29,1.5614617940199298,4.165220409580007,18.813186813186817
2022-11-30,0.35982989859339964,4.165220409580007,13.503514613392525
2022-12-01,-0.065189048239892,4.165220409580007,13.503514613392525
2022-12-02,-0.5218525766471045,4.165220409580007,13.503514613392525
2022-12-05,1.5409836065573734,1.6327890703098888,13.503514613392525
2022-12-06,-0.7749434937035768,1.6327890703098888,13.503514613392525
2022-12-07,-0.16270745200130166,1.6327890703098888,13.503514613392525
2022-12-08,-0.26075619295958646,1.6327890703098888,13.503514613392525
2022-12-09,-0.8169934640522877,1.6327890703098888,13.503514613392525
2022-12-12,2.1746293245469595,-0.49180327868852464,13.503514613392525
2022-12-13,1.7413737504030882,-0.49180327868852464,13.503514613392525
2022-12-14,6.2123613312202925,-0.49180327868852464,13.503514613392525
2022-12-15,1.4025663980901188,-0.49180327868852464,13.503514613392525
2022-12-16,-3.0017657445556174,-0.49180327868852464,13.503514613392525
2022-12-19,1.9114077669902771,8.59967051070841,13.503514613392525
2022-12-20,0.9228937183685689,8.59967051070841,13.503514613392525
2022-12-21,-3.982300884955752,8.59967051070841,13.503514613392525
2022-12-22,-0.3993855606758867,8.59967051070841,13.503514613392525
2022-12-23,-6.662553979025283,8.59967051070841,13.503514613392525
2022-12-26,6.080634500991399,-8.191747572815533,13.503514613392525
2022-12-27,3.6760124610591935,-8.191747572815533,13.503514613392525
2022-12-28,3.996394230769234,-8.191747572815533,13.503514613392525
2022-12-29,1.99364345564865,-8.191747572815533,13.503514613392525
2022-12-30,1.643059490084989,-8.191747572815533,13.503514613392525
2023-01-02,1.086956521739124,18.572372769332446,16.94915254237288
2023-01-03,2.9225255031706707,18.572372769332446,16.94915254237288
2023-01-04,-3.58960621484062,18.572372769332446,16.94915254237288
2023-01-05,3.5009724923589953,18.572372769332446,16.94915254237288
2023-01-06,-1.1543624161073855,18.572372769332446,16.94915254237288
2023-01-09,0.9234111895708946,2.619843924191744,16.94915254237288
2023-01-10,-2.8525296017222876,2.619843924191744,16.94915254237288
2023-01-11,0.2770083102493075,2.619843924191744,16.94915254237288
2023-01-12,-1.7679558011049663,2.619843924191744,16.94915254237288
2023-01-13,-0.5343082114735753,2.619843924191744,16.94915254237288
2023-01-16,-0.7350862312694277,-3.9380771319934817,16.94915254237288
2023-01-17,-2.0791797208772462,-3.9380771319934817,16.94915254237288
2023-01-18,0.3199534613147079,-3.9380771319934817,16.94915254237288
2023-01-19,-2.98637286169903,-3.9380771319934817,16.94915254237288
2023-01-20,1.4943215780035863,-3.9380771319934817,16.94915254237288
2023-01-23,-1.4134275618374592,-3.9864291772688625,16.94915254237288
2023-01-24,-3.972520908004782,-3.9864291772688625,16.94915254237288
2023-01-25,-1.7418351477449527,-3.9864291772688625,16.94915254237288
2023-01-27,-4.621715732826834,-3.9864291772688625,16.94915254237288
2023-01-30,-0.5642217059409189,-11.277974087161368,16.94915254237288
2023-01-31,3.971962616822422,-11.277974087161368,-13.182831661092534
2023-02-01,-4.719101123595502,-11.277974087161368,-13.182831661092534
2023-02-02,4.750673854447427,-11.277974087161368,-13.182831661092534
2023-02-03,1.2544226439369683,-11.277974087161368,-13.182831661092534
2023-02-06,3.8754764930114325,4.480584135413209,-13.182831661092534
2023-02-07,0.0,4.480584135413209,-13.182831661092534
2023-02-08,2.018348623853218,4.480584135413209,-13.182831661092534
2023-02-09,0.7494004796163068,4.480584135413209,-13.182831661092534
2023-02-10,0.7140731925022247,4.480584135413209,-13.182831661092534
2023-02-13,-1.7429837518463744,7.528589580686146,-13.182831661092534
2023-02-14,-0.4209260372820307,7.528589580686146,-13.182831661092534
2023-02-15,-1.1473429951690857,7.528589580686146,-13.182831661092534
2023-02-16,-1.099572388515567,7.528589580686146,-13.182831661092534
2023-02-17,-2.007411982705374,7.528589580686146,-13.182831661092534
2023-02-20,0.06303183107468914,-6.2629246676514,-13.182831661092534
2023-02-21,0.06299212598424839,-6.2629246676514,-13.182831661092534
2023-02-22,-3.3994334277620433,-6.2629246676514,-13.182831661092534
2023-02-23,0.22808732486153324,-6.2629246676514,-13.182831661092534
2023-02-24,-0.42262678803641457,-6.2629246676514,-13.182831661092534
2023-02-27,-0.5223636957231547,-3.4667507091080996,-13.182831661092534
2023-02-28,2.297341647522153,-3.4667507091080996,0.06420545746388077
2023-03-01,3.3365415463586894,-3.4667507091080996,0.06420545746388077
2023-03-02,-0.062092517851612995,-3.4667507091080996,0.06420545746388077
2023-03-03,3.5725380552966763,-3.4667507091080996,0.06420545746388077
2023-03-06,-0.47990401919615056,8.847535096310795,0.06420545746388077
2023-03-08,-0.3315250150693257,8.847535096310795,0.06420545746388077
2023-03-09,-3.4472331418203743,8.847535096310795,0.06420545746388077
2023-03-10,-2.9752583777012216,8.847535096310795,0.06420545746388077
2023-03-13,-5.196901226597812,-7.078584283143361,0.06420545746388077
2023-03-14,-0.57882192713653,-7.078584283143361,0.06420545746388077
2023-03-15,-2.8424657534246616,-7.078584283143361,0.06420545746388077
2023-03-16,-0.2819880155093449,-7.078584283143361,0.06420545746388077
2023-03-17,-0.24743725698126146,-7.078584283143361,0.06420545746388077
2023-03-20,-2.834868887313962,-8.90897353131053,0.06420545746388077
2023-03-21,3.245805981035753,-8.90897353131053,0.06420545746388077
2023-03-22,1.412928293889085,-8.90897353131053,0.06420545746388077
2023-03-23,-2.2640195053988155,-8.90897353131053,0.06420545746388077
2023-03-24,-3.706343549536719,-8.90897353131053,0.06420545746388077
2023-03-27,0.9992598075499588,-4.252303330970943,0.06420545746388077
2023-03-28,-0.806156101135943,-4.252303330970943,0.06420545746388077
2023-03-29,0.33247137052088443,-4.252303330970943,0.06420545746388077
2023-03-31,3.902798232695127,-4.252303330970943,-9.464228424767406
2023-04-03,2.4805102763997167,4.441154700222058,-9.464228424767406
