"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"29-Mar-2023","29-Mar-2023","XX","-","2,497.40","2,528.00","2,494.25","2,511.95","2,512.75","2,515.05","22,39,125","5,61,30,91,256.25","5,61,30,91,256.25","3,28,125","-13,90,125"
"28-Mar-2023","29-Mar-2023","XX","-","2,496.90","2,508.95","2,493.00","2,500.05","2,502.35","2,500.05","18,36,375","4,59,53,81,550.00","4,59,53,81,550.00","17,18,250","-12,73,875"
"27-Mar-2023","29-Mar-2023","XX","-","2,486.45","2,509.90","2,472.10","2,497.10","2,499.50","2,497.10","25,08,000","6,26,45,35,237.50","6,26,45,35,237.50","29,92,125","-17,05,125"
"24-Mar-2023","29-Mar-2023","XX","-","2,514.20","2,521.40","2,480.10","2,493.45","2,494.00","2,493.45","16,26,000","4,05,91,91,400.00","4,05,91,91,400.00","46,97,250","-7,82,250"
"23-Mar-2023","29-Mar-2023","XX","-","2,509.95","2,526.55","2,500.00","2,519.25","2,517.00","2,519.25","10,92,750","2,74,93,20,187.50","2,74,93,20,187.50","54,79,500","-2,57,625"
"22-Mar-2023","29-Mar-2023","XX","-","2,525.00","2,527.60","2,500.05","2,510.90","2,510.45","2,510.90","8,26,500","2,07,69,34,575.00","2,07,69,34,575.00","57,37,125","-1,40,250"
"21-Mar-2023","29-Mar-2023","XX","-","2,480.00","2,527.95","2,473.75","2,518.90","2,520.05","2,518.90","29,05,500","7,29,82,61,718.75","7,29,82,61,718.75","58,77,375","-2,98,875"
"20-Mar-2023","29-Mar-2023","XX","-","2,468.60","2,481.30","2,447.55","2,472.30","2,467.40","2,472.30","13,91,250","3,42,74,57,212.50","3,42,74,57,212.50","61,76,250","-1,29,000"
"17-Mar-2023","29-Mar-2023","XX","-","2,468.05","2,481.00","2,453.70","2,468.55","2,467.95","2,468.55","14,07,375","3,47,34,30,112.50","3,47,34,30,112.50","63,05,250","-87,750"
"16-Mar-2023","29-Mar-2023","XX","-","2,417.55","2,487.20","2,417.55","2,457.15","2,462.00","2,457.15","30,24,000","7,43,81,45,268.75","7,43,81,45,268.75","63,93,000","-2,72,250"
"15-Mar-2023","29-Mar-2023","XX","-","2,390.00","2,418.85","2,389.45","2,404.70","2,407.00","2,404.70","18,13,875","4,36,10,59,856.25","4,36,10,59,856.25","66,65,250","-3,49,500"
"14-Mar-2023","29-Mar-2023","XX","-","2,347.20","2,396.95","2,336.25","2,366.00","2,371.95","2,366.00","15,96,000","3,77,76,60,900.00","3,77,76,60,900.00","70,14,750","-9,375"
"13-Mar-2023","29-Mar-2023","XX","-","2,380.00","2,386.85","2,330.80","2,341.80","2,344.05","2,341.80","10,23,750","2,41,01,79,562.50","2,41,01,79,562.50","70,24,125","-1,02,750"
"10-Mar-2023","29-Mar-2023","XX","-","2,368.90","2,386.30","2,345.50","2,382.10","2,380.00","2,382.10","8,14,125","1,92,59,02,387.50","1,92,59,02,387.50","71,26,875","36,750"
"09-Mar-2023","29-Mar-2023","XX","-","2,409.55","2,414.95","2,377.00","2,380.45","2,378.80","2,380.45","7,47,375","1,78,85,71,987.50","1,78,85,71,987.50","70,90,125","85,500"
"08-Mar-2023","29-Mar-2023","XX","-","2,403.70","2,412.00","2,382.80","2,403.65","2,403.00","2,403.65","8,27,625","1,98,22,98,843.75","1,98,22,98,843.75","70,04,625","-21,375"
"06-Mar-2023","29-Mar-2023","XX","-","2,418.80","2,433.80","2,403.15","2,411.70","2,413.00","2,411.70","8,51,625","2,05,96,21,912.50","2,05,96,21,912.50","70,26,000","-1,02,000"
"03-Mar-2023","29-Mar-2023","XX","-","2,377.00","2,412.80","2,368.25","2,405.70","2,406.80","2,405.70","8,98,125","2,15,49,06,881.25","2,15,49,06,881.25","71,28,000","-6,750"
"02-Mar-2023","29-Mar-2023","XX","-","2,408.95","2,408.95","2,366.70","2,373.60","2,372.65","2,373.60","9,04,875","2,15,51,28,431.25","2,15,51,28,431.25","71,34,750","-31,875"
"01-Mar-2023","29-Mar-2023","XX","-","2,374.50","2,407.40","2,374.50","2,399.10","2,399.00","2,399.10","6,91,875","1,65,85,53,637.50","1,65,85,53,637.50","71,66,625","36,000"
"28-Feb-2023","29-Mar-2023","XX","-","2,413.90","2,434.95","2,381.45","2,388.60","2,389.00","2,388.60","14,63,625","3,52,33,77,750.00","3,52,33,77,750.00","71,30,625","3,28,875"
"27-Feb-2023","29-Mar-2023","XX","-","2,412.40","2,427.00","2,388.60","2,414.45","2,416.45","2,414.45","8,56,125","2,06,10,35,662.50","2,06,10,35,662.50","68,01,750","1,38,000"
"24-Feb-2023","29-Mar-2023","XX","-","2,403.20","2,427.20","2,394.95","2,415.85","2,415.95","2,415.85","11,47,875","2,76,31,20,018.75","2,76,31,20,018.75","66,63,750","2,50,125"
"23-Feb-2023","29-Mar-2023","XX","-","2,445.05","2,445.05","2,395.75","2,411.80","2,408.00","2,411.80","24,37,875","5,89,20,70,050.00","5,89,20,70,050.00","64,13,625","10,39,875"
"22-Feb-2023","29-Mar-2023","XX","-","2,474.45","2,480.95","2,432.55","2,442.00","2,440.00","2,442.00","30,57,375","7,48,88,70,993.75","7,48,88,70,993.75","53,73,750","21,91,125"
"21-Feb-2023","29-Mar-2023","XX","-","2,494.15","2,499.50","2,470.45","2,480.95","2,482.50","2,480.95","18,28,500","4,53,74,66,625.00","4,53,74,66,625.00","31,82,625","13,15,125"
"20-Feb-2023","29-Mar-2023","XX","-","2,520.60","2,523.80","2,487.40","2,494.65","2,497.00","2,494.65","17,04,750","4,27,26,24,243.75","4,27,26,24,243.75","18,67,500","13,34,625"
"17-Feb-2023","29-Mar-2023","XX","-","2,540.00","2,559.70","2,517.55","2,520.80","2,519.60","2,520.80","7,01,250","1,77,76,71,337.50","1,77,76,71,337.50","5,32,875","3,01,125"
"16-Feb-2023","29-Mar-2023","XX","-","2,547.40","2,563.60","2,540.45","2,544.20","2,542.05","2,544.20","1,93,500","49,36,22,006.25","49,36,22,006.25","2,31,750","67,500"
"15-Feb-2023","29-Mar-2023","XX","-","2,516.50","2,544.70","2,505.00","2,542.00","2,544.70","2,542.00","1,12,500","28,45,42,143.75","28,45,42,143.75","1,64,250","18,375"
"14-Feb-2023","29-Mar-2023","XX","-","2,534.25","2,534.25","2,502.55","2,525.45","2,527.75","2,525.45","1,46,625","36,89,99,493.75","36,89,99,493.75","1,45,875","1,875"
"13-Feb-2023","29-Mar-2023","XX","-","2,490.05","2,540.50","2,490.05","2,535.35","2,535.95","2,535.35","1,72,875","43,71,15,693.75","43,71,15,693.75","1,44,000","14,625"
"10-Feb-2023","29-Mar-2023","XX","-","2,481.00","2,490.00","2,468.00","2,485.50","2,486.25","2,485.50","28,500","7,06,08,393.75","7,06,08,393.75","1,29,375","7,875"
"09-Feb-2023","29-Mar-2023","XX","-","2,490.00","2,492.65","2,478.00","2,487.25","2,490.50","2,487.25","19,875","4,94,25,243.75","4,94,25,243.75","1,21,500","-750"
"08-Feb-2023","29-Mar-2023","XX","-","2,473.90","2,499.00","2,473.90","2,488.65","2,487.55","2,488.65","51,750","12,87,17,643.75","12,87,17,643.75","1,22,250","-4,500"
"07-Feb-2023","29-Mar-2023","XX","-","2,473.45","2,478.00","2,460.00","2,472.90","2,474.45","2,472.90","46,500","11,47,78,106.25","11,47,78,106.25","1,26,750","-3,000"
"06-Feb-2023","29-Mar-2023","XX","-","2,488.55","2,501.35","2,470.70","2,480.80","2,480.90","2,480.80","51,000","12,67,48,106.25","12,67,48,106.25","1,29,750","-3,000"
"03-Feb-2023","29-Mar-2023","XX","-","2,375.90","2,486.55","2,375.90","2,484.60","2,485.00","2,484.60","1,87,875","46,00,82,118.75","46,00,82,118.75","1,32,750","7,875"
"02-Feb-2023","29-Mar-2023","XX","-","2,362.35","2,406.00","2,300.00","2,334.65","2,353.85","2,334.65","1,04,250","24,52,48,181.25","24,52,48,181.25","1,24,875","14,250"
"01-Feb-2023","29-Mar-2023","XX","-","2,405.00","2,436.00","2,328.05","2,371.60","2,368.15","2,371.60","88,875","21,24,61,143.75","21,24,61,143.75","1,10,625","10,125"
"31-Jan-2023","29-Mar-2023","XX","-","2,372.20","2,415.00","2,367.90","2,412.00","2,408.80","2,412.00","45,750","10,95,89,156.25","10,95,89,156.25","1,00,500","-6,000"
"30-Jan-2023","29-Mar-2023","XX","-","2,353.50","2,370.00","2,320.80","2,367.90","2,367.50","2,367.90","57,375","13,46,51,756.25","13,46,51,756.25","1,06,500","18,375"
"27-Jan-2023","29-Mar-2023","XX","-","2,382.55","2,386.10","2,332.00","2,360.35","2,360.45","2,360.35","39,750","9,37,81,668.75","9,37,81,668.75","88,125","5,625"
"25-Jan-2023","29-Mar-2023","XX","-","2,390.00","2,392.15","2,363.00","2,382.45","2,381.70","2,382.45","45,375","10,80,12,131.25","10,80,12,131.25","82,500","27,750"
"24-Jan-2023","29-Mar-2023","XX","-","2,410.00","2,419.95","2,398.00","2,402.70","2,403.95","2,402.70","18,000","4,33,82,137.50","4,33,82,137.50","54,750","10,125"
"23-Jan-2023","29-Mar-2023","XX","-","2,400.00","2,410.00","2,390.00","2,401.70","2,402.00","2,401.70","18,375","4,40,63,925.00","4,40,63,925.00","44,625","9,000"
"20-Jan-2023","29-Mar-2023","XX","-","2,400.00","2,425.00","2,386.05","2,406.00","2,406.00","2,406.00","12,375","2,97,55,743.75","2,97,55,743.75","35,625","4,125"
"19-Jan-2023","29-Mar-2023","XX","-","2,420.75","2,427.25","2,399.95","2,414.15","2,414.00","2,414.15","24,375","5,89,33,912.50","5,89,33,912.50","31,500","10,875"
"18-Jan-2023","29-Mar-2023","XX","-","2,445.35","2,461.00","2,445.35","2,460.75","2,460.50","2,460.75","6,000","1,47,39,637.50","1,47,39,637.50","20,625","750"
"17-Jan-2023","29-Mar-2023","XX","-","2,428.95","2,454.00","2,426.50","2,441.00","2,442.00","2,441.00","8,625","2,10,21,956.25","2,10,21,956.25","19,875","-"
"16-Jan-2023","29-Mar-2023","XX","-","2,442.00","2,443.30","2,431.00","2,440.60","2,441.00","2,440.60","9,750","2,37,55,425.00","2,37,55,425.00","19,875","4,875"
"13-Jan-2023","29-Mar-2023","XX","-","2,462.45","2,462.45","2,438.50","2,459.10","2,460.15","2,459.10","6,375","1,56,55,650.00","1,56,55,650.00","15,000","2,625"
"12-Jan-2023","29-Mar-2023","XX","-","2,505.00","2,509.90","2,480.10","2,490.00","2,490.00","2,490.00","4,875","1,21,44,431.25","1,21,44,431.25","12,375","1,125"
"11-Jan-2023","29-Mar-2023","XX","-","2,517.40","2,517.40","2,475.00","2,481.45","2,481.45","2,481.45","3,375","84,22,781.25","84,22,781.25","11,250","1,875"
"10-Jan-2023","29-Mar-2023","XX","-","2,535.00","2,542.00","2,500.00","2,500.00","2,500.00","2,504.45","1,500","37,92,581.25","37,92,581.25","9,375","750"
"09-Jan-2023","29-Mar-2023","XX","-","2,580.85","2,580.85","2,521.90","2,528.15","2,534.45","2,528.15","8,625","2,18,65,087.50","2,18,65,087.50","8,625","5,625"
"06-Jan-2023","29-Mar-2023","XX","-","2,640.00","2,640.00","2,560.80","2,580.35","2,580.85","2,580.35","3,000","77,93,475.00","77,93,475.00","3,000","750"
"05-Jan-2023","29-Mar-2023","XX","-","2,640.00","2,640.00","2,640.00","2,640.00","2,640.00","2,602.20","750","19,80,000.00","19,80,000.00","2,250","750"
"04-Jan-2023","29-Mar-2023","XX","-","2,658.50","2,658.50","2,635.75","2,640.00","2,640.00","2,638.65","1,125","29,75,343.75","29,75,343.75","1,500","375"
"03-Jan-2023","29-Mar-2023","XX","-","2,649.80","2,659.90","2,649.80","2,658.40","2,659.90","2,658.40","1,125","29,87,456.25","29,87,456.25","1,125","375"
"02-Jan-2023","29-Mar-2023","XX","-","2,611.80","2,611.80","2,610.00","2,610.00","2,610.00","2,607.60","750","19,58,175.00","19,58,175.00","750","750"
"02-Jan-2023","29-Mar-2023","XX","-","2,611.80","2,611.80","2,610.00","2,610.00","2,610.00","2,607.60","750","19,58,175.00","19,58,175.00","750","750"
"30-Dec-2022","29-Mar-2023","XX","-","-","-","-","2,597.20","-","2,641.90","-","-","-","-","-"
