"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"27-Jun-2023","29-Jun-2023","XX","-","2,965.60","2,982.10","2,942.40","2,975.40","2,979.00","2,975.40","22,09,125","6,53,81,77,068.75","6,53,81,77,068.75","17,12,250","-16,45,500"
"26-Jun-2023","29-Jun-2023","XX","-","2,946.00","2,977.00","2,945.15","2,970.10","2,974.00","2,970.10","19,29,750","5,70,96,89,475.00","5,70,96,89,475.00","33,57,750","-9,66,000"
"23-Jun-2023","29-Jun-2023","XX","-","2,972.25","2,975.70","2,935.20","2,943.50","2,941.15","2,943.50","13,45,875","3,96,23,29,143.75","3,96,23,29,143.75","43,23,750","-5,89,875"
"22-Jun-2023","29-Jun-2023","XX","-","2,974.25","2,984.30","2,958.00","2,969.00","2,973.10","2,969.00","10,38,000","3,08,60,95,350.00","3,08,60,95,350.00","49,13,625","-2,50,125"
"21-Jun-2023","29-Jun-2023","XX","-","2,951.70","2,986.95","2,951.65","2,972.80","2,972.70","2,972.80","6,06,000","1,80,10,48,687.50","1,80,10,48,687.50","51,63,750","-1,36,500"
"20-Jun-2023","29-Jun-2023","XX","-","2,989.10","2,989.20","2,955.15","2,977.65","2,978.55","2,977.65","8,91,000","2,64,65,57,231.25","2,64,65,57,231.25","53,00,250","-68,250"
"19-Jun-2023","29-Jun-2023","XX","-","2,968.10","3,031.00","2,965.40","2,980.75","2,981.45","2,980.75","19,29,000","5,78,49,91,950.00","5,78,49,91,950.00","53,68,500","-2,71,125"
"16-Jun-2023","29-Jun-2023","XX","-","2,927.65","2,965.00","2,927.65","2,960.20","2,964.35","2,960.20","12,89,625","3,80,57,06,868.75","3,80,57,06,868.75","56,39,625","2,02,500"
"15-Jun-2023","29-Jun-2023","XX","-","2,927.80","2,938.20","2,913.55","2,917.85","2,920.15","2,917.85","7,59,000","2,22,08,98,481.25","2,22,08,98,481.25","54,37,125","97,500"
"14-Jun-2023","29-Jun-2023","XX","-","2,930.10","2,933.00","2,910.05","2,920.35","2,921.00","2,920.35","7,71,000","2,25,05,81,456.25","2,25,05,81,456.25","53,39,625","-57,750"
"13-Jun-2023","29-Jun-2023","XX","-","2,879.00","2,926.00","2,879.00","2,921.15","2,920.90","2,921.15","12,65,250","3,68,50,55,456.25","3,68,50,55,456.25","53,97,375","1,26,000"
