"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"28-Mar-2024","28-Mar-2024","XX","-","3,752.25","3,843.10","3,734.40","3,808.20","3,816.60","3,801.85","22,76,225","8,61,45,36,122.50","8,61,45,36,122.50","7,94,150","-14,19,950"
"27-Mar-2024","28-Mar-2024","XX","-","3,701.10","3,768.15","3,695.15","3,747.95","3,758.30","3,747.95","22,14,100","8,25,56,96,225.00","8,25,56,96,225.00","22,14,100","-9,13,150"
"26-Mar-2024","28-Mar-2024","XX","-","3,704.85","3,736.75","3,682.50","3,711.05","3,709.70","3,711.05","15,87,775","5,89,33,96,267.50","5,89,33,96,267.50","31,27,250","-8,39,650"
"22-Mar-2024","28-Mar-2024","XX","-","3,631.90","3,729.85","3,627.05","3,713.15","3,708.00","3,713.15","17,76,775","6,55,21,63,546.25","6,55,21,63,546.25","39,66,900","-6,38,050"
"21-Mar-2024","28-Mar-2024","XX","-","3,615.00","3,639.85","3,592.70","3,631.25","3,636.50","3,631.25","11,84,225","4,28,71,75,375.00","4,28,71,75,375.00","46,04,950","-3,38,100"
"20-Mar-2024","28-Mar-2024","XX","-","3,596.85","3,603.45","3,558.30","3,591.90","3,597.45","3,591.90","5,37,600","1,92,64,44,380.00","1,92,64,44,380.00","49,43,050","-59,675"
"19-Mar-2024","28-Mar-2024","XX","-","3,599.45","3,610.40","3,562.00","3,595.40","3,594.60","3,595.40","7,24,675","2,60,23,12,947.50","2,60,23,12,947.50","50,02,725","-23,800"
"18-Mar-2024","28-Mar-2024","XX","-","3,629.35","3,635.55","3,576.85","3,591.85","3,590.90","3,591.85","7,32,375","2,63,42,53,781.25","2,63,42,53,781.25","50,26,525","63,525"
"15-Mar-2024","28-Mar-2024","XX","-","3,650.50","3,667.10","3,621.15","3,650.10","3,643.85","3,650.10","11,67,600","4,25,62,96,931.25","4,25,62,96,931.25","49,63,000","22,050"
"14-Mar-2024","28-Mar-2024","XX","-","3,636.95","3,666.00","3,594.25","3,658.35","3,658.90","3,658.35","12,44,950","4,52,92,76,701.25","4,52,92,76,701.25","49,40,950","50,400"
"13-Mar-2024","28-Mar-2024","XX","-","3,739.50","3,765.25","3,610.30","3,637.35","3,634.90","3,637.35","17,47,025","6,40,33,36,450.00","6,40,33,36,450.00","48,90,550","1,49,100"
"12-Mar-2024","28-Mar-2024","XX","-","3,784.40","3,784.40","3,727.70","3,763.25","3,756.20","3,763.25","7,65,450","2,87,41,39,992.50","2,87,41,39,992.50","47,41,450","-1,400"
"11-Mar-2024","28-Mar-2024","XX","-","3,810.00","3,820.35","3,754.10","3,760.50","3,762.00","3,760.50","7,66,675","2,90,12,96,230.00","2,90,12,96,230.00","47,42,850","-19,950"
"07-Mar-2024","28-Mar-2024","XX","-","3,835.00","3,835.95","3,785.10","3,798.65","3,796.10","3,798.65","11,03,725","4,20,26,09,442.50","4,20,26,09,442.50","47,62,800","-21,000"
"06-Mar-2024","28-Mar-2024","XX","-","3,758.80","3,834.95","3,720.00","3,828.90","3,830.25","3,828.90","13,04,450","4,94,25,08,838.75","4,94,25,08,838.75","47,83,800","86,625"
"05-Mar-2024","28-Mar-2024","XX","-","3,752.90","3,769.80","3,724.20","3,762.25","3,763.45","3,762.25","7,12,600","2,67,29,43,323.75","2,67,29,43,323.75","46,97,175","-51,625"
"04-Mar-2024","28-Mar-2024","XX","-","3,782.00","3,784.15","3,735.90","3,748.60","3,749.00","3,748.60","7,72,450","2,89,86,50,020.00","2,89,86,50,020.00","47,48,800","-2,31,875"
"02-Mar-2024","28-Mar-2024","XX","-","3,781.10","3,789.80","3,766.00","3,779.00","3,775.65","3,779.00","1,19,875","45,24,25,811.25","45,24,25,811.25","49,80,675","-20,300"
"01-Mar-2024","28-Mar-2024","XX","-","3,661.85","3,788.00","3,642.95","3,781.10","3,779.05","3,781.10","22,51,550","8,41,49,13,841.25","8,41,49,13,841.25","50,00,975","-1,91,625"
"29-Feb-2024","28-Mar-2024","XX","-","3,620.35","3,674.00","3,588.90","3,650.80","3,661.10","3,650.80","36,18,475","13,15,43,47,622.50","13,15,43,47,622.50","51,92,600","18,31,200"
"28-Feb-2024","28-Mar-2024","XX","-","3,680.65","3,689.70","3,607.80","3,617.05","3,618.05","3,617.05","18,22,100","6,63,62,60,408.75","6,63,62,60,408.75","33,61,400","12,87,825"
"27-Feb-2024","28-Mar-2024","XX","-","3,641.50","3,697.00","3,641.50","3,680.45","3,677.35","3,680.45","13,88,625","5,10,55,01,572.50","5,10,55,01,572.50","20,73,575","9,30,650"
"26-Feb-2024","28-Mar-2024","XX","-","3,733.85","3,733.85","3,635.00","3,644.75","3,642.20","3,644.75","9,69,850","3,55,78,92,528.75","3,55,78,92,528.75","11,42,925","6,31,750"
"23-Feb-2024","28-Mar-2024","XX","-","3,685.00","3,769.80","3,680.00","3,718.35","3,714.65","3,718.35","4,11,950","1,53,80,55,225.00","1,53,80,55,225.00","5,11,175","1,18,650"
"22-Feb-2024","28-Mar-2024","XX","-","3,689.85","3,689.90","3,590.00","3,678.15","3,679.45","3,678.15","5,27,625","1,91,91,28,715.00","1,91,91,28,715.00","3,92,525","1,26,875"
"21-Feb-2024","28-Mar-2024","XX","-","3,698.00","3,732.00","3,666.00","3,682.40","3,675.00","3,682.40","85,750","31,72,78,438.75","31,72,78,438.75","2,65,650","14,350"
"20-Feb-2024","28-Mar-2024","XX","-","3,723.30","3,747.20","3,697.55","3,712.35","3,710.50","3,712.35","1,34,925","50,22,61,497.50","50,22,61,497.50","2,51,300","15,575"
"19-Feb-2024","28-Mar-2024","XX","-","3,688.50","3,737.80","3,684.40","3,722.55","3,724.00","3,722.55","1,49,275","55,52,11,405.00","55,52,11,405.00","2,35,725","5,425"
"16-Feb-2024","28-Mar-2024","XX","-","3,660.20","3,715.00","3,657.00","3,685.20","3,684.65","3,685.20","1,18,125","43,51,41,393.75","43,51,41,393.75","2,30,300","18,200"
"15-Feb-2024","28-Mar-2024","XX","-","3,625.05","3,660.80","3,606.95","3,654.45","3,657.00","3,654.45","78,050","28,37,69,578.75","28,37,69,578.75","2,12,100","5,950"
"14-Feb-2024","28-Mar-2024","XX","-","3,564.45","3,624.70","3,544.80","3,617.75","3,624.70","3,617.75","1,19,700","42,84,95,838.75","42,84,95,838.75","2,06,150","29,050"
"13-Feb-2024","28-Mar-2024","XX","-","3,624.95","3,636.00","3,588.50","3,602.10","3,606.20","3,602.10","50,750","18,34,07,402.50","18,34,07,402.50","1,77,100","11,900"
"12-Feb-2024","28-Mar-2024","XX","-","3,640.00","3,654.40","3,606.50","3,622.40","3,622.35","3,622.40","33,600","12,17,46,502.50","12,17,46,502.50","1,65,200","175"
"09-Feb-2024","28-Mar-2024","XX","-","3,582.55","3,635.85","3,580.00","3,629.75","3,625.00","3,629.75","58,100","20,99,39,371.25","20,99,39,371.25","1,65,025","-7,875"
"08-Feb-2024","28-Mar-2024","XX","-","3,640.30","3,652.10","3,550.00","3,591.50","3,592.95","3,591.50","1,30,200","46,73,52,165.00","46,73,52,165.00","1,72,900","19,425"
