"DATE ","EXPIRY DATE ","OPTION TYPE ","STRIKE PRICE ","OPEN PRICE ","HIGH PRICE ","LOW PRICE ","CLOSE PRICE ","LAST PRICE ","SETTLE PRICE ","Volume ","VALUE ","PREMIUM VALUE ","OPEN INTEREST ","CHANGE IN OI "
"12-Sep-2022","29-Sep-2022","XX","-","2,620.85","2,672.05","2,618.00","2,666.80","2,672.05","2,666.80","12,81,000","3,39,74,72,512.50","3,39,74,72,512.50","41,91,000","30,000"
"09-Sep-2022","29-Sep-2022","XX","-","2,643.55","2,659.90","2,607.20","2,614.95","2,613.00","2,614.95","9,95,250","2,61,30,89,943.75","2,61,30,89,943.75","41,61,000","47,250"
"08-Sep-2022","29-Sep-2022","XX","-","2,643.70","2,664.30","2,625.10","2,640.50","2,643.50","2,640.50","10,97,250","2,90,22,56,418.75","2,90,22,56,418.75","41,13,750","-75,000"
"07-Sep-2022","29-Sep-2022","XX","-","2,620.35","2,648.40","2,614.20","2,644.00","2,643.00","2,644.00","7,69,125","2,02,53,04,800.00","2,02,53,04,800.00","41,88,750","-33,000"
"06-Sep-2022","29-Sep-2022","XX","-","2,641.80","2,652.95","2,615.50","2,636.05","2,630.05","2,636.05","9,98,250","2,62,98,03,881.25","2,62,98,03,881.25","42,21,750","-63,000"
"05-Sep-2022","29-Sep-2022","XX","-","2,622.25","2,646.00","2,616.10","2,632.95","2,630.80","2,632.95","9,82,500","2,58,55,15,293.75","2,58,55,15,293.75","42,84,750","-62,625"
"02-Sep-2022","29-Sep-2022","XX","-","2,649.75","2,649.75","2,612.30","2,617.10","2,618.00","2,617.10","11,96,250","3,14,79,12,956.25","3,14,79,12,956.25","43,47,375","-42,750"
"01-Sep-2022","29-Sep-2022","XX","-","2,600.55","2,653.35","2,582.50","2,628.00","2,630.75","2,628.00","22,46,625","5,89,99,90,181.25","5,89,99,90,181.25","43,90,125","-2,18,250"
"30-Aug-2022","29-Sep-2022","XX","-","2,551.10","2,628.00","2,551.10","2,615.00","2,612.65","2,615.00","19,25,625","4,99,68,59,456.25","4,99,68,59,456.25","46,08,375","34,125"
"30-Aug-2022","29-Sep-2022","XX","-","2,551.10","2,628.00","2,551.10","2,615.00","2,612.65","2,615.00","19,25,625","4,99,68,59,456.25","4,99,68,59,456.25","46,08,375","34,125"
"29-Aug-2022","29-Sep-2022","XX","-","2,517.20","2,549.70","2,486.05","2,539.15","2,539.60","2,539.15","14,53,875","3,67,02,53,756.25","3,67,02,53,756.25","45,74,250","-35,625"
"26-Aug-2022","29-Sep-2022","XX","-","2,490.85","2,574.75","2,489.40","2,551.20","2,554.00","2,551.20","32,83,125","8,36,89,60,406.25","8,36,89,60,406.25","46,09,875","1,92,750"
"25-Aug-2022","29-Sep-2022","XX","-","2,489.95","2,517.75","2,465.45","2,474.80","2,474.70","2,474.80","22,77,375","5,68,54,04,775.00","5,68,54,04,775.00","44,17,125","8,16,750"
"25-Aug-2022","29-Sep-2022","XX","-","2,489.95","2,517.75","2,465.45","2,474.80","2,474.70","2,474.80","22,77,375","5,68,54,04,775.00","5,68,54,04,775.00","44,17,125","8,16,750"
"24-Aug-2022","29-Sep-2022","XX","-","2,495.55","2,495.60","2,452.10","2,475.20","2,473.25","2,475.20","17,86,125","4,41,28,87,725.00","4,41,28,87,725.00","36,00,375","9,13,875"
"23-Aug-2022","29-Sep-2022","XX","-","2,423.55","2,513.55","2,419.90","2,490.85","2,492.95","2,490.85","21,97,500","5,41,41,29,231.25","5,41,41,29,231.25","26,86,500","12,31,500"
"22-Aug-2022","29-Sep-2022","XX","-","2,450.00","2,470.00","2,423.10","2,426.55","2,430.90","2,426.55","12,83,250","3,12,99,33,000.00","3,12,99,33,000.00","14,55,000","7,84,125"
